User,Key,Attempt_File,Press_ID,Press_Duration,Max_Depth,Max_Velocity,Max_Acceleration,Area,Time_to_Peak,Release_Time
7,K1,attempt_6.csv,1,0.354761,0.8980249417249442,15.496555905344916,345.8605615819092,0.20881731595035025,0.205736,0.149025
7,K1,attempt_6.csv,2,0.374061,0.8603559440559464,13.22106121745379,430.62754483589697,0.218123993754616,0.1720839999999999,0.20197700000000007
7,K1,attempt_6.csv,3,0.36915600000000004,0.8039955710955733,13.345397992365012,429.790545753769,0.21158156131324066,0.24624800000000002,0.12290800000000002
7,K1,attempt_6.csv,4,0.3673059999999997,0.8482020979021002,13.48017749751924,353.51695617077127,0.21131131092895156,0.17139599999999966,0.19591000000000003
7,K1,attempt_6.csv,5,0.49389099999999964,0.8042531468531491,13.032227827804068,285.9735826064996,0.29717745838827586,0.3418859999999997,0.15200499999999995
7,K1,attempt_6.csv,6,0.3481860000000001,0.8250095571095593,10.922489682749564,397.6732077364711,0.1913854718048723,0.153667,0.1945190000000001
7,K1,attempt_6.csv,7,0.36145099999999974,0.8609946386946411,13.90340086078492,354.7973523414737,0.20684245291247133,0.16458999999999957,0.19686100000000017
7,K1,attempt_6.csv,8,0.37566200000000016,0.8804319347319371,13.527624428511071,359.3719368385597,0.22394191640766964,0.21810500000000044,0.15755699999999973
7,K1,attempt_6.csv,9,0.4133140000000006,0.8630233100233125,12.04838181689361,347.88962961466626,0.25175326289468586,0.16776700000000044,0.24554700000000018
7,K1,attempt_6.csv,10,0.386406,0.8928165501165526,12.597652854881094,452.37047810901845,0.23769976847242494,0.25831800000000005,0.12808799999999998
7,K1,attempt_6.csv,11,0.501601,0.876926806526809,11.57446373311,305.49409197485204,0.3262440209151059,0.23530800000000074,0.2662929999999992
7,K1,attempt_6.csv,12,0.23982600000000076,0.869517482517485,15.26839386750937,460.32825025920715,0.12253623791303073,0.11535700000000126,0.1244689999999995
7,K1,attempt_6.csv,13,0.32048900000000025,0.8817885780885805,15.658459187869969,367.1679948163637,0.18838694282820578,0.15034100000000095,0.1701479999999993
7,K1,attempt_6.csv,14,0.30405399999999894,0.8797745920745945,17.393253270449257,398.7712617210457,0.17419320794498871,0.14711699999999972,0.15693699999999922
7,K1,attempt_6.csv,15,0.2743739999999999,0.8657762237762261,16.233531989319864,431.4694689563323,0.1493992959551984,0.1499839999999999,0.12439
7,K1,attempt_6.csv,16,0.27236300000000035,0.8673666666666691,14.82376582511745,454.46728613094774,0.14783247433722657,0.14459100000000014,0.12777200000000022
7,K1,attempt_6.csv,17,0.2755719999999986,0.8578554778554801,17.726442927060937,422.106298957002,0.15158054666585113,0.14486199999999982,0.13070999999999877
7,K1,attempt_6.csv,18,0.3302099999999992,0.8859925407925433,15.46626379935121,435.5599607233478,0.19896785168960424,0.20092900000000036,0.12928099999999887
7,K1,attempt_6.csv,19,0.3549749999999996,0.8676090909090934,15.843083291978253,429.267438310715,0.21354388947871844,0.22550699999999857,0.12946800000000103
7,K1,attempt_6.csv,20,0.1635660000000012,0.5516811188811205,12.183129370626853,421.1571117135929,0.0497494434492078,0.058885000000000076,0.10468100000000113
7,K1,attempt_6.csv,21,0.28511600000000037,0.8580575757575781,15.691553029013336,410.88935379040277,0.15578592527104926,0.13516000000000084,0.14995599999999953
7,K1,attempt_6.csv,22,0.22786999999999935,0.8007193473193496,15.387570904048008,391.7535270736892,0.10942559492435916,0.11136100000000049,0.11650899999999886
7,K2,attempt_6.csv,1,0.318758,0.8586337995338019,14.75036191398792,477.50933504339264,0.1831429200521683,0.18659499999999996,0.13216300000000003
7,K2,attempt_6.csv,2,0.29375799999999996,0.8942389277389302,15.683054397766877,420.76916681092985,0.1635564526004666,0.15996199999999994,0.13379600000000003
7,K2,attempt_6.csv,3,0.3370310000000001,0.9055069930069957,14.811411662989919,514.6392576089609,0.19799127898317068,0.20081300000000013,0.13621799999999995
7,K2,attempt_6.csv,4,0.3330250000000001,0.902547552447555,15.310117857091004,453.8991731111229,0.19861107403699352,0.19694199999999995,0.13608300000000018
7,K2,attempt_6.csv,5,0.36434999999999995,0.8795198135198159,15.643654173853767,447.8497435768261,0.22047654348160894,0.17197899999999988,0.19237100000000007
7,K2,attempt_6.csv,6,0.3783660000000002,0.8313165501165525,14.065491320101309,381.961659360218,0.21965717755755299,0.24622100000000025,0.13214499999999996
7,K2,attempt_6.csv,7,0.32456700000000005,0.8355163170163192,14.90029061242828,448.40282214748754,0.18380232157897491,0.19612699999999972,0.12844000000000033
7,K2,attempt_6.csv,8,0.31265000000000054,0.8939785547785573,16.761811673054112,475.16368528177657,0.1770378359745925,0.17587900000000012,0.13677100000000042
7,K2,attempt_6.csv,9,0.4694510000000003,0.9219904428904455,14.044936462952172,412.14987127419136,0.30425013516095667,0.2659229999999999,0.20352800000000038
7,K2,attempt_6.csv,10,0.34279299999999946,0.8375188811188834,17.116623200116546,444.0353023719097,0.1945008782599305,0.21376799999999996,0.1290249999999995
7,K2,attempt_6.csv,11,0.3516780000000006,0.8979927738927763,14.45361176050342,458.10447418196077,0.20643937904097975,0.2220209999999998,0.1296570000000008
7,K2,attempt_6.csv,12,0.31731599999999993,0.8830613053613078,16.301489018347656,443.54491593249486,0.18446813800130565,0.15402399999999972,0.16329200000000021
7,K2,attempt_6.csv,13,0.472963,0.9074144522144547,15.43701285899619,475.531144386242,0.3264718850572969,0.19201599999999885,0.28094700000000117
7,K2,attempt_6.csv,14,0.283868,0.8640496503496529,15.953260976768291,392.87046852294066,0.15278834428025662,0.15129699999999957,0.13257100000000044
7,K2,attempt_6.csv,15,0.312265,0.9031736596736623,16.020390707142667,458.7533921341352,0.18292663170498896,0.18125900000000073,0.1310059999999993
7,K2,attempt_6.csv,16,0.3756420000000009,0.9116995337995363,15.966963352309806,389.3285954473769,0.23720519988018707,0.213298,0.16234400000000093
7,K2,attempt_6.csv,17,0.3772150000000014,0.9119601398601423,16.16190896397978,401.88777190533744,0.2423317048791849,0.20585700000000173,0.17135799999999968
