Time_us,K1,K2,K3
141,0.0000,0.0039,0.0016
6915,0.0000,0.0041,0.0006
12919,0.0000,0.0036,0.0000
18913,0.0000,0.0028,0.0000
24916,0.0000,0.0039,0.0000
30918,0.0000,0.0030,0.0002
36920,0.0000,0.0034,0.0000
42912,0.0000,0.0033,0.0000
48913,0.0000,0.0019,0.0000
54912,0.0000,0.0024,0.0000
60914,0.0000,0.0018,0.0000
66912,0.0000,0.0016,0.0000
72920,0.0000,0.0028,0.0000
78912,0.0000,0.0035,0.0000
84913,0.0000,0.0028,0.0000
90914,0.0000,0.0031,0.0000
96912,0.0000,0.0034,0.0000
102913,0.0000,0.0037,0.0000
108911,0.0000,0.0032,0.0000
114912,0.0000,0.0029,0.0000
120911,0.0000,0.0056,0.0000
126913,0.0000,0.0055,0.0000
132912,0.0000,0.0055,0.0000
138914,0.0000,0.0044,0.0000
144914,0.0000,0.0045,0.0000
150913,0.0000,0.0043,0.0000
156812,0.0000,0.0048,0.0000
162917,0.0000,0.0031,0.0000
168920,0.0000,0.0017,0.0000
174917,0.0000,0.0012,0.0000
180788,0.0000,0.0005,0.0002
186914,0.0000,0.0012,0.0000
192915,0.0000,0.0014,0.0000
198919,0.0000,0.0020,0.0000
204917,0.0000,0.0015,0.0000
210918,0.0000,0.0013,0.0000
216913,0.0000,0.0046,0.0000
222915,0.0000,0.0037,0.0000
228913,0.0000,0.0043,0.0000
234916,0.0000,0.0044,0.0000
240918,0.0000,0.0032,0.0000
246916,0.0000,0.0018,0.0000
252796,0.0000,0.0009,0.0000
258912,0.0000,0.0029,0.0000
264914,0.0000,0.0036,0.0000
270915,0.0000,0.0028,0.0000
276914,0.0000,0.0032,0.0000
282914,0.0000,0.0031,0.0000
288912,0.0000,0.0028,0.0000
294915,0.0000,0.0025,0.0000
300918,0.0000,0.0008,0.0004
306917,0.0000,0.0039,0.0018
312922,0.0000,0.0037,0.0027
318919,0.0000,0.0060,0.0028
324925,0.0000,0.0048,0.0026
330921,0.0000,0.0046,0.0014
336917,0.0000,0.0033,0.0000
342913,0.0000,0.0032,0.0005
348922,0.0000,0.0025,0.0000
354911,0.0000,0.0026,0.0000
360916,0.0000,0.0026,0.0000
366911,0.0000,0.0027,0.0000
372915,0.0000,0.0027,0.0000
378918,0.0000,0.0021,0.0001
384786,0.0000,0.0025,0.0026
390921,0.0000,0.0029,0.0024
396920,0.0000,0.0016,0.0029
402922,0.0000,0.0018,0.0013
408918,0.0000,0.0016,0.0022
414789,0.0000,0.0018,0.0008
420922,0.0000,0.0020,0.0000
426802,0.0000,0.0008,0.0001
432928,0.0000,0.0000,0.0009
438920,0.0000,0.0000,0.0000
444905,0.0000,0.0000,0.0002
450920,0.0000,0.0000,0.0007
456921,0.0000,0.0000,0.0000
462906,0.0000,0.0001,0.0000
468917,0.0000,0.0005,0.0000
474804,0.0000,0.0000,0.0000
480912,0.0000,0.0000,0.0000
486901,0.0000,0.0000,0.0000
492905,0.0000,0.0000,0.0000
498905,0.0000,0.0000,0.0000
504908,0.0000,0.0000,0.0000
510913,0.0000,0.0000,0.0000
516775,0.0000,0.0000,0.0000
522907,0.0000,0.0000,0.0000
528906,0.0000,0.0005,0.0000
534915,0.0000,0.0008,0.0000
540909,0.0000,0.0015,0.0000
546911,0.0000,0.0017,0.0000
552915,0.0000,0.0000,0.0000
558906,0.0000,0.0000,0.0000
564814,0.0000,0.0000,0.0000
570906,0.0000,0.0007,0.0000
576914,0.0000,0.0007,0.0000
582909,0.0000,0.0007,0.0000
588915,0.0000,0.0000,0.0000
594916,0.0000,0.0018,0.0000
600843,0.0000,0.0006,0.0000
606915,0.0000,0.0006,0.0000
612801,0.0000,0.0006,0.0000
618921,0.0000,0.0010,0.0000
624919,0.0000,0.0000,0.0000
630911,0.0000,0.0007,0.0000
636910,0.0000,0.0000,0.0000
642912,0.0000,0.0002,0.0000
648918,0.0000,0.0009,0.0000
654909,0.0000,0.0002,0.0000
660908,0.0000,0.0000,0.0000
666822,0.0000,0.0004,0.0000
672915,0.0000,0.0008,0.0000
678913,0.0000,0.0008,0.0004
684784,0.0000,0.0004,0.0008
690917,0.0000,0.0000,0.0000
696908,0.0000,0.0000,0.0000
702847,0.0000,0.0000,0.0000
708779,0.0000,0.0013,0.0000
714914,0.0000,0.0005,0.0000
720919,0.0000,0.0000,0.0000
726911,0.0000,0.0004,0.0000
732921,0.0000,0.0008,0.0000
738911,0.0000,0.0007,0.0000
744816,0.0000,0.0004,0.0000
750915,0.0000,0.0001,0.0000
756925,0.0000,0.0009,0.0000
762916,0.0000,0.0015,0.0000
768919,0.0000,0.0021,0.0000
774915,0.0000,0.0012,0.0000
780914,0.0000,0.0021,0.0010
786919,0.0000,0.0029,0.0010
792925,0.0000,0.0022,0.0000
798910,0.0000,0.0027,0.0000
804917,0.0000,0.0027,0.0000
810914,0.0000,0.0028,0.0000
816918,0.0000,0.0028,0.0000
822918,0.0000,0.0031,0.0000
828914,0.0000,0.0038,0.0000
834917,0.0000,0.0043,0.0000
840913,0.0000,0.0038,0.0000
846917,0.0000,0.0033,0.0000
852806,0.0000,0.0033,0.0000
858913,0.0000,0.0042,0.0000
864917,0.0000,0.0044,0.0000
870918,0.0000,0.0045,0.0000
876917,0.0000,0.0049,0.0000
882916,0.0000,0.0060,0.0000
888914,0.0000,0.0055,0.0006
894917,0.0000,0.0052,0.0020
900922,0.0000,0.0052,0.0022
906787,0.0000,0.0048,0.0010
912920,0.0000,0.0032,0.0000
918829,0.0000,0.0045,0.0012
924924,0.0000,0.0039,0.0018
930826,0.0000,0.0038,0.0021
936923,0.0000,0.0040,0.0003
942927,0.0000,0.0021,0.0007
948819,0.0000,0.0016,0.0015
954919,0.0000,0.0025,0.0041
960923,0.0000,0.0025,0.0046
966925,0.0000,0.0029,0.0044
972926,0.0000,0.0019,0.0029
978808,0.0000,0.0027,0.0027
984919,0.0000,0.0031,0.0014
990925,0.0000,0.0058,0.0021
996923,0.0000,0.0074,0.0006
1002791,0.0000,0.0064,0.0013
1008837,0.0000,0.0001,0.0000
1014922,0.0000,0.0009,0.0000
1020914,0.0000,0.0018,0.0008
1026922,0.0000,0.0024,0.0000
1032920,0.0000,0.0028,0.0000
1038919,0.0000,0.0001,0.0028
1044916,0.0000,0.0008,0.0025
1050923,0.0000,0.0012,0.0000
1056920,0.0000,0.0004,0.0002
1062920,0.0000,0.0015,0.0007
1068923,0.0000,0.0034,0.0000
1074913,0.0000,0.0026,0.0000
1080917,0.0000,0.0030,0.0000
1086916,0.0000,0.0040,0.0000
1092916,0.0000,0.0056,0.0000
1098917,0.0000,0.0059,0.0000
1104917,0.0000,0.0058,0.0000
1110915,0.0000,0.0060,0.0000
1116918,0.0000,0.0059,0.0000
1122920,0.0000,0.0048,0.0000
1128922,0.0000,0.0031,0.0000
1134919,0.0000,0.0031,0.0000
1140917,0.0000,0.0034,0.0001
1146922,0.0000,0.0037,0.0003
1152924,0.0000,0.0029,0.0000
1158797,0.0000,0.0022,0.0012
1164924,0.0000,0.0023,0.0002
1170797,0.0057,0.0034,0.0013
1176920,0.0203,0.0034,0.0039
1182925,0.0488,0.0036,0.0009
1188922,0.1069,0.0240,0.0013
1194922,0.2097,0.1152,0.0000
1200805,0.3037,0.2363,0.0000
1206924,0.3829,0.3328,0.0000
1212921,0.4503,0.4155,0.0000
1218921,0.5076,0.4862,0.0000
1224920,0.5563,0.5469,0.0000
1230860,0.5960,0.6012,0.0000
1236911,0.6308,0.6464,0.0003
1242860,0.6596,0.6858,0.0000
1248915,0.6846,0.7193,0.0000
1254799,0.7068,0.7485,0.0000
1260921,0.7247,0.7719,0.0023
1266925,0.7397,0.7928,0.0008
1272927,0.7530,0.8096,0.0015
1278920,0.7638,0.8252,0.0004
1284925,0.7729,0.8378,0.0009
1290860,0.7826,0.8492,0.0009
1296792,0.7900,0.8602,0.0236
1302927,0.7961,0.8700,0.0692
1308924,0.8021,0.8779,0.1428
1314855,0.8046,0.8833,0.2441
1320791,0.8084,0.8892,0.3440
1326919,0.8114,0.8936,0.4260
1332922,0.8151,0.8976,0.4986
1338816,0.8160,0.9000,0.5597
1344927,0.8181,0.9017,0.6126
1350922,0.8202,0.9039,0.6566
1356928,0.8217,0.9050,0.6943
1362841,0.8219,0.9060,0.7270
1368919,0.8223,0.9068,0.7542
1374923,0.8229,0.9051,0.7759
1380926,0.8141,0.8996,0.7967
1386845,0.7789,0.8782,0.8138
1392791,0.7182,0.8219,0.8282
1398918,0.6403,0.7375,0.8402
1404921,0.5549,0.6403,0.8500
1410917,0.4709,0.5450,0.8581
1416854,0.3996,0.4634,0.8643
1422925,0.3392,0.3947,0.8642
1428846,0.2882,0.3362,0.8380
1434924,0.2448,0.2852,0.7689
1440924,0.2065,0.2422,0.6728
1446915,0.1731,0.2063,0.5727
1452842,0.1444,0.1741,0.4860
1458926,0.1221,0.1488,0.4136
1464926,0.1036,0.1279,0.3524
1470925,0.0856,0.1105,0.3004
1476919,0.0726,0.0944,0.2532
1482859,0.0599,0.0810,0.2137
1488785,0.0485,0.0693,0.1841
1494921,0.0388,0.0590,0.1596
1500917,0.0311,0.0509,0.1362
1506923,0.0266,0.0448,0.1163
1512852,0.0224,0.0388,0.0997
1518921,0.0184,0.0321,0.0852
1524925,0.0152,0.0287,0.0729
1530920,0.0122,0.0249,0.0612
1536835,0.0102,0.0212,0.0525
1542922,0.0080,0.0192,0.0451
1548925,0.0052,0.0164,0.0375
1554850,0.0037,0.0154,0.0331
1560924,0.0007,0.0125,0.0270
1566922,0.0008,0.0121,0.0237
1572923,0.0050,0.0107,0.0207
1578797,0.0262,0.0102,0.0168
1584922,0.0668,0.0098,0.0147
1590799,0.1273,0.0074,0.0127
1596919,0.2223,0.0067,0.0096
1602922,0.3053,0.0058,0.0087
1608921,0.3727,0.0051,0.0082
1614858,0.4303,0.0034,0.0075
1620828,0.4765,0.0043,0.0033
1626922,0.5202,0.0593,0.0019
1632925,0.5613,0.1766,0.0025
1638787,0.5963,0.2766,0.0013
1644929,0.6255,0.3602,0.0019
1650925,0.6531,0.4313,0.0008
1656921,0.6754,0.4921,0.0000
1662821,0.6958,0.5448,0.0004
1668923,0.7123,0.5903,0.0035
1674847,0.7258,0.6286,0.0012
1680819,0.7380,0.6604,0.0000
1686913,0.7482,0.6872,0.0000
1692921,0.7574,0.7099,0.0000
1698920,0.7658,0.7293,0.0021
1704921,0.7743,0.7467,0.0286
1710924,0.7822,0.7605,0.0993
1716921,0.7913,0.7760,0.2108
1722831,0.7978,0.7871,0.3058
1728922,0.8043,0.7962,0.3866
1734828,0.8062,0.8033,0.4550
1740927,0.8107,0.8100,0.5121
1746925,0.8150,0.8153,0.5620
1752917,0.8187,0.8202,0.6040
1758919,0.8210,0.8237,0.6398
1764849,0.8221,0.8266,0.6708
1770806,0.8248,0.8281,0.6978
1776926,0.8250,0.8301,0.7215
1782927,0.8238,0.8314,0.7416
1788929,0.8172,0.8335,0.7587
1794921,0.7959,0.8132,0.7722
1800916,0.7516,0.7571,0.7844
1806920,0.6826,0.6705,0.7940
1812836,0.5984,0.5748,0.8016
1818782,0.5105,0.4883,0.8067
1824928,0.4352,0.4145,0.8084
1830921,0.3695,0.3528,0.8076
1836860,0.3136,0.2996,0.7895
1842862,0.2664,0.2551,0.7317
1848924,0.2258,0.2173,0.6425
1854920,0.1892,0.1845,0.5466
1860927,0.1589,0.1579,0.4612
1866920,0.1355,0.1347,0.3928
1872847,0.1102,0.1142,0.3351
1878928,0.0930,0.0972,0.2833
1884924,0.0769,0.0824,0.2393
1890929,0.0649,0.0711,0.2019
1896925,0.0550,0.0612,0.1722
1902922,0.0444,0.0532,0.1468
1908839,0.0393,0.0460,0.1237
1914925,0.0309,0.0385,0.1053
1920920,0.0236,0.0328,0.0903
1926923,0.0193,0.0287,0.0776
1932922,0.0208,0.0235,0.0661
1938927,0.0156,0.0204,0.0574
1944836,0.0108,0.0174,0.0493
1950789,0.0141,0.0149,0.0407
1956925,0.0342,0.0134,0.0335
1962819,0.0750,0.0115,0.0296
1968922,0.1549,0.0113,0.0240
1974928,0.2548,0.0097,0.0209
1980921,0.3437,0.0087,0.0186
1986847,0.4153,0.0085,0.0150
1992925,0.4730,0.0107,0.0136
