Time_us,K1,K2,K3
132,0.0000,0.0036,0.0042
6881,0.0000,0.0038,0.0021
12941,0.0000,0.0047,0.0036
18941,0.0000,0.0068,0.0022
24937,0.0000,0.0073,0.0007
30931,0.0000,0.0070,0.0011
36938,0.0000,0.0067,0.0000
42929,0.0000,0.0092,0.0000
48931,0.0000,0.0093,0.0000
54929,0.0000,0.0083,0.0023
60940,0.0000,0.0079,0.0028
66934,0.0000,0.0071,0.0039
72941,0.0000,0.0068,0.0045
78939,0.0000,0.0069,0.0063
84944,0.0000,0.0070,0.0045
90936,0.0000,0.0061,0.0050
96842,0.0000,0.0059,0.0057
102940,0.0000,0.0065,0.0054
108832,0.0000,0.0019,0.0037
114936,0.0000,0.0024,0.0043
120939,0.0000,0.0025,0.0039
126879,0.0000,0.0029,0.0038
132935,0.0000,0.0012,0.0041
138936,0.0000,0.0018,0.0040
144935,0.0000,0.0033,0.0022
150939,0.0000,0.0033,0.0027
156935,0.0000,0.0039,0.0025
162937,0.0000,0.0044,0.0029
168937,0.0000,0.0056,0.0037
174938,0.0000,0.0055,0.0043
180939,0.0000,0.0065,0.0028
186841,0.0000,0.0073,0.0009
192941,0.0000,0.0073,0.0000
198934,0.0000,0.0084,0.0067
204937,0.0000,0.0079,0.0065
210853,0.0000,0.0078,0.0087
216939,0.0000,0.0078,0.0079
222878,0.0000,0.0071,0.0079
228938,0.0000,0.0061,0.0078
234942,0.0000,0.0066,0.0032
240935,0.0000,0.0061,0.0032
246937,0.0000,0.0063,0.0039
252838,0.0000,0.0065,0.0042
258936,0.0000,0.0087,0.0040
264941,0.0000,0.0085,0.0026
270848,0.0000,0.0087,0.0027
276941,0.0000,0.0075,0.0015
282941,0.0000,0.0075,0.0021
288937,0.0000,0.0064,0.0026
294938,0.0000,0.0073,0.0027
300941,0.0000,0.0073,0.0028
306938,0.0000,0.0067,0.0032
312940,0.0000,0.0071,0.0036
318934,0.0000,0.0055,0.0019
324941,0.0000,0.0044,0.0021
330940,0.0000,0.0042,0.0033
336936,0.0000,0.0037,0.0036
342945,0.0000,0.0046,0.0042
348828,0.0000,0.0057,0.0044
354936,0.0000,0.0046,0.0029
360932,0.0000,0.0040,0.0033
366939,0.0000,0.0049,0.0037
372940,0.0000,0.0046,0.0046
378939,0.0000,0.0053,0.0031
384938,0.0000,0.0050,0.0035
390940,0.0236,0.0050,0.0038
396940,0.0815,0.0047,0.0024
402937,0.1820,0.0044,0.0022
408945,0.2673,0.0025,0.0010
414878,0.3422,0.0002,0.0014
420872,0.4083,0.0013,0.0004
426935,0.4699,0.0005,0.0000
432937,0.5200,0.0015,0.0007
438828,0.5629,0.0011,0.0011
444943,0.6002,0.0201,0.0018
450936,0.6316,0.0785,0.0017
456937,0.6580,0.1772,0.0019
462945,0.6799,0.2775,0.0022
468939,0.6979,0.3634,0.0023
474870,0.7149,0.4354,0.0028
480938,0.7300,0.4986,0.0009
486845,0.7442,0.5517,0.0000
492932,0.7545,0.5971,0.0008
498942,0.7628,0.6361,0.0018
504935,0.7698,0.6686,0.0021
510940,0.7755,0.6972,0.0026
516937,0.7806,0.7211,0.0014
522872,0.7841,0.7415,0.0003
528864,0.7865,0.7588,0.0041
534937,0.7882,0.7735,0.0293
540941,0.7923,0.7864,0.0756
546938,0.7940,0.7987,0.1289
552936,0.7935,0.8071,0.1764
558939,0.7908,0.8152,0.2194
564855,0.7874,0.8229,0.2619
570940,0.7834,0.8304,0.3007
576932,0.7791,0.8364,0.3359
582866,0.7743,0.8408,0.3659
588936,0.7711,0.8453,0.3913
594932,0.7659,0.8385,0.4126
600941,0.7447,0.7963,0.4311
606938,0.6939,0.7185,0.4431
612936,0.6208,0.6221,0.4442
618936,0.5360,0.5303,0.4309
624943,0.4566,0.4505,0.3987
630836,0.3882,0.3833,0.3502
636941,0.3296,0.3266,0.2992
642940,0.2786,0.2866,0.2565
648941,0.2352,0.2451,0.2185
654940,0.1950,0.2077,0.1846
660855,0.1658,0.1784,0.1577
666939,0.1403,0.1524,0.1352
672941,0.1176,0.1303,0.1151
678941,0.0996,0.1119,0.0983
684936,0.0831,0.0955,0.0828
690943,0.0690,0.0827,0.0712
696936,0.0571,0.0714,0.0590
702938,0.0481,0.0611,0.0487
708852,0.0405,0.0521,0.0419
714937,0.0342,0.0450,0.0374
720936,0.0290,0.0387,0.0320
726940,0.0230,0.0330,0.0274
732875,0.0180,0.0268,0.0241
738941,0.0137,0.0232,0.0220
744937,0.0087,0.0205,0.0195
750877,0.0044,0.0182,0.0154
756939,0.0022,0.0163,0.0123
762937,0.0014,0.0149,0.0109
768883,0.0013,0.0131,0.0115
774941,0.0013,0.0119,0.0109
780939,0.0071,0.0096,0.0104
786938,0.0305,0.0093,0.0100
792936,0.0696,0.0083,0.0094
798888,0.1260,0.0082,0.0042
804937,0.2054,0.0067,0.0037
810850,0.2912,0.0061,0.0023
816942,0.3664,0.0070,0.0028
822938,0.4295,0.0197,0.0029
828942,0.4837,0.1071,0.0033
834943,0.5351,0.2291,0.0030
840943,0.5785,0.3335,0.0010
846940,0.6168,0.4202,0.0024
852939,0.6494,0.4942,0.0009
