Time_us,K1,K2,K3
132,0.0000,0.0000,0.0025
6830,0.0000,0.0000,0.0015
12959,0.0000,0.0000,0.0010
18617,0.0000,0.0000,0.0005
24824,0.0000,0.0000,0.0000
30829,0.0000,0.0000,0.0000
37345,0.0000,0.0000,0.0000
43872,0.0000,0.0000,0.0005
49646,0.0000,0.0000,0.0001
56281,0.0000,0.0000,0.0000
62804,0.0000,0.0000,0.0000
69336,0.0000,0.0000,0.0000
75859,0.0000,0.0000,0.0000
81796,0.0000,0.0000,0.0004
87813,0.0000,0.0000,0.0014
93831,0.0000,0.0000,0.0009
99595,0.0000,0.0000,0.0005
105600,0.0000,0.0000,0.0011
111687,0.0000,0.0000,0.0000
118230,0.0000,0.0000,0.0000
124752,0.0029,0.0000,0.0000
131392,0.0012,0.0000,0.0000
138016,0.0012,0.0000,0.0000
144672,0.0000,0.0000,0.0000
151181,0.0000,0.0000,0.0000
157697,0.0000,0.0000,0.0000
163584,0.0000,0.0000,0.0000
170103,0.0000,0.0000,0.0000
176623,0.0000,0.0000,0.0000
182755,0.0000,0.0000,0.0000
189269,0.0000,0.0000,0.0000
195793,0.0000,0.0000,0.0010
202400,0.0000,0.0000,0.0000
208931,0.0000,0.0000,0.0006
214595,0.0000,0.0000,0.0016
221222,0.0000,0.0000,0.0011
227850,0.0000,0.0000,0.0016
233637,0.0000,0.0000,0.0021
240273,0.0000,0.0000,0.0025
246912,0.0000,0.0000,0.0035
252587,0.0000,0.0000,0.0040
259207,0.0000,0.0000,0.0024
265847,0.0000,0.0000,0.0014
271633,0.0000,0.0000,0.0006
278272,0.0000,0.0000,0.0012
284904,0.0000,0.0000,0.0000
290565,0.0000,0.0000,0.0000
297100,0.0000,0.0000,0.0000
303636,0.0000,0.0000,0.0000
309734,0.0000,0.0000,0.0000
315993,0.0000,0.0000,0.0000
321567,0.0000,0.0000,0.0000
328081,0.0000,0.0012,0.0000
334731,0.0000,0.0006,0.0000
341364,0.0000,0.0001,0.0000
348032,0.0000,0.0000,0.0000
353605,0.0000,0.0000,0.0000
360101,0.0000,0.0000,0.0000
366607,0.0000,0.0000,0.0000
373120,0.0000,0.0000,0.0000
379644,0.0000,0.0000,0.0000
386143,0.0000,0.0000,0.0000
392658,0.0000,0.0000,0.0000
398567,0.0000,0.0000,0.0000
405096,0.0000,0.0000,0.0000
411617,0.0000,0.0000,0.0000
418139,0.0000,0.0000,0.0000
424653,0.0000,0.0000,0.0010
430631,0.0000,0.0000,0.0002
437269,0.0000,0.0000,0.0019
443914,0.0000,0.0000,0.0010
449601,0.0000,0.0000,0.0005
456221,0.0000,0.0000,0.0001
462848,0.0000,0.0000,0.0000
469376,0.0000,0.0000,0.0009
475993,0.0000,0.0000,0.0015
482633,0.0000,0.0000,0.0000
489189,0.0000,0.0000,0.0013
495808,0.0000,0.0000,0.0005
501594,0.0000,0.0000,0.0001
508234,0.0000,0.0000,0.0008
514861,0.0000,0.0000,0.0000
520596,0.0000,0.0000,0.0002
527214,0.0000,0.0000,0.0000
533763,0.0000,0.0000,0.0009
540378,0.0000,0.0000,0.0005
547017,0.0000,0.0000,0.0028
553664,0.0000,0.0000,0.0031
559707,0.0000,0.0000,0.0033
565827,0.0000,0.0000,0.0022
571580,0.0000,0.0000,0.0016
578201,0.0000,0.0000,0.0024
