Time_us,K1,K2,K3
130,0.0000,0.0012,0.0000
6555,0.0003,0.0017,0.0000
12549,0.0000,0.0014,0.0000
18553,0.0000,0.0011,0.0000
24549,0.0000,0.0003,0.0000
30554,0.0005,0.0000,0.0000
36552,0.0046,0.0000,0.0000
42482,0.0029,0.0000,0.0000
48547,0.0024,0.0000,0.0000
54553,0.0028,0.0000,0.0000
60545,0.0031,0.0000,0.0000
66552,0.0031,0.0002,0.0000
72554,0.0029,0.0005,0.0000
78558,0.0026,0.0000,0.0000
84548,0.0013,0.0004,0.0000
90558,0.0016,0.0013,0.0000
96556,0.0032,0.0011,0.0002
102473,0.0038,0.0009,0.0005
108446,0.0020,0.0004,0.0010
114556,0.0030,0.0003,0.0014
120484,0.0030,0.0005,0.0018
126558,0.0033,0.0014,0.0015
132557,0.0027,0.0015,0.0021
138486,0.0034,0.0022,0.0027
144467,0.0019,0.0045,0.0009
150562,0.0000,0.0038,0.0014
156562,0.0000,0.0032,0.0001
162561,0.0000,0.0010,0.0000
168551,0.0000,0.0000,0.0000
174548,0.0000,0.0000,0.0000
180546,0.0009,0.0000,0.0000
186549,0.0015,0.0000,0.0000
192452,0.0015,0.0007,0.0000
198551,0.0012,0.0000,0.0004
204561,0.0020,0.0005,0.0006
210560,0.0000,0.0007,0.0008
216558,0.0000,0.0009,0.0006
222432,0.0022,0.0001,0.0000
228553,0.0018,0.0027,0.0000
234550,0.0003,0.0026,0.0000
240460,0.0000,0.0025,0.0000
246549,0.0000,0.0031,0.0041
252557,0.0000,0.0023,0.0051
258555,0.0000,0.0026,0.0069
264559,0.0000,0.0025,0.0071
270559,0.0000,0.0027,0.0063
276482,0.0000,0.0019,0.0069
282563,0.0000,0.0006,0.0041
288560,0.0006,0.0000,0.0021
294562,0.0010,0.0000,0.0024
300560,0.0039,0.0000,0.0020
306562,0.0038,0.0000,0.0003
312556,0.0043,0.0000,0.0015
318556,0.0052,0.0002,0.0025
324560,0.0026,0.0000,0.0024
330558,0.0001,0.0000,0.0023
336558,0.0043,0.0000,0.0022
342555,0.0027,0.0000,0.0021
348564,0.0025,0.0000,0.0027
354555,0.0031,0.0000,0.0022
360565,0.0011,0.0001,0.0002
366557,0.0000,0.0004,0.0004
372558,0.0008,0.0010,0.0003
378560,0.0009,0.0001,0.0005
384562,0.0015,0.0001,0.0010
390563,0.0015,0.0000,0.0000
