Time_us,K1,K2,K3
134,0.0041,0.0020,0.0000
6409,0.0043,0.0000,0.0000
12485,0.0044,0.0000,0.0000
18483,0.0028,0.0001,0.0000
24399,0.0025,0.0001,0.0000
30487,0.0026,0.0010,0.0000
36484,0.0024,0.0012,0.0000
42484,0.0031,0.0013,0.0000
48484,0.0017,0.0014,0.0000
54488,0.0000,0.0005,0.0000
60482,0.0007,0.0010,0.0000
66484,0.0011,0.0012,0.0000
72483,0.0017,0.0003,0.0000
78481,0.0016,0.0032,0.0000
84487,0.0016,0.0027,0.0000
90491,0.0021,0.0026,0.0000
96485,0.0025,0.0002,0.0000
102481,0.0035,0.0008,0.0000
108482,0.0034,0.0000,0.0000
114481,0.0020,0.0000,0.0000
120418,0.0004,0.0014,0.0000
126483,0.0008,0.0015,0.0007
132489,0.0000,0.0022,0.0000
138484,0.0000,0.0022,0.0000
144481,0.0000,0.0008,0.0000
150480,0.0000,0.0010,0.0008
156491,0.0000,0.0001,0.0022
162486,0.0000,0.0001,0.0025
168489,0.0000,0.0000,0.0007
174490,0.0000,0.0000,0.0000
180478,0.0030,0.0000,0.0000
186483,0.0031,0.0000,0.0000
192485,0.0031,0.0000,0.0000
198481,0.0037,0.0000,0.0000
204484,0.0010,0.0000,0.0000
210485,0.0011,0.0000,0.0000
216487,0.0008,0.0000,0.0000
222480,0.0012,0.0000,0.0000
228482,0.0015,0.0000,0.0000
234484,0.0003,0.0000,0.0000
240485,0.0013,0.0009,0.0000
246484,0.0000,0.0004,0.0000
252487,0.0000,0.0007,0.0000
258485,0.0000,0.0005,0.0000
264485,0.0000,0.0000,0.0000
270482,0.0000,0.0000,0.0000
276475,0.0000,0.0008,0.0001
282489,0.0000,0.0017,0.0000
288479,0.0004,0.0017,0.0000
294489,0.0014,0.0008,0.0000
300485,0.0014,0.0009,0.0000
306479,0.0022,0.0004,0.0000
312489,0.0009,0.0000,0.0000
318485,0.0000,0.0020,0.0000
324481,0.0000,0.0017,0.0000
330481,0.0000,0.0017,0.0000
336483,0.0001,0.0004,0.0000
342491,0.0011,0.0013,0.0000
348486,0.0009,0.0014,0.0000
354484,0.0009,0.0015,0.0000
360482,0.0018,0.0016,0.0000
366483,0.0026,0.0020,0.0000
372488,0.0038,0.0013,0.0000
378489,0.0060,0.0007,0.0000
384487,0.0090,0.0013,0.0000
390480,0.0158,0.0017,0.0000
396487,0.0259,0.0021,0.0000
402488,0.0384,0.0021,0.0000
408490,0.0565,0.0017,0.0000
414487,0.0861,0.0001,0.0000
420486,0.1377,0.0000,0.0000
426484,0.2275,0.0010,0.0000
432484,0.3180,0.0029,0.0027
438420,0.3958,0.0014,0.0006
444494,0.4659,0.0008,0.0007
450488,0.5280,0.0010,0.0012
456490,0.5832,0.0011,0.0010
462490,0.6311,0.0006,0.0007
468491,0.6748,0.0018,0.0012
474488,0.7136,0.0028,0.0000
480485,0.7486,0.0037,0.0009
486488,0.7797,0.0041,0.0000
492485,0.8062,0.0078,0.0003
498405,0.8295,0.0204,0.0005
504489,0.8520,0.0545,0.0004
510427,0.8688,0.1749,0.0009
516490,0.8873,0.2792,0.0010
522489,0.9039,0.3672,0.0015
528493,0.9163,0.4437,0.0002
534492,0.9278,0.5094,0.0007
540488,0.9363,0.5659,0.0042
546492,0.9430,0.6123,0.0241
552429,0.9487,0.6537,0.0701
558487,0.9536,0.6889,0.1850
564492,0.9534,0.7185,0.2991
570488,0.9507,0.7430,0.3951
576428,0.9421,0.7631,0.4793
582482,0.9323,0.7799,0.5476
588492,0.9262,0.7938,0.6050
594494,0.9031,0.8067,0.6482
600488,0.8350,0.8179,0.6889
606489,0.7344,0.8265,0.7209
612487,0.6270,0.8334,0.7496
618490,0.5340,0.8387,0.7758
624492,0.4541,0.8441,0.8002
630491,0.3890,0.8538,0.8214
636413,0.3317,0.8663,0.8380
642493,0.2827,0.8646,0.8496
648487,0.2402,0.8273,0.8578
654492,0.2032,0.7357,0.8621
660493,0.1735,0.6273,0.8589
666489,0.1474,0.5335,0.8510
672414,0.1235,0.4521,0.8125
678489,0.1054,0.3836,0.7331
684490,0.0907,0.3257,0.6365
690494,0.0778,0.2765,0.5416
696490,0.0669,0.2360,0.4606
702490,0.0579,0.2009,0.3914
708487,0.0494,0.1710,0.3317
714493,0.0425,0.1457,0.2828
