Time_us,K1,K2,K3
133,0.0061,0.0029,0.0082
6992,0.0065,0.0035,0.0082
13055,0.0044,0.0033,0.0064
18887,0.0030,0.0046,0.0066
25575,0.0036,0.0046,0.0051
32363,0.0035,0.0039,0.0038
39141,0.0037,0.0048,0.0045
45935,0.0045,0.0048,0.0053
51906,0.0055,0.0055,0.0054
58575,0.0063,0.0050,0.0061
65354,0.0064,0.0046,0.0064
72134,0.0071,0.0046,0.0063
78907,0.0071,0.0039,0.0066
85575,0.0071,0.0048,0.0047
92360,0.0071,0.0030,0.0056
99135,0.0074,0.0033,0.0063
105894,0.0076,0.0042,0.0065
112068,0.0072,0.0039,0.0074
117897,0.0069,0.0040,0.0051
124578,0.0053,0.0042,0.0052
131357,0.0062,0.0042,0.0032
138121,0.0041,0.0043,0.0039
144905,0.0043,0.0051,0.0049
150863,0.0025,0.0047,0.0026
157032,0.0029,0.0054,0.0034
162864,0.0041,0.0060,0.0048
168854,0.0048,0.0058,0.0053
175576,0.0030,0.0064,0.0057
182361,0.0048,0.0079,0.0057
189145,0.0058,0.0060,0.0060
195931,0.0063,0.0055,0.0046
201838,0.0070,0.0054,0.0079
208567,0.0079,0.0056,0.0075
215328,0.0053,0.0027,0.0073
222105,0.0055,0.0037,0.0077
228887,0.0036,0.0031,0.0078
235061,0.0038,0.0037,0.0109
240862,0.0021,0.0032,0.0105
247575,0.0004,0.0023,0.0084
254362,0.0000,0.0027,0.0066
261062,0.0003,0.0027,0.0051
266869,0.0000,0.0026,0.0034
273567,0.0005,0.0026,0.0024
279850,0.0012,0.0036,0.0015
286580,0.0020,0.0027,0.0025
293347,0.0003,0.0009,0.0030
300141,0.0013,0.0018,0.0034
306912,0.0031,0.0016,0.0044
313036,0.0034,0.0020,0.0050
318830,0.0039,0.0024,0.0037
325154,0.0053,0.0021,0.0047
331917,0.0055,0.0025,0.0035
337907,0.0058,0.0010,0.0041
343851,0.0053,0.0005,0.0030
350574,0.0053,0.0005,0.0034
356843,0.0058,0.0029,0.0038
362946,0.0072,0.0032,0.0041
368906,0.0081,0.0034,0.0043
375579,0.0080,0.0047,0.0052
382357,0.0118,0.0043,0.0049
389142,0.0157,0.0040,0.0058
395950,0.0242,0.0027,0.0064
402185,0.0361,0.0069,0.0063
408958,0.0550,0.0070,0.0042
414890,0.0801,0.0059,0.0030
420860,0.1152,0.0054,0.0034
427573,0.1619,0.0049,0.0045
434346,0.2197,0.0038,0.0033
441135,0.2846,0.0040,0.0036
447905,0.3501,0.0030,0.0046
454142,0.4117,0.0033,0.0045
460919,0.4723,0.0042,0.0057
466852,0.5269,0.0168,0.0057
473576,0.5739,0.0541,0.0040
480378,0.6136,0.1668,0.0039
487170,0.6500,0.2719,0.0045
493956,0.6810,0.3601,0.0033
500078,0.7071,0.4362,0.0044
505893,0.7301,0.4991,0.0046
511863,0.7494,0.5536,0.0030
518572,0.7658,0.5996,0.0003
525361,0.7828,0.6416,0.0015
536984,0.7961,0.6754,0.0028
542837,0.8070,0.7035,0.0043
549041,0.8197,0.7274,0.0031
554870,0.8304,0.7484,0.0042
560921,0.8405,0.7666,0.0041
566862,0.8479,0.7831,0.0067
573576,0.8516,0.7943,0.0048
580378,0.8506,0.8056,0.0036
587172,0.8432,0.8152,0.0039
593953,0.8007,0.8223,0.0097
599940,0.7237,0.8277,0.0515
606282,0.6322,0.8336,0.1729
613055,0.5396,0.8376,0.2758
618860,0.4557,0.8382,0.3639
625572,0.3893,0.8390,0.4388
632350,0.3323,0.8400,0.5024
639142,0.2841,0.8409,0.5572
645920,0.2425,0.8417,0.6028
652084,0.2069,0.8402,0.6418
657895,0.1754,0.8105,0.6750
663836,0.1485,0.7366,0.7033
670558,0.1251,0.6385,0.7273
677336,0.1074,0.5438,0.7470
684106,0.0927,0.4623,0.7641
