Time_us,K1,K2,K3
130,0.0018,0.0006,0.0000
6718,0.0006,0.0002,0.0000
12715,0.0018,0.0008,0.0000
18710,0.0026,0.0013,0.0000
24718,0.0024,0.0011,0.0000
30712,0.0031,0.0009,0.0000
36718,0.0031,0.0010,0.0000
42716,0.0031,0.0005,0.0000
48717,0.0034,0.0001,0.0000
54626,0.0037,0.0003,0.0000
60714,0.0030,0.0006,0.0000
66713,0.0025,0.0008,0.0000
72712,0.0020,0.0006,0.0000
78719,0.0007,0.0008,0.0000
84715,0.0014,0.0010,0.0000
90716,0.0000,0.0008,0.0000
96714,0.0007,0.0000,0.0000
102714,0.0005,0.0004,0.0000
108714,0.0003,0.0006,0.0012
114719,0.0000,0.0005,0.0000
120717,0.0000,0.0007,0.0005
126717,0.0000,0.0016,0.0000
132714,0.0000,0.0023,0.0004
138719,0.0000,0.0023,0.0000
144717,0.0000,0.0019,0.0000
150712,0.0000,0.0016,0.0000
156715,0.0000,0.0016,0.0000
162713,0.0000,0.0000,0.0000
168702,0.0000,0.0000,0.0005
174717,0.0000,0.0010,0.0004
180721,0.0000,0.0001,0.0000
186711,0.0000,0.0038,0.0000
192717,0.0002,0.0035,0.0000
198707,0.0009,0.0029,0.0000
204622,0.0016,0.0035,0.0000
210715,0.0004,0.0022,0.0000
216711,0.0013,0.0025,0.0000
222711,0.0002,0.0021,0.0000
228714,0.0012,0.0014,0.0000
234714,0.0000,0.0025,0.0000
240713,0.0003,0.0004,0.0000
246713,0.0007,0.0003,0.0000
252715,0.0000,0.0000,0.0000
258719,0.0007,0.0002,0.0000
264713,0.0017,0.0008,0.0000
270708,0.0025,0.0000,0.0000
276711,0.0037,0.0028,0.0000
282716,0.0031,0.0050,0.0000
288714,0.0034,0.0046,0.0000
294715,0.0048,0.0042,0.0000
300714,0.0048,0.0048,0.0000
306640,0.0028,0.0048,0.0000
312715,0.0035,0.0047,0.0000
318646,0.0020,0.0046,0.0000
324718,0.0019,0.0032,0.0000
330711,0.0006,0.0024,0.0000
336714,0.0007,0.0000,0.0000
342710,0.0000,0.0000,0.0000
348711,0.0008,0.0000,0.0000
354715,0.0020,0.0000,0.0000
360709,0.0022,0.0007,0.0000
