Time_us,K1,K2,K3
134,0.0011,0.0063,0.0012
6804,0.0017,0.0057,0.0019
12799,0.0019,0.0049,0.0004
18795,0.0033,0.0034,0.0015
24794,0.0023,0.0040,0.0008
30792,0.0000,0.0030,0.0015
36795,0.0004,0.0047,0.0004
42798,0.0014,0.0044,0.0026
48797,0.0007,0.0044,0.0031
54795,0.0010,0.0034,0.0035
60794,0.0000,0.0036,0.0035
66799,0.0000,0.0027,0.0021
72792,0.0013,0.0027,0.0026
78792,0.0027,0.0033,0.0017
84795,0.0018,0.0039,0.0023
90800,0.0010,0.0044,0.0032
96795,0.0035,0.0048,0.0039
102797,0.0065,0.0037,0.0038
108794,0.0065,0.0060,0.0038
114799,0.0069,0.0051,0.0037
120801,0.0063,0.0054,0.0026
126795,0.0067,0.0060,0.0031
132796,0.0052,0.0051,0.0018
138798,0.0067,0.0061,0.0024
144798,0.0074,0.0063,0.0015
150797,0.0067,0.0064,0.0000
156788,0.0073,0.0051,0.0000
162788,0.0085,0.0043,0.0000
168788,0.0092,0.0048,0.0000
174792,0.0092,0.0062,0.0010
180793,0.0067,0.0053,0.0000
186784,0.0067,0.0059,0.0008
192796,0.0071,0.0054,0.0016
198793,0.0055,0.0053,0.0008
204791,0.0063,0.0052,0.0039
210798,0.0068,0.0055,0.0028
216797,0.0040,0.0075,0.0036
222795,0.0041,0.0074,0.0025
228800,0.0021,0.0070,0.0000
234789,0.0000,0.0067,0.0000
240788,0.0000,0.0050,0.0000
246796,0.0000,0.0028,0.0007
252796,0.0002,0.0028,0.0014
258797,0.0006,0.0038,0.0004
264798,0.0010,0.0039,0.0018
270793,0.0003,0.0040,0.0024
276795,0.0000,0.0045,0.0036
282796,0.0000,0.0042,0.0043
288793,0.0000,0.0046,0.0031
294798,0.0000,0.0050,0.0110
300794,0.0000,0.0039,0.0082
306795,0.0000,0.0040,0.0078
312796,0.0000,0.0016,0.0078
318793,0.0000,0.0018,0.0079
324793,0.0000,0.0022,0.0075
330794,0.0014,0.0029,0.0073
336799,0.0022,0.0025,0.0074
342796,0.0039,0.0028,0.0068
348794,0.0053,0.0028,0.0053
354803,0.0064,0.0034,0.0057
360800,0.0124,0.0033,0.0043
366791,0.0241,0.0042,0.0031
372799,0.0461,0.0039,0.0049
378793,0.0826,0.0044,0.0054
384798,0.1385,0.0041,0.0020
390791,0.2220,0.0038,0.0032
396795,0.3163,0.0043,0.0036
402799,0.3977,0.0048,0.0018
408798,0.4674,0.0044,0.0021
414800,0.5274,0.0027,0.0013
420795,0.5814,0.0016,0.0016
426797,0.6254,0.0024,0.0022
432796,0.6629,0.0013,0.0031
438793,0.6963,0.0022,0.0038
444800,0.7268,0.0026,0.0024
450795,0.7539,0.0029,0.0012
456799,0.7789,0.0089,0.0000
462794,0.8022,0.0534,0.0000
468795,0.8248,0.1748,0.0000
474795,0.8450,0.2812,0.0000
480789,0.8615,0.3709,0.0000
486788,0.8736,0.4482,0.0004
492797,0.8822,0.5128,0.0000
498789,0.8875,0.5685,0.0000
504793,0.8934,0.6147,0.0000
510788,0.8983,0.6555,0.0000
516790,0.9025,0.6897,0.0000
522793,0.9039,0.7182,0.0000
528792,0.9067,0.7430,0.0000
534800,0.9072,0.7645,0.0012
540794,0.9079,0.7806,0.0022
546798,0.9091,0.7961,0.0014
552799,0.9111,0.8093,0.0027
558795,0.9130,0.8212,0.0083
564798,0.9138,0.8306,0.0404
570796,0.9132,0.8383,0.1570
576799,0.9112,0.8448,0.2776
582798,0.8809,0.8506,0.3798
588799,0.8023,0.8556,0.4640
594795,0.6996,0.8577,0.5348
600797,0.5926,0.8553,0.5940
606790,0.5045,0.8546,0.6436
612800,0.4277,0.8309,0.6851
618795,0.3643,0.7610,0.7156
624793,0.3091,0.6657,0.7415
630793,0.2641,0.5687,0.7621
636802,0.2265,0.4845,0.7810
642796,0.1920,0.4118,0.7964
648792,0.1636,0.3511,0.8106
654792,0.1395,0.2988,0.8171
660795,0.1181,0.2550,0.8028
666800,0.0996,0.2182,0.7383
672798,0.0875,0.1876,0.6414
678795,0.0751,0.1605,0.5464
684797,0.0652,0.1379,0.4657
690795,0.0562,0.1190,0.3967
696798,0.0491,0.1043,0.3445
702796,0.0400,0.0898,0.2937
708799,0.0335,0.0781,0.2491
714794,0.0292,0.0674,0.2147
720799,0.0256,0.0580,0.1819
726793,0.0222,0.0511,0.1559
732791,0.0205,0.0438,0.1330
738790,0.0188,0.0372,0.1125
744790,0.0155,0.0327,0.0948
750794,0.0142,0.0289,0.0800
756800,0.0116,0.0256,0.0696
762793,0.0093,0.0228,0.0572
768796,0.0096,0.0208,0.0444
774793,0.0095,0.0188,0.0389
780794,0.0088,0.0167,0.0343
786800,0.0159,0.0149,0.0297
792793,0.0146,0.0119,0.0233
798798,0.0137,0.0102,0.0227
804798,0.0124,0.0101,0.0188
810801,0.0094,0.0100,0.0165
816800,0.0085,0.0085,0.0135
822794,0.0067,0.0083,0.0120
828793,0.0077,0.0081,0.0111
834797,0.0115,0.0069,0.0089
840795,0.0170,0.0073,0.0087
846792,0.0256,0.0083,0.0086
852797,0.0410,0.0085,0.0082
858795,0.0678,0.0079,0.0099
864801,0.1179,0.0124,0.0093
870798,0.2011,0.0280,0.0087
876796,0.3007,0.0455,0.0090
882803,0.3850,0.0689,0.0092
888794,0.4567,0.1055,0.0083
894797,0.5194,0.1615,0.0083
900797,0.5716,0.2460,0.0082
906799,0.6180,0.3367,0.0065
912797,0.6578,0.4149,0.0060
918793,0.6919,0.4814,0.0063
924797,0.7219,0.5393,0.0069
930794,0.7498,0.5885,0.0054
936800,0.7747,0.6321,0.0040
942795,0.7965,0.6727,0.0029
948800,0.8182,0.7101,0.0000
954787,0.8396,0.7450,0.0000
960795,0.8621,0.7755,0.0000
966793,0.8837,0.8031,0.0000
972797,0.9021,0.8255,0.0000
978790,0.9183,0.8453,0.0000
984794,0.9315,0.8639,0.0000
990793,0.9442,0.8793,0.0008
996800,0.9541,0.8932,0.0023
1002797,0.9628,0.9060,0.0028
1008800,0.9700,0.9162,0.0042
1014802,0.9745,0.9266,0.0322
1020800,0.9780,0.9355,0.1736
1026799,0.9669,0.9455,0.2931
1032799,0.9503,0.9469,0.3882
1038799,0.8924,0.9418,0.4642
1044791,0.7915,0.9377,0.5282
1050798,0.6723,0.9335,0.5808
1056794,0.5731,0.9272,0.6273
1062801,0.4860,0.9203,0.6654
1068797,0.4145,0.9145,0.6975
1074800,0.3536,0.9089,0.7268
1080798,0.3047,0.9023,0.7507
1086794,0.2607,0.8899,0.7706
1092798,0.2201,0.8378,0.7879
1098794,0.1866,0.7484,0.8016
1104798,0.1594,0.6454,0.8122
1110800,0.1368,0.5500,0.8199
1116800,0.1158,0.4690,0.8264
1122794,0.0998,0.3993,0.8285
1128798,0.0840,0.3401,0.7830
1134791,0.0724,0.2905,0.6918
1140798,0.0626,0.2480,0.5875
1146795,0.0546,0.2112,0.5026
1152795,0.0459,0.1806,0.4263
1158796,0.0410,0.1542,0.3619
1164799,0.0353,0.1321,0.3084
1170796,0.0289,0.1134,0.2627
1176799,0.0240,0.0971,0.2248
1182796,0.0224,0.0836,0.1896
1188796,0.0198,0.0718,0.1603
1194799,0.0185,0.0607,0.1378
1200801,0.0152,0.0519,0.1166
1206797,0.0140,0.0455,0.0999
1212796,0.0126,0.0401,0.0862
1218795,0.0130,0.0355,0.0727
1224803,0.0130,0.0313,0.0613
1230795,0.0121,0.0280,0.0512
1236798,0.0117,0.0242,0.0406
1242798,0.0116,0.0213,0.0340
1248795,0.0115,0.0188,0.0273
1254795,0.0093,0.0167,0.0241
1260799,0.0092,0.0149,0.0182
1266798,0.0092,0.0130,0.0164
1272798,0.0070,0.0121,0.0144
1278798,0.0104,0.0096,0.0094
1284794,0.0194,0.0075,0.0098
1290797,0.0280,0.0049,0.0092
1296796,0.0457,0.0049,0.0066
1302801,0.0761,0.0045,0.0048
1308797,0.1407,0.0056,0.0056
1314796,0.2518,0.0087,0.0042
1320799,0.3480,0.0085,0.0048
1326801,0.4302,0.0097,0.0053
1332801,0.5000,0.0086,0.0054
1338795,0.5624,0.0077,0.0054
1344799,0.6185,0.0072,0.0034
1350800,0.6671,0.0076,0.0024
1356798,0.7088,0.0082,0.0029
1362795,0.7445,0.0095,0.0033
1368799,0.7761,0.0447,0.0043
1374795,0.8069,0.1716,0.0032
1380794,0.8337,0.2895,0.0059
1386801,0.8562,0.3886,0.0059
1392798,0.8728,0.4764,0.0056
1398802,0.8861,0.5507,0.0052
1404797,0.8995,0.6159,0.0060
1410795,0.9109,0.6721,0.0138
1416798,0.9209,0.7185,0.0318
1422799,0.9281,0.7586,0.0675
1428794,0.9355,0.7934,0.1438
1434793,0.9400,0.8226,0.2561
1440796,0.9370,0.8485,0.3523
1446799,0.9170,0.8691,0.4337
1452794,0.8628,0.8859,0.5029
1458800,0.7740,0.8994,0.5618
1464799,0.6719,0.9117,0.6121
1470797,0.5725,0.9178,0.6553
1476804,0.4876,0.9163,0.6943
1482796,0.4165,0.9161,0.7261
1488796,0.3557,0.9159,0.7522
1494800,0.3043,0.9107,0.7740
