Time_us,K1,K2,K3
134,0.0000,0.0000,0.0000
6744,0.0000,0.0000,0.0000
13280,0.0000,0.0000,0.0000
19812,0.0000,0.0000,0.0000
26344,0.0000,0.0000,0.0000
32868,0.0000,0.0000,0.0000
39393,0.0000,0.0000,0.0000
45891,0.0000,0.0000,0.0000
52412,0.0000,0.0000,0.0000
58921,0.0000,0.0000,0.0000
65470,0.0000,0.0000,0.0000
71989,0.0000,0.0000,0.0000
77893,0.0000,0.0000,0.0000
83665,0.0000,0.0000,0.0000
90177,0.0000,0.0000,0.0000
95730,0.0000,0.0000,0.0000
102255,0.0000,0.0000,0.0000
108757,0.0000,0.0000,0.0000
115276,0.0000,0.0000,0.0000
121801,0.0000,0.0000,0.0000
128325,0.0000,0.0000,0.0000
134848,0.0000,0.0000,0.0000
141364,0.0000,0.0000,0.0000
147874,0.0000,0.0000,0.0000
154087,0.0000,0.0000,0.0000
159888,0.0000,0.0000,0.0000
166426,0.0000,0.0000,0.0000
172953,0.0000,0.0000,0.0000
179471,0.0000,0.0000,0.0000
185998,0.0000,0.0000,0.0000
191701,0.0000,0.0000,0.0000
198232,0.0000,0.0000,0.0000
204741,0.0000,0.0000,0.0000
211252,0.0000,0.0000,0.0000
217771,0.0003,0.0000,0.0000
223820,0.0000,0.0000,0.0000
230356,0.0046,0.0000,0.0000
236996,0.0016,0.0000,0.0000
242753,0.0000,0.0000,0.0000
249268,0.0000,0.0000,0.0000
255787,0.0000,0.0000,0.0000
262300,0.0000,0.0000,0.0000
268815,0.0000,0.0000,0.0000
274685,0.0000,0.0000,0.0000
281199,0.0000,0.0000,0.0000
287708,0.0000,0.0000,0.0000
294231,0.0000,0.0000,0.0000
300736,0.0000,0.0000,0.0000
307243,0.0000,0.0000,0.0000
313771,0.0000,0.0000,0.0000
320296,0.0000,0.0000,0.0000
326821,0.0000,0.0000,0.0000
333326,0.0000,0.0000,0.0000
339823,0.0000,0.0000,0.0000
345764,0.0000,0.0000,0.0000
351946,0.0000,0.0000,0.0000
358460,0.0000,0.0000,0.0000
364987,0.0000,0.0000,0.0000
371519,0.0078,0.0000,0.0000
378164,0.0153,0.0000,0.0000
384789,0.0271,0.0000,0.0000
391430,0.0471,0.0000,0.0000
398081,0.0755,0.0000,0.0000
404732,0.1162,0.0000,0.0000
