Time_us,K1,K2,K3
127,0.0000,0.0000,0.0000
5801,0.0000,0.0000,0.0000
12315,0.0000,0.0000,0.0000
18842,0.0000,0.0000,0.0000
25362,0.0000,0.0000,0.0000
31860,0.0000,0.0000,0.0000
38372,0.0000,0.0000,0.0000
44868,0.0000,0.0000,0.0000
50766,0.0000,0.0000,0.0000
56769,0.0000,0.0000,0.0000
63295,0.0000,0.0000,0.0000
69810,0.0000,0.0000,0.0000
76347,0.0000,0.0000,0.0000
82862,0.0000,0.0000,0.0000
89392,0.0000,0.0000,0.0000
95899,0.0000,0.0000,0.0000
101836,0.0000,0.0000,0.0000
107820,0.0000,0.0000,0.0000
113812,0.0000,0.0000,0.0000
120329,0.0000,0.0000,0.0000
126833,0.0000,0.0000,0.0000
133338,0.0000,0.0000,0.0000
139861,0.0000,0.0000,0.0000
146384,0.0000,0.0000,0.0000
152896,0.0000,0.0000,0.0000
158861,0.0000,0.0000,0.0000
165388,0.0000,0.0000,0.0000
171916,0.0000,0.0000,0.0000
177764,0.0000,0.0000,0.0000
184286,0.0000,0.0000,0.0000
190753,0.0000,0.0000,0.0000
197181,0.0000,0.0000,0.0000
203308,0.0000,0.0000,0.0000
209828,0.0000,0.0000,0.0000
216346,0.0000,0.0000,0.0000
222853,0.0000,0.0000,0.0000
229367,0.0000,0.0000,0.0000
235871,0.0000,0.0000,0.0000
241771,0.0000,0.0000,0.0000
248283,0.0000,0.0000,0.0000
254770,0.0000,0.0000,0.0000
261276,0.0000,0.0000,0.0000
266826,0.0000,0.0000,0.0000
273349,0.0000,0.0000,0.0000
279872,0.0000,0.0000,0.0000
285815,0.0000,0.0000,0.0000
292341,0.0000,0.0000,0.0000
298853,0.0000,0.0000,0.0000
305369,0.0000,0.0000,0.0000
311893,0.0000,0.0000,0.0000
318429,0.0000,0.0000,0.0000
324966,0.0000,0.0000,0.0000
331503,0.0000,0.0000,0.0000
338012,0.0000,0.0000,0.0000
350170,0.0000,0.0000,0.0000
355818,0.0000,0.0000,0.0000
362057,0.0000,0.0000,0.0000
367962,0.0004,0.0000,0.0000
373767,0.0055,0.0000,0.0000
380393,0.0156,0.0000,0.0000
387035,0.0332,0.0000,0.0000
392975,0.0563,0.0000,0.0000
398853,0.0854,0.0000,0.0000
405129,0.1231,0.0000,0.0000
410752,0.1659,0.0000,0.0000
417380,0.2251,0.0000,0.0000
424028,0.3012,0.0000,0.0000
429795,0.3707,0.0000,0.0000
435760,0.4307,0.0000,0.0000
441774,0.4805,0.0000,0.0000
448415,0.5235,0.0000,0.0000
455057,0.5603,0.0000,0.0000
460865,0.5910,0.0000,0.0000
467508,0.6185,0.0000,0.0000
474144,0.6413,0.0000,0.0000
479842,0.6607,0.0000,0.0000
486489,0.6763,0.0000,0.0000
492764,0.6908,0.0000,0.0000
499400,0.7025,0.0061,0.0000
506136,0.7138,0.0249,0.0000
512853,0.7241,0.0556,0.0000
518848,0.7331,0.1041,0.0000
524840,0.7460,0.1842,0.0000
530907,0.7505,0.2866,0.0000
536914,0.7585,0.3757,0.0000
542775,0.7632,0.4494,0.0000
548884,0.7669,0.5145,0.0000
554949,0.7698,0.5702,0.0000
560793,0.7736,0.6185,0.0000
567534,0.7775,0.6589,0.0000
574256,0.7808,0.6943,0.0000
580978,0.7831,0.7241,0.0000
586845,0.7850,0.7497,0.0000
