Time_us,K1,K2,K3
129,0.0000,0.0000,0.0000
5784,0.0000,0.0000,0.0000
11774,0.0000,0.0000,0.0000
17782,0.0000,0.0000,0.0000
23780,0.0000,0.0000,0.0000
29780,0.0000,0.0000,0.0000
35774,0.0000,0.0000,0.0000
41781,0.0000,0.0000,0.0000
47777,0.0000,0.0000,0.0000
53775,0.0000,0.0000,0.0000
59777,0.0000,0.0000,0.0000
65773,0.0000,0.0000,0.0000
71776,0.0000,0.0000,0.0000
77770,0.0000,0.0000,0.0000
83773,0.0000,0.0000,0.0000
89773,0.0000,0.0000,0.0000
95771,0.0000,0.0000,0.0000
101777,0.0004,0.0000,0.0000
107786,0.0099,0.0000,0.0000
113785,0.0289,0.0000,0.0000
119780,0.0667,0.0000,0.0000
125782,0.1388,0.0000,0.0000
131780,0.2368,0.0000,0.0000
137778,0.3232,0.0000,0.0000
143778,0.3970,0.0000,0.0000
149778,0.4623,0.0000,0.0000
155779,0.5209,0.0000,0.0000
161776,0.5717,0.0000,0.0000
167788,0.6151,0.0000,0.0000
173782,0.6529,0.0000,0.0000
179785,0.6867,0.0000,0.0000
185783,0.7152,0.0000,0.0000
191780,0.7400,0.0000,0.0000
197780,0.7602,0.0000,0.0000
203785,0.7779,0.0000,0.0000
209776,0.7933,0.0000,0.0000
215775,0.8058,0.0000,0.0000
221781,0.8170,0.0000,0.0000
227782,0.8285,0.0000,0.0000
233780,0.8386,0.0011,0.0000
239784,0.8466,0.0056,0.0000
245784,0.8508,0.0237,0.0000
251793,0.8564,0.0690,0.0000
257787,0.8603,0.1918,0.0000
263785,0.8657,0.2980,0.0000
269781,0.8711,0.3893,0.0000
275784,0.8725,0.4662,0.0000
281786,0.8754,0.5315,0.0000
287784,0.8773,0.5874,0.0000
293778,0.8795,0.6353,0.0000
299783,0.8811,0.6760,0.0000
305786,0.8833,0.7110,0.0000
311786,0.8843,0.7400,0.0000
317783,0.8849,0.7660,0.0000
323784,0.8842,0.7860,0.0000
329784,0.8770,0.8038,0.0000
335788,0.8663,0.8203,0.0014
341788,0.8594,0.8343,0.0014
347791,0.8343,0.8458,0.0021
353791,0.7759,0.8556,0.0009
359787,0.6918,0.8654,0.0000
365781,0.5993,0.8730,0.0000
371781,0.5120,0.8791,0.0000
377783,0.4343,0.8846,0.0000
383785,0.3692,0.8883,0.0000
389784,0.3129,0.8917,0.0007
395789,0.2657,0.8950,0.0235
401788,0.2258,0.8974,0.0743
407789,0.1920,0.8992,0.1391
413785,0.1594,0.9003,0.2319
419791,0.1352,0.9016,0.3325
425789,0.1143,0.9009,0.4214
431789,0.0966,0.8986,0.4970
437785,0.0792,0.8970,0.5613
443797,0.0664,0.8491,0.6159
449791,0.0565,0.7530,0.6613
455791,0.0468,0.6394,0.6992
461793,0.0369,0.5422,0.7272
467790,0.0319,0.4599,0.7392
473784,0.0236,0.3902,0.6864
479787,0.0166,0.3314,0.5980
485787,0.0118,0.2828,0.5110
491791,0.0091,0.2398,0.4327
497790,0.0072,0.2018,0.3659
503785,0.0055,0.1716,0.3102
509785,0.0047,0.1463,0.2621
515795,0.0037,0.1241,0.2219
521789,0.0005,0.1052,0.1867
527787,0.0000,0.0888,0.1578
533788,0.0000,0.0748,0.1344
539789,0.0000,0.0626,0.1148
545789,0.0000,0.0550,0.0981
551793,0.0000,0.0462,0.0839
557788,0.0000,0.0379,0.0716
563788,0.0000,0.0309,0.0600
569783,0.0000,0.0260,0.0487
575789,0.0000,0.0218,0.0405
581789,0.0000,0.0183,0.0325
587783,0.0000,0.0145,0.0265
593794,0.0000,0.0124,0.0216
599789,0.0000,0.0103,0.0172
605784,0.0000,0.0085,0.0137
611784,0.0000,0.0059,0.0122
617788,0.0000,0.0051,0.0095
623791,0.0000,0.0037,0.0072
629791,0.0000,0.0028,0.0049
635787,0.0000,0.0018,0.0026
641792,0.0000,0.0005,0.0049
647785,0.0000,0.0000,0.0044
653789,0.0000,0.0000,0.0043
659787,0.0000,0.0000,0.0024
665792,0.0000,0.0000,0.0008
671788,0.0000,0.0000,0.0000
677778,0.0000,0.0000,0.0000
683775,0.0000,0.0000,0.0000
689775,0.0000,0.0000,0.0000
695776,0.0000,0.0000,0.0000
701776,0.0000,0.0000,0.0000
707777,0.0000,0.0000,0.0000
713777,0.0000,0.0000,0.0000
719777,0.0000,0.0000,0.0000
725776,0.0000,0.0000,0.0000
731770,0.0000,0.0000,0.0000
737775,0.0000,0.0000,0.0000
743774,0.0000,0.0000,0.0000
749773,0.0000,0.0000,0.0000
755774,0.0000,0.0000,0.0000
761775,0.0000,0.0000,0.0000
767783,0.0040,0.0000,0.0000
773783,0.0205,0.0000,0.0000
779781,0.0512,0.0000,0.0000
785786,0.0981,0.0000,0.0000
791783,0.1658,0.0000,0.0000
797780,0.2600,0.0000,0.0000
803785,0.3351,0.0000,0.0000
809785,0.3990,0.0000,0.0000
815786,0.4562,0.0000,0.0000
821783,0.5060,0.0000,0.0000
827782,0.5494,0.0000,0.0000
833784,0.5887,0.0000,0.0000
839779,0.6229,0.0000,0.0000
845783,0.6546,0.0000,0.0000
851781,0.6844,0.0000,0.0000
857780,0.7112,0.0000,0.0000
863782,0.7352,0.0000,0.0000
869779,0.7561,0.0000,0.0000
875782,0.7745,0.0000,0.0000
881782,0.7883,0.0000,0.0000
887785,0.8030,0.0000,0.0000
893785,0.8158,0.0034,0.0000
899780,0.8261,0.0072,0.0000
905785,0.8368,0.0143,0.0000
911785,0.8439,0.0301,0.0000
917783,0.8503,0.0614,0.0000
923777,0.8534,0.1248,0.0000
929784,0.8571,0.2371,0.0000
935787,0.8601,0.3344,0.0000
941782,0.8611,0.4178,0.0000
947790,0.8571,0.4890,0.0000
953781,0.8551,0.5502,0.0000
959784,0.8540,0.6023,0.0000
965782,0.8530,0.6476,0.0000
971786,0.8522,0.6861,0.0000
977782,0.8510,0.7185,0.0000
983783,0.8487,0.7456,0.0000
989780,0.8454,0.7687,0.0000
995783,0.8420,0.7898,0.0000
1001791,0.8385,0.8066,0.0000
1007783,0.8347,0.8216,0.0000
1013786,0.8314,0.8330,0.0000
1019791,0.8281,0.8440,0.0000
1025783,0.8250,0.8523,0.0000
1031784,0.8232,0.8598,0.0000
1037779,0.8211,0.8658,0.0000
1043785,0.8152,0.8712,0.0000
1055398,0.7464,0.8772,0.0465
1061790,0.6561,0.8820,0.1731
1067792,0.5646,0.8853,0.2804
1073786,0.4799,0.8889,0.3719
1079789,0.4059,0.8912,0.4501
1085784,0.3430,0.8928,0.5165
1091789,0.2915,0.8956,0.5723
1097792,0.2481,0.8976,0.6218
1103789,0.2114,0.8993,0.6642
1109795,0.1791,0.9004,0.7023
1115791,0.1522,0.8999,0.7344
1121788,0.1291,0.8568,0.7620
1127789,0.1097,0.7690,0.7855
1133792,0.0927,0.6625,0.8055
1139790,0.0779,0.5625,0.8203
1145787,0.0659,0.4782,0.8337
1151789,0.0555,0.4065,0.8447
1157786,0.0474,0.3477,0.8533
1163789,0.0377,0.2956,0.8599
1169788,0.0300,0.2503,0.8638
1175790,0.0258,0.2153,0.8647
1181789,0.0207,0.1824,0.8630
1187788,0.0156,0.1533,0.8616
1193787,0.0127,0.1322,0.8167
1199791,0.0099,0.1121,0.7307
1205793,0.0075,0.0950,0.6300
1211795,0.0043,0.0808,0.5329
1217789,0.0043,0.0684,0.4535
1223786,0.0007,0.0575,0.3846
1229793,0.0000,0.0490,0.3271
1235794,0.0000,0.0410,0.2769
1241788,0.0000,0.0342,0.2345
1247783,0.0000,0.0291,0.1974
1253793,0.0000,0.0241,0.1669
1259784,0.0000,0.0188,0.1403
1265790,0.0000,0.0157,0.1195
1271789,0.0000,0.0134,0.1007
1277788,0.0000,0.0115,0.0837
1283791,0.0000,0.0084,0.0692
1289791,0.0000,0.0069,0.0580
1295792,0.0000,0.0059,0.0484
1301790,0.0000,0.0055,0.0403
1307791,0.0000,0.0040,0.0362
1313791,0.0000,0.0028,0.0289
1319791,0.0000,0.0017,0.0237
1325790,0.0000,0.0012,0.0185
1331790,0.0000,0.0011,0.0139
1337795,0.0000,0.0014,0.0123
1343795,0.0000,0.0002,0.0096
1349790,0.0000,0.0000,0.0073
1355788,0.0000,0.0000,0.0047
1361793,0.0000,0.0000,0.0024
1367789,0.0000,0.0000,0.0012
1373785,0.0000,0.0000,0.0029
1379789,0.0000,0.0000,0.0016
1385790,0.0000,0.0000,0.0000
1391782,0.0000,0.0000,0.0000
1397784,0.0000,0.0000,0.0000
1403777,0.0000,0.0000,0.0000
1409780,0.0000,0.0000,0.0000
1415778,0.0000,0.0000,0.0000
1421779,0.0000,0.0000,0.0000
1427780,0.0000,0.0000,0.0000
1433777,0.0000,0.0000,0.0000
1439780,0.0000,0.0000,0.0000
1445780,0.0000,0.0000,0.0000
1451774,0.0000,0.0000,0.0000
1457782,0.0000,0.0000,0.0000
1463780,0.0014,0.0000,0.0000
1469783,0.0116,0.0000,0.0012
1475790,0.0324,0.0000,0.0000
1481785,0.0674,0.0000,0.0000
1487783,0.1287,0.0000,0.0000
1493782,0.2244,0.0000,0.0000
1499786,0.3072,0.0000,0.0000
1505789,0.3761,0.0000,0.0000
1511785,0.4353,0.0000,0.0000
1517782,0.4871,0.0000,0.0000
1523789,0.5357,0.0000,0.0000
1529779,0.5830,0.0000,0.0000
1535786,0.6262,0.0000,0.0000
1541784,0.6632,0.0000,0.0000
1547788,0.6946,0.0000,0.0000
1553784,0.7219,0.0000,0.0000
1559782,0.7402,0.0000,0.0000
1565780,0.7604,0.0000,0.0014
1571786,0.7795,0.0000,0.0003
1577791,0.7953,0.0000,0.0012
1583791,0.8072,0.0000,0.0000
1589786,0.8208,0.0006,0.0004
1595790,0.8326,0.0087,0.0000
1601788,0.8421,0.0274,0.0000
1607785,0.8499,0.0696,0.0000
1613787,0.8570,0.1598,0.0000
1619781,0.8646,0.2592,0.0000
1625785,0.8702,0.3441,0.0000
1631784,0.8749,0.4169,0.0000
1637787,0.8789,0.4795,0.0000
1643787,0.8817,0.5327,0.0000
1649786,0.8850,0.5779,0.0000
1655790,0.8872,0.6164,0.0000
1661783,0.8888,0.6491,0.0000
1667780,0.8930,0.6772,0.0000
1673786,0.8914,0.7018,0.0000
1679782,0.8834,0.7224,0.0000
1685783,0.8758,0.7433,0.0000
1691784,0.8695,0.7626,0.0000
1697784,0.8631,0.7782,0.0000
1703788,0.8576,0.7915,0.0000
1709787,0.8518,0.8035,0.0000
1715784,0.8474,0.8141,0.0000
1721783,0.8428,0.8227,0.0000
1727789,0.8386,0.8301,0.0000
1733782,0.8342,0.8359,0.0000
1739787,0.8307,0.8427,0.0000
1745787,0.8087,0.8467,0.0474
1751791,0.7498,0.8504,0.1763
1757793,0.6642,0.8536,0.2912
1763791,0.5724,0.8563,0.3891
1769785,0.4868,0.8593,0.4724
1775795,0.4129,0.8611,0.5438
1781796,0.3507,0.8638,0.6039
1787784,0.2946,0.8653,0.6546
1793787,0.2478,0.8652,0.6997
1799789,0.2083,0.8672,0.7375
1805787,0.1750,0.8692,0.7719
1811793,0.1507,0.8700,0.7999
1817790,0.1255,0.8562,0.8250
1823791,0.1043,0.7870,0.8460
1829790,0.0884,0.6890,0.8635
1835790,0.0719,0.5854,0.8781
1841800,0.0614,0.4970,0.8866
1847792,0.0525,0.4218,0.8935
1853796,0.0440,0.3589,0.8944
1859794,0.0374,0.3041,0.8876
1865795,0.0312,0.2575,0.8793
1871796,0.0242,0.2186,0.8443
1877792,0.0200,0.1855,0.7594
1883792,0.0161,0.1578,0.6545
1889793,0.0125,0.1321,0.5565
1895786,0.0098,0.1123,0.4736
1901793,0.0063,0.0949,0.4017
1907792,0.0050,0.0807,0.3406
1913790,0.0043,0.0680,0.2883
1919792,0.0080,0.0557,0.2431
1925796,0.0062,0.0468,0.2058
1931791,0.0032,0.0388,0.1755
1937793,0.0030,0.0351,0.1479
1943796,0.0002,0.0296,0.1260
1949801,0.0000,0.0249,0.1076
1955793,0.0000,0.0209,0.0924
1961795,0.0000,0.0178,0.0787
1967791,0.0000,0.0138,0.0661
1973790,0.0000,0.0111,0.0567
1979791,0.0000,0.0095,0.0487
1985793,0.0000,0.0047,0.0402
1991791,0.0000,0.0037,0.0351
1997790,0.0000,0.0028,0.0290
2003797,0.0000,0.0004,0.0234
2009789,0.0000,0.0000,0.0205
2015795,0.0000,0.0000,0.0155
2021787,0.0000,0.0000,0.0134
2027794,0.0000,0.0000,0.0094
2033788,0.0000,0.0000,0.0086
2039792,0.0000,0.0000,0.0078
2045797,0.0000,0.0000,0.0048
2051793,0.0000,0.0000,0.0060
