User,Key,Attempt_File,Press_ID,Press_Duration,Max_Depth,Max_Velocity,Max_Acceleration,Area,Time_to_Peak,Release_Time
8,K1,attempt_10.csv,1,0.20399899999999982,0.7268370629370651,14.870698579038962,345.8478440361811,0.08508466538813539,0.09000399999999997,0.11399499999999985
8,K1,attempt_10.csv,2,0.2760800000000001,0.8413724941724965,14.335056654575405,451.04943050797374,0.14637831819517524,0.15008299999999997,0.12599700000000014
8,K1,attempt_10.csv,3,0.2279950000000004,0.7713995337995359,11.644300803187157,381.61237920638246,0.10132552670515181,0.10799400000000015,0.12000100000000025
8,K1,attempt_10.csv,4,0.24008600000000024,0.7623860139860161,12.459043369943444,443.84714120779677,0.10657628183016346,0.12602800000000025,0.11405799999999999
8,K1,attempt_10.csv,5,0.26400099999999993,0.7954083916083938,14.048800724353946,387.1604375603448,0.13194570338596773,0.14400600000000008,0.11999499999999985
8,K1,attempt_10.csv,6,0.22199300000000033,0.7591955710955732,14.401291744090859,470.41602108630127,0.09748695977403304,0.10800300000000007,0.11399000000000026
8,K1,attempt_10.csv,7,0.22200000000000042,0.7327655011655032,14.801686151235057,422.6377023764325,0.09557781683911444,0.1079220000000003,0.11407800000000012
8,K1,attempt_10.csv,8,0.2519070000000001,0.8067223776223797,12.182951662482573,416.8002464107184,0.1164642008965737,0.13199700000000014,0.11990999999999996
8,K1,attempt_10.csv,9,0.23999599999999965,0.8094335664335688,15.73366258297632,427.478757868573,0.11655952104331022,0.12000399999999978,0.11999199999999988
8,K1,attempt_10.csv,10,0.24599800000000016,0.8060076923076946,13.685202946189285,452.1204498391477,0.1193621636200003,0.12600500000000014,0.11999300000000002
8,K1,attempt_10.csv,11,0.2579089999999997,0.8059785547785571,13.537227135894828,333.461611894885,0.122630549977576,0.12600099999999959,0.13190800000000014
8,K1,attempt_10.csv,12,0.2879939999999994,0.7921298368298391,13.287063053652036,414.27111457009966,0.14839992396223783,0.16799499999999945,0.11999899999999997
8,K1,attempt_10.csv,13,0.2519980000000004,0.7961650349650372,15.169598502933395,405.10706447692763,0.12755475653976725,0.13199299999999958,0.1200050000000008
8,K1,attempt_10.csv,14,0.30591800000000013,0.7673981351981373,12.146275742608779,420.73233382480504,0.15175035200419637,0.1799949999999999,0.12592300000000023
8,K1,attempt_10.csv,15,0.287999000000001,0.823459673659676,14.338763535696682,370.3856282955904,0.1515591205747558,0.15599200000000124,0.13200699999999976
8,K1,attempt_10.csv,16,0.2759999999999998,0.7880944055944079,14.767626504872384,383.96561872116246,0.14013790564606102,0.14999399999999952,0.12600600000000028
8,K1,attempt_10.csv,17,0.3179930000000013,0.799027505827508,14.17312385796464,333.92022419967583,0.17026346431053682,0.14399500000000032,0.17399800000000099
8,K1,attempt_10.csv,18,0.29999799999999865,0.7919004662004684,12.309296948683318,412.9836133877262,0.1499177963783221,0.17399099999999912,0.12600699999999954
8,K1,attempt_10.csv,19,0.2879999999999985,0.7830864801864823,11.889305436749545,374.40498525259864,0.14496897040247125,0.167999,0.12000099999999847
8,K1,attempt_10.csv,20,0.2699359999999995,0.7619447552447574,11.892543747114116,411.0811921981785,0.13015357067310068,0.15599899999999955,0.11393699999999995
8,K2,attempt_10.csv,1,0.2759339999999999,0.8628608391608416,16.720795043569446,481.95530916400577,0.15480992508834535,0.15591500000000003,0.12001899999999988
