User,Key,Attempt_File,Press_ID,Press_Duration,Max_Depth,Max_Velocity,Max_Acceleration,Area,Time_to_Peak,Release_Time
5,K1,attempt_8.csv,1,0.3014080000000001,0.8354568764568788,14.709528028671109,429.70428202143256,0.16531997976862517,0.17616900000000002,0.1252390000000001
5,K1,attempt_8.csv,2,0.28261000000000003,0.8820993006993032,17.285252245549103,460.28150070147547,0.15593342456613093,0.14991299999999996,0.13269700000000006
5,K1,attempt_8.csv,3,0.29261099999999973,0.8769951048951072,14.58961426485116,477.20266381116267,0.1596335642455016,0.15477899999999978,0.13783199999999995
5,K1,attempt_8.csv,4,0.2989989999999998,0.8736277389277414,13.70263096137706,421.94972068517416,0.16258474990545496,0.17301299999999964,0.12598600000000015
5,K1,attempt_8.csv,5,0.30315499999999984,0.8758016317016342,13.768068557962241,497.58083148476874,0.1643156719555482,0.17206600000000005,0.1310889999999998
5,K1,attempt_8.csv,6,0.29166899999999973,0.8681501165501191,13.24123005702824,441.05175305042957,0.15691774617990714,0.16599899999999979,0.12566999999999995
5,K1,attempt_8.csv,7,0.30504700000000007,0.8432347319347344,14.011878079353579,370.2704098336766,0.16151556627447594,0.1711159999999996,0.13393100000000047
5,K1,attempt_8.csv,8,0.2997719999999999,0.8742018648018672,13.726347545616427,458.1258579572759,0.1609534107725179,0.17261300000000013,0.1271589999999998
5,K1,attempt_8.csv,9,0.28561999999999976,0.8238470862470886,12.495313705225115,444.2404303324676,0.1468700023000004,0.16060699999999972,0.12501300000000004
5,K1,attempt_8.csv,10,0.29089600000000004,0.870952680652683,16.599114447451324,444.0834604730593,0.15777950562284426,0.15905400000000025,0.1318419999999998
5,K1,attempt_8.csv,11,0.2570079999999999,0.8635102564102589,16.386240503287002,520.9446569686589,0.13316551117676015,0.13689099999999943,0.12011700000000047
5,K1,attempt_8.csv,12,0.2470989999999995,0.8399013986014008,15.255007236049488,473.83201696513356,0.11818802292456906,0.12000399999999978,0.12709499999999974
5,K1,attempt_8.csv,13,0.25202300000000033,0.8623181818181842,17.412222027088784,460.29053247974946,0.12883391784039663,0.12428699999999981,0.12773600000000052
5,K1,attempt_8.csv,14,0.24614500000000028,0.8443822843822868,15.627856095291342,470.9105818956946,0.12369975452407991,0.12004000000000126,0.12610499999999902
5,K1,attempt_8.csv,15,0.2592110000000005,0.8646610722610747,15.906998778389752,457.3887834946023,0.13468968004519846,0.13898200000000038,0.12022900000000014
5,K1,attempt_8.csv,16,0.2603969999999993,0.8626130536130561,16.142265725535577,451.7611079708561,0.13696048663258767,0.13940799999999953,0.12098899999999979
5,K1,attempt_8.csv,17,0.27781700000000065,0.8145291375291399,16.12021163615236,452.16691259889683,0.14477739124874153,0.15202599999999933,0.12579100000000132
5,K1,attempt_8.csv,18,0.25290999999999997,0.8415662004662028,16.01111315935155,512.4707738070667,0.12497474296972083,0.12598799999999954,0.12692200000000042
5,K1,attempt_8.csv,19,0.2140039999999992,0.7745946386946408,16.377095735992576,372.78659632055894,0.09441249150181823,0.0887639999999994,0.1252399999999998
5,K1,attempt_8.csv,20,0.17659199999999942,0.6976321678321697,13.947933178949583,543.535081653501,0.06853073009468547,0.07000399999999907,0.10658800000000035
5,K2,attempt_8.csv,1,0.2782849999999999,0.8333300699300723,15.227445242498057,520.564127484053,0.14672713855927777,0.15195800000000004,0.12632699999999986
5,K2,attempt_8.csv,2,0.26564500000000013,0.8843792540792565,15.800294660828857,539.3412720170311,0.13889868319603765,0.13962300000000005,0.12602200000000008
5,K2,attempt_8.csv,3,0.270977,0.9004906759906786,17.42936184694431,544.3690282903547,0.1486597510337067,0.13902199999999998,0.13195500000000004
5,K2,attempt_8.csv,4,0.26629400000000025,0.8942023310023335,16.679311149898457,513.9256287689037,0.14555400537272767,0.13994700000000027,0.126347
5,K2,attempt_8.csv,5,0.25866999999999996,0.8924554778554803,14.83541966386366,536.1392826916704,0.14182651442431268,0.1336870000000001,0.12498299999999984
5,K2,attempt_8.csv,6,0.2650009999999998,0.8935855477855502,14.610418612205915,519.239144969637,0.14508274392836862,0.13977299999999993,0.1252279999999999
5,K2,attempt_8.csv,7,0.26006399999999985,0.8816118881118906,15.96326334391273,449.7170611811872,0.14140722002055983,0.13307599999999997,0.12698799999999988
5,K2,attempt_8.csv,8,0.25326800000000027,0.8821484848484873,15.156183857668543,509.9883698215083,0.13531935719946414,0.12687300000000068,0.1263949999999996
5,K2,attempt_8.csv,9,0.24626000000000037,0.8838165501165526,16.687042230189224,536.4271089017793,0.13103763029482557,0.1150500000000001,0.13121000000000027
5,K2,attempt_8.csv,10,0.259919,0.8693333333333357,15.443997715210493,460.33381126062557,0.13689483891673687,0.12809000000000026,0.13182899999999975
5,K2,attempt_8.csv,11,0.2885819999999999,0.8592510489510514,15.66734800750013,455.0337102033503,0.15892046952379993,0.16199899999999978,0.1265830000000001
5,K2,attempt_8.csv,12,0.27311200000000024,0.8916065268065294,15.55853403793506,480.9098830408835,0.15218838779354357,0.14129199999999997,0.13182000000000027
5,K2,attempt_8.csv,13,0.29577900000000046,0.8970398601398626,15.727339718441218,441.13837914380895,0.1700866544429143,0.15777700000000028,0.13800200000000018
