Time_us,K1,K2,K3
113,0.0000,0.0000,0.0000
6780,0.0000,0.0000,0.0000
12634,0.0000,0.0000,0.0000
19145,0.0000,0.0000,0.0002
25767,0.0000,0.0000,0.0000
32241,0.0000,0.0000,0.0000
38741,0.0000,0.0000,0.0000
45236,0.0000,0.0000,0.0000
51741,0.0000,0.0000,0.0000
57606,0.0000,0.0000,0.0005
64227,0.0000,0.0000,0.0002
70867,0.0000,0.0000,0.0000
77245,0.0000,0.0000,0.0009
83868,0.0000,0.0000,0.0000
89589,0.0000,0.0000,0.0000
96127,0.0000,0.0000,0.0010
102743,0.0000,0.0000,0.0039
108976,0.0000,0.0000,0.0030
115615,0.0000,0.0000,0.0012
121617,0.0000,0.0000,0.0018
128247,0.0000,0.0000,0.0012
134866,0.0000,0.0000,0.0017
140650,0.0000,0.0000,0.0009
147245,0.0000,0.0000,0.0001
153863,0.0000,0.0000,0.0000
160240,0.0000,0.0000,0.0009
166879,0.0000,0.0000,0.0018
172675,0.0000,0.0000,0.0009
179253,0.0000,0.0000,0.0000
185812,0.0000,0.0000,0.0000
192236,0.0000,0.0000,0.0002
198854,0.0000,0.0000,0.0000
204772,0.0000,0.0000,0.0009
211260,0.0000,0.0000,0.0005
217904,0.0000,0.0000,0.0000
223592,0.0000,0.0000,0.0009
230227,0.0000,0.0000,0.0024
236856,0.0000,0.0000,0.0034
242602,0.0000,0.0000,0.0040
248702,0.0000,0.0000,0.0027
254728,0.0000,0.0000,0.0060
261014,0.0000,0.0000,0.0065
267655,0.0000,0.0000,0.0042
274236,0.0000,0.0000,0.0046
280878,0.0000,0.0000,0.0050
286681,0.0000,0.0000,0.0036
293254,0.0000,0.0000,0.0038
299888,0.0000,0.0000,0.0029
305898,0.0000,0.0000,0.0032
311685,0.0000,0.0000,0.0018
317629,0.0000,0.0000,0.0035
324228,0.0000,0.0000,0.0027
330850,0.0000,0.0000,0.0030
336652,0.0000,0.0000,0.0033
343244,0.0000,0.0000,0.0041
349877,0.0000,0.0000,0.0032
355600,0.0000,0.0000,0.0024
361719,0.0000,0.0000,0.0005
368252,0.0000,0.0000,0.0000
374784,0.0000,0.0000,0.0009
381255,0.0000,0.0000,0.0018
387887,0.0000,0.0000,0.0026
393673,0.0000,0.0000,0.0032
399731,0.0000,0.0000,0.0021
405744,0.0000,0.0000,0.0028
412253,0.0039,0.0000,0.0035
418964,0.0038,0.0000,0.0040
425670,0.0046,0.0000,0.0031
431782,0.0027,0.0000,0.0017
437691,0.0030,0.0000,0.0001
443893,0.0039,0.0000,0.0018
449640,0.0043,0.0000,0.0006
455751,0.0044,0.0000,0.0015
461647,0.0048,0.0000,0.0027
468251,0.0048,0.0000,0.0020
474954,0.0043,0.0000,0.0014
481659,0.0041,0.0000,0.0025
488257,0.0043,0.0000,0.0035
494953,0.0044,0.0000,0.0024
501681,0.0022,0.0000,0.0027
507593,0.0018,0.0000,0.0053
514255,0.0017,0.0000,0.0029
520987,0.0014,0.0000,0.0032
527695,0.0000,0.0000,0.0041
534259,0.0000,0.0000,0.0032
540895,0.0000,0.0000,0.0021
546668,0.0000,0.0000,0.0015
553240,0.0000,0.0000,0.0006
559881,0.0000,0.0000,0.0035
565707,0.0000,0.0000,0.0041
571776,0.0000,0.0000,0.0018
584021,0.0000,0.0000,0.0013
590666,0.0000,0.0000,0.0004
597258,0.0000,0.0000,0.0000
603799,0.0000,0.0000,0.0003
609609,0.0000,0.0000,0.0013
615634,0.0000,0.0000,0.0000
622192,0.0000,0.0000,0.0003
628833,0.0000,0.0000,0.0000
635245,0.0000,0.0000,0.0000
641767,0.0000,0.0000,0.0008
647699,0.0000,0.0000,0.0000
653726,0.0000,0.0000,0.0007
660252,0.0000,0.0000,0.0013
666883,0.0000,0.0000,0.0022
672640,0.0000,0.0000,0.0015
679230,0.0000,0.0000,0.0007
685865,0.0000,0.0000,0.0003
691892,0.0000,0.0000,0.0000
697633,0.0000,0.0000,0.0013
703824,0.0000,0.0000,0.0042
709605,0.0000,0.0000,0.0046
716226,0.0000,0.0000,0.0036
722853,0.0000,0.0000,0.0041
728652,0.0000,0.0000,0.0052
735246,0.0000,0.0000,0.0054
741868,0.0000,0.0004,0.0040
747597,0.0000,0.0032,0.0028
753734,0.0000,0.0020,0.0034
759588,0.0000,0.0000,0.0053
766214,0.0000,0.0000,0.0052
772850,0.0000,0.0000,0.0058
