Time_us,K1,K2,K3
132,0.0000,0.0000,0.0080
6887,0.0000,0.0000,0.0069
12979,0.0000,0.0000,0.0083
18660,0.0000,0.0000,0.0081
25306,0.0000,0.0000,0.0080
31948,0.0000,0.0000,0.0089
37778,0.0000,0.0000,0.0097
44362,0.0000,0.0000,0.0110
50989,0.0000,0.0000,0.0118
56663,0.0000,0.0000,0.0107
63289,0.0000,0.0000,0.0099
69690,0.0000,0.0000,0.0088
75689,0.0000,0.0000,0.0083
82317,0.0000,0.0000,0.0074
88933,0.0000,0.0000,0.0057
95411,0.0000,0.0000,0.0050
102050,0.0000,0.0000,0.0067
107709,0.0000,0.0000,0.0081
113811,0.0000,0.0000,0.0076
119849,0.0031,0.0000,0.0076
126409,0.0034,0.0000,0.0089
133151,0.0033,0.0000,0.0073
139873,0.0059,0.0000,0.0063
145707,0.0066,0.0000,0.0074
151678,0.0043,0.0000,0.0101
157762,0.0000,0.0000,0.0090
164383,0.0000,0.0000,0.0077
171018,0.0000,0.0000,0.0063
176691,0.0002,0.0000,0.0058
182704,0.0000,0.0000,0.0074
189319,0.0000,0.0000,0.0063
195948,0.0000,0.0000,0.0065
202320,0.0000,0.0000,0.0059
208937,0.0000,0.0000,0.0055
214829,0.0000,0.0000,0.0067
220676,0.0000,0.0000,0.0058
227311,0.0000,0.0000,0.0060
233937,0.0000,0.0000,0.0079
239814,0.0000,0.0000,0.0091
246047,0.0000,0.0000,0.0085
252687,0.0000,0.0000,0.0077
258701,0.0044,0.0000,0.0076
265379,0.0048,0.0000,0.0075
272088,0.0048,0.0000,0.0092
278802,0.0031,0.0000,0.0102
284897,0.0034,0.0000,0.0108
290644,0.0036,0.0000,0.0116
296820,0.0026,0.0000,0.0099
302710,0.0009,0.0000,0.0082
308674,0.0074,0.0000,0.0077
315366,0.0076,0.0000,0.0073
322087,0.0072,0.0000,0.0087
328789,0.0077,0.0000,0.0084
335409,0.0120,0.0000,0.0073
342128,0.0217,0.0000,0.0073
348843,0.0443,0.0000,0.0083
354691,0.0838,0.0000,0.0078
361374,0.1551,0.0000,0.0067
368093,0.2527,0.0000,0.0078
374794,0.3371,0.0000,0.0087
380967,0.4111,0.0000,0.0095
386707,0.4761,0.0000,0.0092
393386,0.5349,0.0000,0.0085
400090,0.5848,0.0000,0.0100
406808,0.6272,0.0000,0.0106
413406,0.6654,0.0000,0.0094
420133,0.6954,0.0000,0.0088
426860,0.7224,0.0000,0.0102
433315,0.7448,0.0000,0.0111
440017,0.7650,0.0000,0.0095
446730,0.7822,0.0000,0.0089
452681,0.7973,0.0000,0.0086
459396,0.8102,0.0060,0.0084
466189,0.8212,0.0391,0.0096
472964,0.8314,0.1253,0.0092
479757,0.8412,0.2472,0.0083
485924,0.8496,0.3494,0.0094
492708,0.8570,0.4377,0.0091
498681,0.8618,0.5134,0.0085
504679,0.8673,0.5789,0.0076
511408,0.8721,0.6342,0.0069
518204,0.8749,0.6833,0.0066
524990,0.8776,0.7237,0.0067
531774,0.8802,0.7580,0.0061
537968,0.8830,0.7875,0.0026
544738,0.8834,0.8122,0.0033
551407,0.8807,0.8332,0.0036
558191,0.8762,0.8518,0.0035
564981,0.8691,0.8694,0.0057
571765,0.8613,0.8811,0.0056
577786,0.8439,0.8914,0.0052
583716,0.8087,0.9016,0.0048
589696,0.7529,0.9099,0.0072
595648,0.6841,0.9170,0.0085
602406,0.6076,0.9216,0.0120
609166,0.5300,0.9291,0.0209
615947,0.4574,0.9325,0.0378
622731,0.3910,0.9355,0.0853
629406,0.3319,0.9369,0.2033
636190,0.2805,0.9385,0.3045
642952,0.2377,0.9402,0.3916
649734,0.2016,0.9410,0.4689
655766,0.1724,0.9405,0.5373
662404,0.1490,0.9366,0.5974
669179,0.1274,0.9171,0.6476
675977,0.1073,0.8533,0.6895
682774,0.0920,0.7590,0.7225
688899,0.0777,0.6584,0.7535
695685,0.0648,0.5611,0.7785
701715,0.0558,0.4767,0.7991
707752,0.0479,0.4045,0.8163
713662,0.0403,0.3435,0.8293
720388,0.0335,0.2902,0.8377
727153,0.0292,0.2482,0.8468
733908,0.0253,0.2088,0.8492
740697,0.0205,0.1768,0.8456
