Time_us,K1,K2,K3
133,0.0000,0.0000,0.0077
6222,0.0000,0.0000,0.0063
11892,0.0000,0.0000,0.0061
18514,0.0000,0.0000,0.0059
25148,0.0000,0.0000,0.0071
31680,0.0000,0.0000,0.0068
38301,0.0000,0.0000,0.0069
44936,0.0000,0.0000,0.0063
51569,0.0000,0.0000,0.0064
58199,0.0000,0.0000,0.0062
64299,0.0000,0.0000,0.0060
70941,0.0000,0.0000,0.0072
77566,0.0000,0.0000,0.0069
84207,0.0000,0.0000,0.0066
89923,0.0000,0.0000,0.0050
96564,0.0000,0.0000,0.0050
103205,0.0000,0.0000,0.0044
108961,0.0000,0.0000,0.0045
115000,0.0000,0.0000,0.0062
121201,0.0000,0.0000,0.0064
126970,0.0000,0.0000,0.0065
133616,0.0000,0.0000,0.0063
140251,0.0000,0.0000,0.0064
145928,0.0000,0.0000,0.0062
152549,0.0002,0.0000,0.0060
159285,0.0044,0.0000,0.0049
166013,0.0033,0.0000,0.0042
172676,0.0018,0.0000,0.0043
179410,0.0023,0.0000,0.0041
186127,0.0003,0.0000,0.0036
192217,0.0013,0.0000,0.0035
198944,0.0004,0.0000,0.0050
205085,0.0000,0.0000,0.0094
211159,0.0015,0.0000,0.0104
216891,0.0006,0.0000,0.0086
223592,0.0000,0.0000,0.0094
230210,0.0000,0.0000,0.0091
236029,0.0000,0.0000,0.0081
242662,0.0000,0.0000,0.0073
249293,0.0000,0.0000,0.0073
254961,0.0000,0.0000,0.0063
261133,0.0000,0.0000,0.0061
266904,0.0000,0.0000,0.0050
273545,0.0000,0.0000,0.0050
280177,0.0000,0.0000,0.0050
285934,0.0000,0.0000,0.0033
292548,0.0000,0.0000,0.0036
299195,0.0000,0.0000,0.0031
305557,0.0000,0.0000,0.0037
312191,0.0000,0.0000,0.0043
317920,0.0000,0.0000,0.0030
324543,0.0000,0.0000,0.0030
331167,0.0000,0.0000,0.0047
336992,0.0000,0.0000,0.0047
343617,0.0000,0.0000,0.0048
349897,0.0000,0.0000,0.0051
356110,0.0000,0.0000,0.0054
361951,0.0003,0.0000,0.0057
368135,0.0144,0.0000,0.0076
374244,0.0474,0.0000,0.0076
380990,0.1361,0.0000,0.0075
387133,0.2359,0.0000,0.0088
392893,0.3196,0.0000,0.0099
398945,0.3922,0.0000,0.0085
405667,0.4545,0.0000,0.0080
412384,0.5104,0.0000,0.0089
419106,0.5590,0.0000,0.0097
425321,0.6015,0.0000,0.0086
432034,0.6418,0.0000,0.0078
438389,0.6736,0.0000,0.0090
445114,0.7019,0.0000,0.0081
450998,0.7259,0.0123,0.0093
457045,0.7483,0.0381,0.0107
463145,0.7677,0.0865,0.0092
468948,0.7845,0.1938,0.0102
475150,0.7993,0.2947,0.0091
480968,0.8119,0.3804,0.0088
487243,0.8232,0.4548,0.0082
494037,0.8328,0.5187,0.0081
500371,0.8407,0.5776,0.0100
507143,0.8459,0.6302,0.0092
513933,0.8521,0.6771,0.0076
520203,0.8568,0.7177,0.0072
526989,0.8616,0.7522,0.0069
533194,0.8637,0.7818,0.0086
539962,0.8661,0.8070,0.0157
546117,0.8654,0.8281,0.0304
551928,0.8597,0.8464,0.0607
558109,0.8498,0.8615,0.1463
563928,0.8248,0.8766,0.2640
570094,0.7700,0.8872,0.3645
575894,0.6876,0.8966,0.4489
582018,0.5963,0.9007,0.5213
587990,0.5114,0.9027,0.5811
593988,0.4342,0.8980,0.6327
599920,0.3702,0.8571,0.6765
606151,0.3200,0.7765,0.7144
612939,0.2710,0.6723,0.7463
619090,0.2317,0.5697,0.7701
624905,0.1974,0.4839,0.7937
631156,0.1749,0.4103,0.8117
637947,0.1474,0.3477,0.8290
644128,0.1246,0.2952,0.8424
649954,0.1054,0.2499,0.8527
656173,0.0889,0.2100,0.8599
662942,0.0766,0.1774,0.8604
669096,0.0644,0.1501,0.8561
674898,0.0540,0.1255,0.8462
680990,0.0449,0.1056,0.8093
687679,0.0368,0.0877,0.7307
694466,0.0309,0.0760,0.6319
701244,0.0258,0.0639,0.5392
708038,0.0195,0.0526,0.4594
714212,0.0161,0.0440,0.3892
720993,0.0112,0.0360,0.3319
726937,0.0106,0.0278,0.2842
733065,0.0074,0.0219,0.2440
738899,0.0058,0.0183,0.2082
745186,0.0045,0.0149,0.1770
751962,0.0031,0.0123,0.1516
758672,0.0037,0.0101,0.1309
765460,0.0021,0.0069,0.1114
772233,0.0014,0.0027,0.0951
779007,0.0001,0.0009,0.0819
785012,0.0006,0.0001,0.0721
791164,0.0000,0.0000,0.0610
797106,0.0000,0.0000,0.0529
802951,0.0000,0.0000,0.0474
809086,0.0000,0.0000,0.0411
815095,0.0000,0.0000,0.0353
821005,0.0000,0.0000,0.0311
827614,0.0262,0.0000,0.0289
834339,0.1140,0.0000,0.0246
841059,0.2160,0.0000,0.0214
847128,0.3073,0.0000,0.0182
852955,0.3850,0.0000,0.0163
859140,0.4533,0.0000,0.0142
864960,0.5149,0.0000,0.0129
871669,0.5646,0.0000,0.0120
878385,0.6101,0.0000,0.0123
885081,0.6482,0.0000,0.0115
891130,0.6802,0.0000,0.0102
897145,0.7095,0.0105,0.0115
902961,0.7341,0.0477,0.0108
908903,0.7545,0.1103,0.0116
914953,0.7726,0.2155,0.0100
920916,0.7889,0.3110,0.0076
926952,0.8022,0.3925,0.0075
932901,0.8132,0.4618,0.0085
939186,0.8217,0.5225,0.0083
945986,0.8295,0.5745,0.0071
951925,0.8373,0.6193,0.0085
958239,0.8456,0.6560,0.0103
965007,0.8507,0.6897,0.0129
971373,0.8544,0.7187,0.0134
978150,0.8585,0.7420,0.0118
984922,0.8628,0.7631,0.0124
991658,0.8644,0.7808,0.0100
998426,0.8661,0.7968,0.0096
1005217,0.8622,0.8094,0.0092
1012017,0.8517,0.8208,0.0079
1018082,0.8363,0.8298,0.0065
1023903,0.8093,0.8371,0.0136
1030163,0.7627,0.8436,0.0571
1036933,0.6983,0.8485,0.1760
1043666,0.6205,0.8533,0.2767
1050446,0.5398,0.8574,0.3626
1057224,0.4634,0.8595,0.4403
