Time_us,K1,K2,K3
134,0.0000,0.0000,0.0000
6226,0.0000,0.0000,0.0000
12224,0.0000,0.0000,0.0000
18213,0.0000,0.0000,0.0000
24216,0.0000,0.0000,0.0000
30218,0.0000,0.0000,0.0000
36217,0.0000,0.0000,0.0000
42214,0.0000,0.0000,0.0000
48218,0.0000,0.0000,0.0000
54218,0.0000,0.0000,0.0000
60223,0.0000,0.0000,0.0000
66221,0.0000,0.0000,0.0000
72221,0.0000,0.0000,0.0000
78217,0.0000,0.0000,0.0000
84218,0.0000,0.0000,0.0000
90218,0.0000,0.0000,0.0000
96214,0.0000,0.0000,0.0000
102216,0.0000,0.0000,0.0000
108218,0.0000,0.0000,0.0000
114219,0.0000,0.0000,0.0000
120216,0.0000,0.0000,0.0000
126221,0.0081,0.0000,0.0000
132224,0.0245,0.0000,0.0000
138221,0.0544,0.0000,0.0000
144227,0.1026,0.0000,0.0000
150228,0.1713,0.0000,0.0000
156224,0.2597,0.0000,0.0000
162223,0.3375,0.0000,0.0000
168229,0.4045,0.0000,0.0000
174225,0.4661,0.0000,0.0000
180226,0.5239,0.0000,0.0000
186223,0.5742,0.0000,0.0000
192226,0.6184,0.0000,0.0000
198226,0.6571,0.0000,0.0000
204225,0.6900,0.0000,0.0000
210231,0.7183,0.0000,0.0000
216230,0.7429,0.0000,0.0000
222227,0.7650,0.0000,0.0000
228230,0.7840,0.0009,0.0000
234228,0.8005,0.0170,0.0000
240223,0.8157,0.0355,0.0000
246227,0.8283,0.0646,0.0000
252230,0.8387,0.1145,0.0000
258231,0.8487,0.2194,0.0000
264222,0.8561,0.3221,0.0000
270229,0.8635,0.4094,0.0000
276227,0.8695,0.4864,0.0000
282224,0.8755,0.5491,0.0000
288227,0.8809,0.6038,0.0000
294228,0.8848,0.6496,0.0000
300225,0.8894,0.6895,0.0000
306230,0.8929,0.7273,0.0000
312224,0.8948,0.7574,0.0047
318231,0.8964,0.7843,0.0573
324236,0.8972,0.8083,0.1893
330233,0.8918,0.8293,0.2997
336239,0.8840,0.8476,0.3936
342231,0.8763,0.8631,0.4748
348237,0.8682,0.8756,0.5441
354231,0.8550,0.8865,0.6027
360231,0.8213,0.8955,0.6511
366228,0.7596,0.9035,0.6933
372234,0.6792,0.9092,0.7285
378238,0.5906,0.9155,0.7584
384229,0.5049,0.9208,0.7845
390227,0.4271,0.9246,0.8032
396234,0.3604,0.9279,0.8216
402229,0.3043,0.9313,0.8382
408227,0.2584,0.9332,0.8510
414231,0.2193,0.9345,0.8625
420235,0.1876,0.9363,0.8730
426233,0.1594,0.9367,0.8816
432233,0.1355,0.9361,0.8885
438231,0.1149,0.9341,0.8941
444229,0.0974,0.9335,0.8967
450229,0.0822,0.9259,0.8979
456229,0.0693,0.9017,0.8636
462237,0.0568,0.8415,0.7821
468232,0.0471,0.7542,0.6786
474236,0.0403,0.6559,0.5777
480233,0.0375,0.5565,0.4902
486237,0.0307,0.4731,0.4144
492230,0.0229,0.4019,0.3510
498228,0.0186,0.3410,0.2972
504230,0.0146,0.2902,0.2531
510227,0.0104,0.2443,0.2140
516231,0.0094,0.2074,0.1821
522232,0.0074,0.1757,0.1553
528234,0.0060,0.1494,0.1312
534234,0.0051,0.1270,0.1106
540238,0.0040,0.1081,0.0925
546236,0.0028,0.0916,0.0791
552236,0.0004,0.0769,0.0629
558236,0.0003,0.0658,0.0526
564231,0.0000,0.0560,0.0453
570232,0.0000,0.0483,0.0390
576230,0.0000,0.0415,0.0337
582231,0.0000,0.0354,0.0278
588235,0.0000,0.0294,0.0217
594235,0.0000,0.0244,0.0215
600230,0.0000,0.0208,0.0174
606233,0.0000,0.0184,0.0150
612234,0.0000,0.0161,0.0136
618234,0.0000,0.0134,0.0107
624229,0.0000,0.0111,0.0097
630232,0.0000,0.0085,0.0067
636232,0.0000,0.0073,0.0034
642230,0.0000,0.0052,0.0031
648238,0.0000,0.0048,0.0004
654235,0.0039,0.0031,0.0000
660223,0.0126,0.0020,0.0000
666224,0.0306,0.0008,0.0000
672230,0.0662,0.0007,0.0000
678232,0.1285,0.0000,0.0000
684228,0.2318,0.0025,0.0000
690230,0.3265,0.0015,0.0000
696231,0.4078,0.0000,0.0000
702227,0.4770,0.0000,0.0000
708231,0.5369,0.0000,0.0000
714224,0.5873,0.0000,0.0000
720222,0.6316,0.0000,0.0000
726225,0.6686,0.0000,0.0000
732224,0.7012,0.0000,0.0000
738224,0.7299,0.0000,0.0000
744227,0.7559,0.0000,0.0000
750226,0.7789,0.0000,0.0000
756225,0.7979,0.0000,0.0000
762225,0.8143,0.0022,0.0000
768231,0.8292,0.0363,0.0000
774229,0.8415,0.1167,0.0000
780229,0.8522,0.2342,0.0000
786229,0.8625,0.3319,0.0000
792232,0.8710,0.4174,0.0000
798231,0.8779,0.4918,0.0000
804223,0.8846,0.5551,0.0000
810227,0.8907,0.6103,0.0000
816226,0.8920,0.6547,0.0000
822229,0.8952,0.6939,0.0008
828233,0.8941,0.7300,0.0013
834235,0.8851,0.7586,0.0016
840233,0.8737,0.7826,0.0016
846235,0.8635,0.8026,0.0005
852238,0.8542,0.8196,0.0062
858235,0.8451,0.8344,0.0254
864239,0.8247,0.8487,0.0801
870233,0.7758,0.8613,0.2024
876235,0.6988,0.8723,0.3098
882233,0.6098,0.8809,0.3973
888235,0.5195,0.8890,0.4723
894230,0.4419,0.8958,0.5351
900234,0.3762,0.9002,0.5898
906231,0.3206,0.9054,0.6367
912238,0.2719,0.9098,0.6761
918235,0.2311,0.9135,0.7104
924229,0.1964,0.9163,0.7395
930234,0.1661,0.9180,0.7646
936232,0.1409,0.9191,0.7853
942232,0.1189,0.9200,0.8025
948231,0.0981,0.9194,0.8174
954238,0.0811,0.9175,0.8298
960240,0.0663,0.9145,0.8389
966238,0.0561,0.9073,0.8460
972232,0.0447,0.8855,0.8502
978237,0.0377,0.8417,0.8531
984235,0.0300,0.7755,0.8211
990236,0.0249,0.6953,0.7362
996238,0.0191,0.6100,0.6312
1002235,0.0154,0.5263,0.5367
1008235,0.0122,0.4488,0.4553
1014235,0.0098,0.3809,0.3858
1020235,0.0083,0.3242,0.3267
1026234,0.0050,0.2749,0.2758
1032237,0.0040,0.2330,0.2311
1038233,0.0028,0.1978,0.1953
1044231,0.0003,0.1679,0.1662
1050236,0.0000,0.1435,0.1415
1056234,0.0000,0.1238,0.1194
1062236,0.0000,0.1056,0.1006
1068239,0.0000,0.0905,0.0839
1074232,0.0000,0.0767,0.0719
1080236,0.0000,0.0653,0.0603
1086235,0.0000,0.0548,0.0497
1092239,0.0000,0.0467,0.0431
1098238,0.0000,0.0387,0.0337
1104236,0.0000,0.0312,0.0278
1110235,0.0000,0.0270,0.0224
1116236,0.0000,0.0230,0.0192
1122236,0.0000,0.0196,0.0141
1128234,0.0000,0.0171,0.0122
1134230,0.0000,0.0104,0.0074
1140240,0.0000,0.0093,0.0054
1146227,0.0000,0.0055,0.0052
1152229,0.0000,0.0044,0.0035
1158235,0.0000,0.0021,0.0011
1164235,0.0000,0.0018,0.0015
1170234,0.0000,0.0016,0.0022
1176234,0.0000,0.0011,0.0020
1182239,0.0000,0.0021,0.0023
1188242,0.0034,0.0001,0.0011
1194233,0.0176,0.0022,0.0032
1200240,0.0462,0.0016,0.0033
1206236,0.0964,0.0007,0.0012
1212242,0.1840,0.0004,0.0000
1218229,0.2711,0.0000,0.0000
1224225,0.3475,0.0000,0.0000
1230227,0.4153,0.0000,0.0000
1236229,0.4700,0.0000,0.0000
1242228,0.5163,0.0000,0.0000
1248226,0.5568,0.0000,0.0000
1254232,0.5914,0.0000,0.0000
1260225,0.6218,0.0020,0.0000
1266227,0.6482,0.0162,0.0000
1272228,0.6694,0.0461,0.0000
1278231,0.6892,0.1054,0.0000
1284224,0.7069,0.2190,0.0000
1290230,0.7220,0.3141,0.0000
1296230,0.7351,0.3952,0.0000
1302231,0.7456,0.4642,0.0000
1308228,0.7543,0.5243,0.0000
1314227,0.7605,0.5767,0.0000
1320230,0.7663,0.6231,0.0000
1326225,0.7713,0.6628,0.0000
1332239,0.7750,0.6983,0.0000
1338233,0.7781,0.7289,0.0000
1344231,0.7804,0.7545,0.0000
1350230,0.7816,0.7773,0.0000
1356228,0.7660,0.7963,0.0000
1362226,0.7150,0.8157,0.0019
1368237,0.6389,0.8297,0.0343
1374235,0.5523,0.8419,0.1411
1380237,0.4692,0.8530,0.2556
1386237,0.3982,0.8632,0.3537
1392239,0.3373,0.8711,0.4352
1398236,0.2861,0.8782,0.5053
1404231,0.2426,0.8849,0.5648
1410235,0.2057,0.8909,0.6155
1416237,0.1751,0.8943,0.6578
1422238,0.1485,0.8983,0.6930
1428236,0.1262,0.8999,0.7216
1434231,0.1073,0.9019,0.7438
1440238,0.0903,0.9044,0.7669
1446235,0.0771,0.9072,0.7865
1452231,0.0655,0.9099,0.8028
1458239,0.0551,0.9115,0.8174
1464231,0.0462,0.9132,0.8301
1470239,0.0390,0.9143,0.8406
1476237,0.0323,0.9146,0.8488
1482240,0.0248,0.9127,0.8551
1488235,0.0202,0.8799,0.8583
1494240,0.0178,0.8047,0.8638
1500237,0.0145,0.7076,0.8675
1506240,0.0103,0.6068,0.8703
1512233,0.0067,0.5158,0.8709
1518234,0.0060,0.4382,0.8707
1524236,0.0051,0.3725,0.8695
1530233,0.0000,0.3157,0.8678
1536233,0.0000,0.2673,0.8178
1542235,0.0000,0.2252,0.7243
1548235,0.0000,0.1915,0.6200
1554236,0.0000,0.1614,0.5283
1560236,0.0000,0.1450,0.4482
1572255,0.0000,0.1230,0.3812
1578234,0.0000,0.1043,0.3231
1584239,0.0000,0.0887,0.2738
1590235,0.0000,0.0737,0.2308
1596235,0.0000,0.0613,0.1950
1602241,0.0000,0.0511,0.1663
1608237,0.0000,0.0432,0.1419
1614235,0.0000,0.0364,0.1197
1620237,0.0000,0.0310,0.1002
1626232,0.0000,0.0265,0.0854
1632233,0.0000,0.0226,0.0728
1638239,0.0000,0.0189,0.0607
1644235,0.0000,0.0126,0.0521
1650234,0.0000,0.0098,0.0452
1656238,0.0000,0.0084,0.0397
1662235,0.0000,0.0068,0.0329
1668233,0.0000,0.0062,0.0267
1674238,0.0000,0.0050,0.0211
1680238,0.0000,0.0043,0.0161
1686237,0.0000,0.0059,0.0121
1692232,0.0000,0.0047,0.0108
1698234,0.0000,0.0044,0.0101
1704235,0.0000,0.0031,0.0088
1710235,0.0000,0.0027,0.0066
1716233,0.0000,0.0000,0.0065
1722238,0.0000,0.0000,0.0040
1728234,0.0000,0.0000,0.0043
1734239,0.0029,0.0000,0.0024
1740237,0.0117,0.0000,0.0012
1746235,0.0285,0.0000,0.0000
1752226,0.0580,0.0000,0.0000
1758236,0.1059,0.0000,0.0069
1764237,0.1759,0.0000,0.0046
1770237,0.2668,0.0000,0.0045
1776236,0.3427,0.0000,0.0030
1782234,0.4080,0.0000,0.0031
1788241,0.4647,0.0000,0.0032
1794235,0.5141,0.0124,0.0004
1800236,0.5555,0.0365,0.0020
1806239,0.5929,0.0749,0.0008
1812241,0.6248,0.1412,0.0012
1818235,0.6522,0.2553,0.0020
1824235,0.6763,0.3519,0.0029
1830238,0.6959,0.4348,0.0016
1836239,0.7106,0.5056,0.0000
1842230,0.7237,0.5657,0.0000
1848229,0.7324,0.6162,0.0000
1854235,0.7413,0.6594,0.0000
1860235,0.7486,0.6972,0.0000
1866225,0.7502,0.7265,0.0000
1872234,0.7515,0.7542,0.0068
1878232,0.7368,0.7778,0.0566
1884235,0.7011,0.7999,0.1838
1890229,0.6451,0.8183,0.2912
1896237,0.5812,0.8351,0.3815
1902236,0.5151,0.8497,0.4592
1908237,0.4494,0.8621,0.5236
1914236,0.3866,0.8719,0.5783
1920233,0.3286,0.8803,0.6255
1926235,0.2790,0.8884,0.6663
1932234,0.2386,0.8953,0.7010
1938239,0.2028,0.9026,0.7315
1944233,0.1718,0.9078,0.7568
1950233,0.1440,0.9104,0.7811
1956227,0.1264,0.9130,0.7989
1962234,0.1054,0.9145,0.8140
1968234,0.0873,0.9151,0.8269
1974235,0.0739,0.9148,0.8375
1980237,0.0628,0.9122,0.8451
1986235,0.0510,0.9124,0.8541
1992238,0.0425,0.9119,0.8630
1998237,0.0341,0.9122,0.8693
2004234,0.0284,0.9099,0.8746
2010238,0.0215,0.9045,0.8784
2016230,0.0180,0.8989,0.8812
2022237,0.0150,0.8920,0.8820
2028239,0.0104,0.8865,0.8829
2034236,0.0083,0.8807,0.8830
2040235,0.0059,0.8717,0.8828
2046241,0.0047,0.8401,0.8724
2052240,0.0040,0.7716,0.8112
2058237,0.0039,0.6781,0.7229
2064239,0.0010,0.5813,0.6182
2070239,0.0006,0.4924,0.5242
2076235,0.0005,0.4190,0.4465
2082235,0.0000,0.3559,0.3787
2088242,0.0000,0.3029,0.3221
2094240,0.0000,0.2568,0.2740
2100240,0.0000,0.2156,0.2334
2106242,0.0000,0.1837,0.1968
2112234,0.0000,0.1551,0.1661
2118235,0.0000,0.1312,0.1417
2124240,0.0000,0.1123,0.1214
2130240,0.0000,0.0941,0.1016
2136238,0.0000,0.0801,0.0869
2142240,0.0000,0.0685,0.0716
2148240,0.0000,0.0583,0.0611
2154237,0.0000,0.0493,0.0497
2160239,0.0000,0.0416,0.0414
2166236,0.0000,0.0354,0.0343
2172244,0.0000,0.0302,0.0269
2178232,0.0000,0.0250,0.0231
2184235,0.0000,0.0207,0.0202
2190236,0.0000,0.0176,0.0177
2196239,0.0011,0.0130,0.0135
2202237,0.0001,0.0118,0.0102
2208237,0.0000,0.0097,0.0093
2214239,0.0000,0.0080,0.0084
2220236,0.0000,0.0069,0.0074
2226235,0.0000,0.0056,0.0050
2232235,0.0000,0.0037,0.0052
2238241,0.0000,0.0026,0.0046
2244242,0.0000,0.0012,0.0041
2250234,0.0000,0.0011,0.0016
2256240,0.0000,0.0010,0.0001
2262230,0.0000,0.0013,0.0003
2268233,0.0000,0.0000,0.0000
2274223,0.0000,0.0000,0.0004
2280238,0.0000,0.0000,0.0009
2286232,0.0000,0.0000,0.0000
2292231,0.0000,0.0000,0.0008
2298240,0.0000,0.0000,0.0009
2304239,0.0000,0.0000,0.0013
2310237,0.0000,0.0001,0.0013
2316241,0.0000,0.0005,0.0017
2322238,0.0000,0.0000,0.0002
2328236,0.0000,0.0000,0.0004
2334236,0.0000,0.0000,0.0009
2340237,0.0000,0.0000,0.0017
2346244,0.0000,0.0000,0.0000
2352232,0.0000,0.0000,0.0000
2358223,0.0000,0.0000,0.0000
2364220,0.0000,0.0000,0.0000
2370221,0.0000,0.0000,0.0000
2376223,0.0000,0.0000,0.0000
2382228,0.0000,0.0000,0.0000
2388218,0.0000,0.0000,0.0000
2394227,0.0000,0.0000,0.0000
2400224,0.0000,0.0000,0.0000
2406224,0.0000,0.0000,0.0000
2412220,0.0043,0.0000,0.0000
2418232,0.0143,0.0000,0.0000
2424228,0.0361,0.0000,0.0000
2430228,0.0775,0.0000,0.0000
2436227,0.1529,0.0000,0.0000
2442232,0.2487,0.0000,0.0004
2448239,0.3287,0.0000,0.0000
2454234,0.3976,0.0000,0.0000
2460232,0.4544,0.0000,0.0000
2466234,0.5048,0.0053,0.0004
2472241,0.5481,0.0210,0.0000
2478231,0.5867,0.0541,0.0000
2484234,0.6195,0.1294,0.0000
2490233,0.6502,0.2456,0.0000
2496230,0.6744,0.3437,0.0000
2502232,0.6960,0.4282,0.0000
2508229,0.7130,0.4999,0.0000
2514235,0.7271,0.5609,0.0000
2520240,0.7377,0.6128,0.0000
2526237,0.7481,0.6569,0.0000
2532231,0.7561,0.6943,0.0000
2538231,0.7626,0.7265,0.0000
2544236,0.7699,0.7549,0.0000
2550234,0.7755,0.7780,0.0000
2556231,0.7808,0.7998,0.0000
2562228,0.7842,0.8186,0.0000
2568229,0.7874,0.8353,0.0000
2574238,0.7904,0.8495,0.0000
2580237,0.7920,0.8619,0.0000
2586233,0.7923,0.8718,0.0001
2592238,0.7966,0.8816,0.0028
2598236,0.7982,0.8902,0.0088
2604236,0.8013,0.9011,0.0269
2610244,0.8019,0.9065,0.0821
2616237,0.8018,0.9100,0.2093
2622240,0.7882,0.9161,0.3209
2628238,0.7474,0.9210,0.4144
2634240,0.6795,0.9252,0.4953
2640237,0.5969,0.9290,0.5664
2646238,0.5114,0.9309,0.6266
2652241,0.4341,0.9318,0.6781
2658234,0.3684,0.9301,0.7208
2664241,0.3134,0.9252,0.7581
2670237,0.2638,0.9221,0.7899
2676233,0.2262,0.9187,0.8179
2682241,0.1940,0.9116,0.8403
2688244,0.1652,0.9042,0.8594
2694237,0.1407,0.8972,0.8763
2700236,0.1187,0.8902,0.8893
2706237,0.1012,0.8843,0.9006
2712241,0.0860,0.8775,0.9096
2718240,0.0731,0.8710,0.9123
2724238,0.0621,0.8658,0.9182
2730238,0.0525,0.8607,0.9221
2736240,0.0420,0.8564,0.9240
2742239,0.0337,0.8440,0.9211
2748237,0.0277,0.8113,0.9116
2754240,0.0224,0.7479,0.9043
2760237,0.0170,0.6652,0.8610
2766234,0.0144,0.5743,0.7652
2772237,0.0114,0.4871,0.6541
2778235,0.0091,0.4138,0.5573
2784232,0.0080,0.3518,0.4721
2790245,0.0042,0.2991,0.4004
2796238,0.0015,0.2536,0.3392
2802234,0.0007,0.2153,0.2888
2808234,0.0009,0.1817,0.2426
2814237,0.0000,0.1541,0.2043
2820236,0.0000,0.1304,0.1752
2826238,0.0000,0.1106,0.1477
2832238,0.0000,0.0930,0.1258
2838236,0.0000,0.0795,0.1060
2844236,0.0000,0.0662,0.0886
2850239,0.0000,0.0553,0.0741
2856238,0.0000,0.0471,0.0593
2862247,0.0000,0.0397,0.0488
2868237,0.0000,0.0328,0.0421
2874240,0.0000,0.0276,0.0349
2880238,0.0000,0.0232,0.0309
2886237,0.0000,0.0191,0.0265
2892244,0.0000,0.0156,0.0231
2898238,0.0000,0.0154,0.0202
2904246,0.0000,0.0121,0.0152
2910241,0.0000,0.0090,0.0114
2916244,0.0000,0.0077,0.0074
2922236,0.0000,0.0063,0.0069
2928242,0.0000,0.0054,0.0064
2934242,0.0000,0.0047,0.0060
2940237,0.0000,0.0026,0.0042
2946236,0.0000,0.0020,0.0027
2952241,0.0000,0.0038,0.0014
2958238,0.0000,0.0023,0.0000
2964246,0.0000,0.0027,0.0034
2970239,0.0000,0.0024,0.0034
2976240,0.0000,0.0024,0.0035
2982239,0.0000,0.0007,0.0007
2988236,0.0000,0.0007,0.0000
2994236,0.0000,0.0010,0.0000
3000228,0.0000,0.0002,0.0000
3006233,0.0000,0.0000,0.0000
3012230,0.0000,0.0000,0.0000
3018229,0.0000,0.0000,0.0000
3024225,0.0022,0.0000,0.0000
3030227,0.0111,0.0000,0.0000
3036232,0.0317,0.0000,0.0000
3042234,0.0668,0.0019,0.0000
3048235,0.1229,0.0105,0.0000
3054229,0.2016,0.0276,0.0000
3060233,0.2893,0.0565,0.0000
3066235,0.3632,0.1115,0.0000
3072231,0.4278,0.1852,0.0000
3078237,0.4827,0.2836,0.0000
3084235,0.5293,0.3686,0.0000
3090231,0.5699,0.4455,0.0000
3096237,0.6061,0.5126,0.0000
3102230,0.6354,0.5706,0.0000
3108228,0.6603,0.6200,0.0000
3114231,0.6812,0.6644,0.0000
3120237,0.6998,0.7003,0.0000
3126232,0.7153,0.7313,0.0000
3132234,0.7297,0.7572,0.0000
3138237,0.7407,0.7796,0.0000
3144237,0.7501,0.7973,0.0000
3150231,0.7602,0.8140,0.0000
3156239,0.7684,0.8290,0.0000
3162233,0.7762,0.8417,0.0000
3168236,0.7812,0.8518,0.0000
3174235,0.7880,0.8596,0.0000
