Time_us,K1,K2,K3
135,0.0000,0.0000,0.0026
6868,0.0000,0.0000,0.0024
13516,0.0000,0.0000,0.0000
20072,0.0000,0.0000,0.0000
26170,0.0000,0.0022,0.0009
32883,0.0000,0.0016,0.0013
39533,0.0006,0.0000,0.0000
46220,0.0000,0.0000,0.0000
51789,0.0000,0.0016,0.0000
58427,0.0000,0.0015,0.0000
65080,0.0000,0.0020,0.0000
71121,0.0000,0.0014,0.0000
76797,0.0000,0.0006,0.0000
83462,0.0000,0.0000,0.0000
89974,0.0000,0.0000,0.0000
96487,0.0000,0.0000,0.0000
103001,0.0000,0.0000,0.0000
108814,0.0000,0.0000,0.0000
115348,0.0000,0.0000,0.0000
121861,0.0000,0.0000,0.0000
128373,0.0000,0.0000,0.0000
134888,0.0000,0.0000,0.0000
141392,0.0000,0.0000,0.0000
147917,0.0000,0.0000,0.0000
154437,0.0000,0.0000,0.0000
160946,0.0000,0.0000,0.0000
166874,0.0000,0.0000,0.0000
172780,0.0000,0.0000,0.0000
179293,0.0000,0.0000,0.0000
184834,0.0000,0.0000,0.0000
191364,0.0000,0.0000,0.0000
197899,0.0000,0.0000,0.0000
204411,0.0000,0.0000,0.0000
210939,0.0000,0.0003,0.0000
217005,0.0000,0.0010,0.0000
222794,0.0000,0.0000,0.0000
229335,0.0000,0.0000,0.0000
235872,0.0000,0.0000,0.0000
242419,0.0000,0.0000,0.0000
248944,0.0000,0.0000,0.0000
254864,0.0000,0.0000,0.0000
266700,0.0000,0.0000,0.0000
273251,0.0000,0.0000,0.0000
278817,0.0000,0.0000,0.0000
285336,0.0000,0.0000,0.0000
291860,0.0000,0.0000,0.0000
298366,0.0000,0.0000,0.0000
304871,0.0000,0.0000,0.0000
311374,0.0000,0.0000,0.0000
317874,0.0000,0.0000,0.0000
324394,0.0000,0.0000,0.0000
330903,0.0000,0.0000,0.0000
336812,0.0000,0.0000,0.0000
342801,0.0000,0.0000,0.0000
349334,0.0000,0.0000,0.0000
355859,0.0000,0.0000,0.0000
362391,0.0000,0.0000,0.0000
368922,0.0000,0.0000,0.0000
375437,0.0000,0.0000,0.0000
381967,0.0000,0.0000,0.0000
387889,0.0000,0.0000,0.0000
393889,0.0000,0.0000,0.0000
400377,0.0000,0.0002,0.0000
407049,0.0000,0.0000,0.0000
413521,0.0000,0.0004,0.0000
420173,0.0000,0.0000,0.0000
426808,0.0000,0.0001,0.0000
432804,0.0000,0.0002,0.0000
438830,0.0090,0.0002,0.0000
444912,0.0371,0.0000,0.0000
451523,0.1209,0.0000,0.0000
458171,0.2342,0.0000,0.0000
464812,0.3323,0.0000,0.0000
471470,0.4140,0.0000,0.0000
478134,0.4834,0.0000,0.0000
483816,0.5415,0.0000,0.0000
489849,0.5897,0.0000,0.0000
496508,0.6322,0.0000,0.0000
503139,0.6683,0.0000,0.0000
508799,0.6992,0.0000,0.0000
515431,0.7241,0.0000,0.0000
522086,0.7455,0.0000,0.0000
527878,0.7655,0.0000,0.0000
534101,0.7824,0.0000,0.0000
539789,0.7971,0.0000,0.0000
546434,0.8111,0.0009,0.0000
553163,0.8232,0.0296,0.0000
559880,0.8332,0.1034,0.0000
565809,0.8438,0.2140,0.0000
572125,0.8513,0.3085,0.0000
578842,0.8594,0.3912,0.0000
585069,0.8640,0.4618,0.0000
590839,0.8694,0.5212,0.0000
597509,0.8742,0.5752,0.0000
