Time_us,K1,K2,K3
144,0.0000,0.0000,0.0000
6773,0.0000,0.0000,0.0000
13009,0.0000,0.0000,0.0000
19532,0.0000,0.0000,0.0000
26049,0.0000,0.0000,0.0000
32563,0.0000,0.0000,0.0000
39081,0.0000,0.0000,0.0000
45602,0.0000,0.0000,0.0000
51558,0.0000,0.0000,0.0000
58086,0.0000,0.0000,0.0000
64607,0.0000,0.0000,0.0000
71082,0.0000,0.0000,0.0000
77609,0.0038,0.0000,0.0000
83451,0.0171,0.0000,0.0000
89469,0.0333,0.0000,0.0000
95578,0.0586,0.0000,0.0000
102107,0.0949,0.0000,0.0000
108744,0.1468,0.0000,0.0000
114561,0.2187,0.0000,0.0000
121099,0.3053,0.0000,0.0000
127748,0.3846,0.0000,0.0000
133744,0.4544,0.0000,0.0000
139766,0.5136,0.0000,0.0000
145444,0.5638,0.0000,0.0000
152080,0.6069,0.0000,0.0000
158710,0.6439,0.0000,0.0000
164524,0.6753,0.0000,0.0000
171107,0.7026,0.0000,0.0000
177827,0.7261,0.0036,0.0000
184546,0.7464,0.0115,0.0000
190856,0.7645,0.0239,0.0000
197595,0.7801,0.0474,0.0000
203496,0.7932,0.0855,0.0000
210106,0.8048,0.1449,0.0000
216825,0.8159,0.2417,0.0000
223550,0.8253,0.3299,0.0000
229566,0.8344,0.4062,0.0000
235654,0.8407,0.4711,0.0000
241767,0.8481,0.5294,0.0000
247516,0.8538,0.5832,0.0000
254107,0.8616,0.6300,0.0001
260874,0.8644,0.6701,0.0000
267610,0.8654,0.7049,0.0000
274104,0.8590,0.7334,0.0000
280819,0.8506,0.7587,0.0000
287537,0.8412,0.7798,0.0000
294105,0.8142,0.7985,0.0000
300821,0.7588,0.8140,0.0000
307546,0.6814,0.8275,0.0000
314103,0.5962,0.8383,0.0000
320837,0.5099,0.8482,0.0000
327578,0.4323,0.8570,0.0049
333946,0.3683,0.8644,0.0162
340739,0.3197,0.8690,0.0349
347512,0.2697,0.8757,0.0742
354107,0.2272,0.8810,0.1597
360894,0.1896,0.8849,0.2686
367662,0.1603,0.8885,0.3612
373471,0.1342,0.8919,0.4396
379630,0.1132,0.8945,0.5065
385814,0.0956,0.8959,0.5628
392585,0.0804,0.8961,0.6112
399112,0.0675,0.8967,0.6528
405886,0.0571,0.8750,0.6878
412678,0.0482,0.8059,0.7189
418491,0.0404,0.7152,0.7453
424851,0.0346,0.6199,0.7671
431640,0.0291,0.5284,0.7864
437463,0.0224,0.4489,0.8013
444113,0.0188,0.3809,0.8133
450897,0.0130,0.3242,0.8238
457671,0.0073,0.2735,0.8307
463504,0.0036,0.2322,0.8369
469807,0.0065,0.1947,0.8408
476600,0.0058,0.1641,0.8130
482793,0.0041,0.1392,0.7356
489557,0.0026,0.1174,0.6352
496107,0.0056,0.0981,0.5387
502887,0.0042,0.0834,0.4571
509678,0.0033,0.0713,0.3891
515483,0.0022,0.0607,0.3295
521787,0.0000,0.0510,0.2806
528500,0.0000,0.0424,0.2387
535111,0.0000,0.0357,0.2035
541819,0.0000,0.0297,0.1703
548544,0.0000,0.0250,0.1453
554459,0.0000,0.0210,0.1241
560623,0.0000,0.0158,0.1046
566503,0.0000,0.0138,0.0874
572625,0.0000,0.0115,0.0727
578503,0.0000,0.0084,0.0595
585110,0.0000,0.0065,0.0497
591843,0.0000,0.0056,0.0414
598557,0.0000,0.0059,0.0340
605112,0.0000,0.0033,0.0245
611821,0.0000,0.0022,0.0172
618534,0.0026,0.0020,0.0138
624498,0.0135,0.0010,0.0105
631106,0.0392,0.0006,0.0080
637900,0.0986,0.0002,0.0056
644691,0.2017,0.0000,0.0032
650539,0.2885,0.0000,0.0033
656651,0.3611,0.0003,0.0019
662466,0.4234,0.0000,0.0022
668645,0.4804,0.0000,0.0007
674521,0.5364,0.0000,0.0015
681105,0.5839,0.0000,0.0000
687759,0.6252,0.0000,0.0000
693540,0.6583,0.0000,0.0000
699454,0.6890,0.0000,0.0000
706105,0.7166,0.0000,0.0000
712510,0.7415,0.0012,0.0000
719106,0.7614,0.0103,0.0000
725824,0.7784,0.0340,0.0000
732535,0.7926,0.0952,0.0000
738467,0.8046,0.2159,0.0000
744660,0.8151,0.3177,0.0000
750620,0.8243,0.4057,0.0000
756464,0.8319,0.4815,0.0000
763106,0.8319,0.5453,0.0000
769824,0.8259,0.5998,0.0000
776540,0.8208,0.6455,0.0000
783106,0.8185,0.6836,0.0000
789831,0.8145,0.7171,0.0000
796530,0.8088,0.7438,0.0000
802438,0.7964,0.7671,0.0000
808736,0.7486,0.7860,0.0000
814485,0.6701,0.8020,0.0000
821105,0.5788,0.8173,0.0000
827812,0.4911,0.8293,0.0000
834538,0.4148,0.8388,0.0000
840670,0.3532,0.8497,0.0000
846442,0.2999,0.8603,0.0000
853106,0.2526,0.8673,0.0003
859876,0.2141,0.8732,0.0011
866670,0.1817,0.8796,0.0000
873003,0.1524,0.8854,0.0007
879752,0.1298,0.8910,0.0015
886510,0.1106,0.8941,0.0151
