Time_us,K1,K2,K3
103,0.0004,0.0000,0.0000
6900,0.0000,0.0000,0.0000
12837,0.0000,0.0000,0.0000
18779,0.0000,0.0000,0.0000
25263,0.0000,0.0000,0.0000
31796,0.0007,0.0000,0.0000
38316,0.0033,0.0000,0.0000
44953,0.0080,0.0000,0.0000
50641,0.0174,0.0000,0.0000
56770,0.0257,0.0000,0.0000
63316,0.0403,0.0000,0.0000
69957,0.0686,0.0000,0.0000
75639,0.1105,0.0000,0.0000
82267,0.1792,0.0000,0.0000
88903,0.2698,0.0000,0.0000
94717,0.3510,0.0000,0.0000
101314,0.4237,0.0000,0.0000
107977,0.4839,0.0000,0.0000
113658,0.5310,0.0000,0.0000
119793,0.5756,0.0000,0.0000
126315,0.6135,0.0000,0.0000
132959,0.6441,0.0000,0.0000
138637,0.6717,0.0000,0.0000
145291,0.6986,0.0000,0.0000
151943,0.7220,0.0000,0.0000
157627,0.7428,0.0000,0.0000
163720,0.7596,0.0032,0.0061
169745,0.7753,0.0127,0.0189
175646,0.7869,0.0290,0.0399
182316,0.7971,0.0663,0.0945
189079,0.8052,0.1644,0.2040
195871,0.8149,0.2700,0.2985
202651,0.8214,0.3611,0.3777
208628,0.8261,0.4372,0.4468
214796,0.8310,0.5022,0.5048
220613,0.8326,0.5581,0.5551
227319,0.8342,0.6077,0.5969
234102,0.8226,0.6499,0.6327
240867,0.7686,0.6854,0.6628
246672,0.6896,0.7155,0.6884
252867,0.6007,0.7422,0.7102
259668,0.5139,0.7615,0.7287
265712,0.4367,0.7632,0.7444
271618,0.3696,0.7425,0.7588
277735,0.3123,0.6970,0.7713
283662,0.2656,0.6341,0.7810
290310,0.2250,0.5626,0.7905
297087,0.1891,0.4882,0.7983
303849,0.1592,0.4161,0.8026
309654,0.1352,0.3548,0.8056
315656,0.1145,0.3024,0.8078
322317,0.0977,0.2575,0.8081
329099,0.0832,0.2196,0.8079
335878,0.0706,0.1864,0.7960
342671,0.0584,0.1579,0.7412
348854,0.0501,0.1340,0.6535
354662,0.0410,0.1133,0.5576
361321,0.0327,0.0964,0.4732
368114,0.0279,0.0820,0.4007
374894,0.0236,0.0702,0.3408
381668,0.0185,0.0597,0.2902
388321,0.0133,0.0505,0.2475
395089,0.0094,0.0434,0.2089
401859,0.0079,0.0370,0.1764
407673,0.0045,0.0305,0.1478
414316,0.0017,0.0257,0.1248
421106,0.0000,0.0213,0.1049
427807,0.0000,0.0188,0.0877
433674,0.0000,0.0154,0.0750
439798,0.0000,0.0129,0.0643
445668,0.0000,0.0117,0.0532
451944,0.0000,0.0087,0.0477
458661,0.0000,0.0075,0.0413
465322,0.0000,0.0061,0.0340
472028,0.0000,0.0060,0.0281
478773,0.0000,0.0059,0.0230
484658,0.0000,0.0041,0.0187
490888,0.0000,0.0036,0.0168
496646,0.0000,0.0024,0.0131
503306,0.0000,0.0018,0.0100
510004,0.0000,0.0010,0.0063
516722,0.0000,0.0006,0.0056
523315,0.0000,0.0009,0.0039
530013,0.0000,0.0000,0.0025
535676,0.0000,0.0000,0.0013
541653,0.0000,0.0000,0.0016
547676,0.0000,0.0000,0.0005
554300,0.0000,0.0000,0.0000
560844,0.0000,0.0000,0.0000
567308,0.0000,0.0000,0.0000
573828,0.0021,0.0000,0.0000
579868,0.0107,0.0000,0.0000
585914,0.0236,0.0000,0.0000
591714,0.0468,0.0000,0.0000
598308,0.0902,0.0000,0.0000
604949,0.1749,0.0000,0.0000
610630,0.2724,0.0000,0.0000
617281,0.3558,0.0000,0.0000
623921,0.4264,0.0000,0.0000
629620,0.4878,0.0003,0.0000
635902,0.5403,0.0007,0.0000
641654,0.5852,0.0000,0.0000
648305,0.6245,0.0000,0.0000
654950,0.6576,0.0000,0.0000
660626,0.6852,0.0000,0.0000
667269,0.7109,0.0000,0.0000
673940,0.7339,0.0000,0.0000
679615,0.7529,0.0000,0.0000
685671,0.7707,0.0176,0.0000
691626,0.7856,0.0655,0.0000
698312,0.7991,0.1819,0.0000
705036,0.8117,0.2801,0.0000
711748,0.8212,0.3632,0.0000
718311,0.8285,0.4335,0.0000
724702,0.8347,0.4953,0.0000
730992,0.8403,0.5485,0.0013
737762,0.8439,0.5951,0.0125
743727,0.8461,0.6354,0.0318
749624,0.8479,0.6700,0.0824
755742,0.8490,0.7004,0.1967
761833,0.8261,0.7270,0.2982
767629,0.7682,0.7540,0.3827
773841,0.6833,0.7762,0.4543
779646,0.5917,0.7958,0.5151
786319,0.5031,0.8108,0.5672
793071,0.4224,0.8228,0.6114
799852,0.3589,0.8273,0.6490
805675,0.3049,0.8280,0.6803
812320,0.2593,0.8255,0.7069
819100,0.2168,0.8156,0.7285
825868,0.1810,0.7788,0.7469
832649,0.1540,0.7156,0.7625
838894,0.1311,0.6373,0.7745
845696,0.1098,0.5534,0.7824
851860,0.0926,0.4719,0.7887
857678,0.0794,0.4009,0.7928
863644,0.0660,0.3367,0.7950
870324,0.0542,0.2839,0.7958
877090,0.0459,0.2418,0.7723
883876,0.0375,0.2060,0.7098
890653,0.0320,0.1748,0.6232
896824,0.0268,0.1494,0.5276
902638,0.0220,0.1271,0.4490
909314,0.0191,0.1081,0.3821
916075,0.0164,0.0917,0.3240
922866,0.0110,0.0773,0.2756
928691,0.0086,0.0655,0.2298
935106,0.0066,0.0544,0.1942
941874,0.0055,0.0470,0.1669
948653,0.0002,0.0397,0.1410
955323,0.0003,0.0345,0.1184
962115,0.0001,0.0298,0.1008
968907,0.0003,0.0258,0.0845
975703,0.0000,0.0213,0.0703
982314,0.0000,0.0179,0.0590
989034,0.0000,0.0160,0.0493
995750,0.0000,0.0140,0.0411
1001627,0.0000,0.0127,0.0351
1007776,0.0000,0.0099,0.0290
1013669,0.0000,0.0088,0.0238
1019784,0.0000,0.0073,0.0188
1026164,0.0000,0.0066,0.0168
1032889,0.0000,0.0050,0.0098
1038627,0.0000,0.0051,0.0085
1044815,0.0000,0.0047,0.0058
1050625,0.0000,0.0041,0.0011
1057307,0.0013,0.0039,0.0000
1064037,0.0069,0.0035,0.0000
1070752,0.0224,0.0027,0.0000
1077310,0.0427,0.0024,0.0000
1084032,0.0714,0.0021,0.0000
1090751,0.1341,0.0009,0.0000
1096659,0.2394,0.0012,0.0000
1103318,0.3328,0.0001,0.0000
1110038,0.4066,0.0000,0.0000
1116676,0.4701,0.0000,0.0000
1122841,0.5247,0.0000,0.0000
1128618,0.5711,0.0000,0.0000
1134661,0.6108,0.0000,0.0000
1141293,0.6460,0.0000,0.0000
1147949,0.6765,0.0000,0.0000
1153617,0.7010,0.0000,0.0000
1160272,0.7240,0.0000,0.0000
1166915,0.7417,0.0000,0.0000
1172974,0.7578,0.0000,0.0000
1178641,0.7737,0.0008,0.0000
1184974,0.7910,0.0000,0.0000
1190655,0.8017,0.0000,0.0000
1197282,0.8105,0.0000,0.0000
1203908,0.8171,0.0000,0.0000
1209745,0.8253,0.0229,0.0000
1216312,0.8312,0.1303,0.0000
