Time_us,K1,K2,K3
143,0.0000,0.0000,0.0013
6855,0.0000,0.0000,0.0006
13509,0.0000,0.0000,0.0000
19353,0.0000,0.0000,0.0000
25869,0.0000,0.0000,0.0000
32394,0.0000,0.0000,0.0000
38908,0.0000,0.0000,0.0000
45418,0.0000,0.0000,0.0000
51335,0.0000,0.0000,0.0000
57861,0.0000,0.0000,0.0000
64375,0.0000,0.0000,0.0000
70887,0.0000,0.0000,0.0000
77410,0.0000,0.0000,0.0000
83938,0.0000,0.0000,0.0000
90470,0.0000,0.0000,0.0000
96670,0.0000,0.0000,0.0000
102494,0.0000,0.0000,0.0000
108986,0.0000,0.0000,0.0000
115499,0.0011,0.0000,0.0000
121331,0.0009,0.0000,0.0000
127979,0.0000,0.0000,0.0000
134518,0.0000,0.0000,0.0000
140991,0.0000,0.0000,0.0000
147510,0.0000,0.0000,0.0000
153987,0.0000,0.0000,0.0000
160519,0.0000,0.0000,0.0000
166551,0.0000,0.0000,0.0000
172993,0.0000,0.0000,0.0000
179513,0.0000,0.0000,0.0000
185759,0.0000,0.0000,0.0000
191303,0.0000,0.0000,0.0000
197833,0.0000,0.0000,0.0000
204344,0.0000,0.0000,0.0000
210330,0.0000,0.0000,0.0000
216867,0.0000,0.0000,0.0000
228281,0.0000,0.0000,0.0000
234808,0.0000,0.0000,0.0000
241325,0.0000,0.0000,0.0000
247578,0.0000,0.0000,0.0000
253272,0.0000,0.0000,0.0000
259791,0.0000,0.0000,0.0000
266318,0.0000,0.0000,0.0000
272821,0.0000,0.0000,0.0000
279351,0.0000,0.0000,0.0000
285872,0.0000,0.0000,0.0000
292390,0.0000,0.0000,0.0000
298395,0.0000,0.0000,0.0000
304931,0.0000,0.0000,0.0000
311439,0.0000,0.0000,0.0011
318009,0.0040,0.0000,0.0000
324632,0.0037,0.0000,0.0011
331348,0.0014,0.0000,0.0018
337483,0.0000,0.0000,0.0044
343518,0.0000,0.0000,0.0033
349636,0.0000,0.0000,0.0017
355305,0.0000,0.0000,0.0023
361938,0.0000,0.0000,0.0012
368565,0.0000,0.0000,0.0019
374306,0.0000,0.0000,0.0021
380952,0.0000,0.0000,0.0044
387596,0.0000,0.0000,0.0049
393273,0.0000,0.0000,0.0037
399387,0.0000,0.0000,0.0041
405999,0.0000,0.0000,0.0017
412625,0.0000,0.0000,0.0026
418286,0.0000,0.0000,0.0018
424925,0.0000,0.0000,0.0024
431561,0.0000,0.0000,0.0016
437816,0.0000,0.0000,0.0009
444451,0.0000,0.0000,0.0003
450336,0.0000,0.0000,0.0000
456879,0.0000,0.0000,0.0000
463392,0.0000,0.0000,0.0000
469914,0.0000,0.0000,0.0000
476435,0.0000,0.0000,0.0000
482952,0.0000,0.0000,0.0000
489479,0.0000,0.0000,0.0000
495479,0.0000,0.0000,0.0000
501988,0.0000,0.0000,0.0000
508500,0.0000,0.0000,0.0000
514960,0.0000,0.0000,0.0000
521477,0.0000,0.0000,0.0000
528010,0.0000,0.0000,0.0012
534662,0.0000,0.0000,0.0023
540318,0.0000,0.0000,0.0025
546953,0.0000,0.0000,0.0030
553585,0.0000,0.0000,0.0021
559365,0.0000,0.0000,0.0027
565997,0.0000,0.0000,0.0031
572614,0.0000,0.0000,0.0075
578281,0.0000,0.0000,0.0172
584895,0.0000,0.0000,0.0374
591521,0.0000,0.0000,0.0741
597407,0.0000,0.0000,0.1527
604011,0.0000,0.0000,0.2500
610647,0.0000,0.0000,0.3323
616321,0.0000,0.0000,0.4013
622957,0.0000,0.0000,0.4623
629575,0.0000,0.0000,0.5191
635358,0.0000,0.0000,0.5694
641356,0.0000,0.0000,0.6118
647973,0.0000,0.0000,0.6478
654601,0.0000,0.0000,0.6788
660373,0.0000,0.0000,0.7061
667009,0.0000,0.0000,0.7286
673641,0.0000,0.0000,0.7485
679292,0.0000,0.0000,0.7650
685590,0.0000,0.0000,0.7790
691272,0.0000,0.0000,0.7926
697908,0.0000,0.0000,0.8035
704554,0.0000,0.0497,0.8121
710300,0.0000,0.1768,0.8224
716291,0.0044,0.2849,0.8292
722451,0.0037,0.3767,0.8362
728624,0.0032,0.4544,0.8409
735402,0.0013,0.5222,0.8446
741308,0.0000,0.5791,0.8473
747980,0.0003,0.6282,0.8467
754763,0.0008,0.6702,0.8482
761545,0.0227,0.7060,0.8471
768337,0.1441,0.7371,0.8449
774484,0.2583,0.7648,0.8423
780288,0.3554,0.7884,0.8388
787010,0.4388,0.8075,0.8308
793793,0.5094,0.8230,0.7936
800553,0.5699,0.8358,0.7241
807322,0.6197,0.8471,0.6379
813697,0.6637,0.8522,0.5498
820463,0.7006,0.8500,0.4685
826623,0.7319,0.8499,0.3998
833413,0.7588,0.8484,0.3390
839347,0.7820,0.8420,0.2887
846009,0.8008,0.7995,0.2450
852765,0.8162,0.7153,0.2068
859544,0.8290,0.6160,0.1753
866311,0.8379,0.5223,0.1472
872498,0.8428,0.4430,0.1247
878317,0.8470,0.3756,0.1048
885010,0.8494,0.3180,0.0887
891795,0.8408,0.2686,0.0759
898555,0.8265,0.2277,0.0637
905332,0.7800,0.1929,0.0557
911623,0.6939,0.1627,0.0462
918412,0.5916,0.1370,0.0402
924595,0.5032,0.1155,0.0354
931374,0.4262,0.0976,0.0310
937294,0.3585,0.0816,0.0289
944009,0.3036,0.0708,0.0237
950798,0.2552,0.0593,0.0191
957584,0.2149,0.0487,0.0157
964356,0.1809,0.0411,0.0149
970345,0.1546,0.0347,0.0132
976582,0.1320,0.0285,0.0091
983360,0.1128,0.0237,0.0073
989304,0.0947,0.0195,0.0068
995305,0.0828,0.0156,0.0053
1002012,0.0716,0.0127,0.0040
1008538,0.0609,0.0098,0.0040
1014325,0.0517,0.0064,0.0046
1020514,0.0440,0.0048,0.0048
1026331,0.0371,0.0035,0.0050
1033004,0.0304,0.0030,0.0038
1039791,0.0244,0.0000,0.0038
1046523,0.0216,0.0000,0.0027
1052413,0.0187,0.0000,0.0019
1058347,0.0159,0.0000,0.0011
1064712,0.0132,0.0009,0.0015
1071493,0.0136,0.0005,0.0002
1077296,0.0113,0.0000,0.0010
1084012,0.0096,0.0000,0.0104
1090730,0.0070,0.0000,0.0276
1097437,0.0062,0.0000,0.0581
1103582,0.0041,0.0000,0.1176
1109328,0.0035,0.0000,0.2198
1115571,0.0018,0.0000,0.3077
1121295,0.0000,0.0000,0.3823
1127908,0.0004,0.0000,0.4518
1134624,0.0000,0.0000,0.5095
