Time_us,K1,K2,K3
131,0.0000,0.0000,0.0000
6831,0.0000,0.0000,0.0006
12964,0.0000,0.0000,0.0000
19242,0.0000,0.0000,0.0013
25861,0.0000,0.0000,0.0023
31685,0.0000,0.0000,0.0015
38237,0.0000,0.0000,0.0028
44884,0.0000,0.0000,0.0019
50737,0.0000,0.0000,0.0008
57238,0.0000,0.0000,0.0000
63766,0.0000,0.0000,0.0002
69848,0.0000,0.0000,0.0011
75748,0.0000,0.0000,0.0001
81852,0.0000,0.0000,0.0000
88227,0.0000,0.0000,0.0012
94846,0.0000,0.0000,0.0006
101239,0.0000,0.0000,0.0000
107882,0.0000,0.0000,0.0000
113880,0.0000,0.0000,0.0000
120224,0.0000,0.0000,0.0000
126720,0.0000,0.0000,0.0000
132696,0.0000,0.0000,0.0000
139226,0.0000,0.0000,0.0000
145758,0.0000,0.0000,0.0000
152231,0.0000,0.0000,0.0000
158764,0.0004,0.0000,0.0000
165233,0.0015,0.0000,0.0004
171943,0.0033,0.0000,0.0000
178230,0.0089,0.0000,0.0008
184954,0.0218,0.0000,0.0000
190762,0.0500,0.0000,0.0000
197229,0.1110,0.0000,0.0002
203927,0.2198,0.0000,0.0010
209665,0.3151,0.0000,0.0004
216239,0.3976,0.0000,0.0012
222951,0.4651,0.0000,0.0016
228706,0.5257,0.0000,0.0026
235244,0.5780,0.0000,0.0017
241966,0.6220,0.0000,0.0034
248706,0.6593,0.0000,0.0034
255241,0.6930,0.0000,0.0024
262001,0.7220,0.0000,0.0036
268706,0.7466,0.0000,0.0040
275240,0.7659,0.0000,0.0043
281960,0.7839,0.0000,0.0048
287692,0.7987,0.0000,0.0033
294240,0.8127,0.0769,0.0209
301024,0.8289,0.1938,0.0992
307809,0.8421,0.2931,0.2095
313739,0.8519,0.3823,0.3032
319896,0.8551,0.4613,0.3829
325707,0.8548,0.5284,0.4506
331872,0.8520,0.5847,0.5082
337679,0.8465,0.6322,0.5554
344245,0.8406,0.6720,0.5939
351017,0.8116,0.7068,0.6300
357791,0.7471,0.7339,0.6583
363729,0.6599,0.7485,0.6844
369681,0.5670,0.7375,0.7069
