Time_us,K1,K2,K3
134,0.0000,0.0000,0.0000
6774,0.0000,0.0002,0.0000
13422,0.0000,0.0009,0.0000
20082,0.0000,0.0006,0.0000
26741,0.0000,0.0002,0.0000
32801,0.0000,0.0003,0.0002
39061,0.0000,0.0010,0.0006
45766,0.0000,0.0017,0.0010
52496,0.0000,0.0012,0.0011
59211,0.0000,0.0011,0.0000
65849,0.0000,0.0017,0.0000
71978,0.0000,0.0019,0.0000
78499,0.0000,0.0014,0.0001
85191,0.0000,0.0067,0.0006
91893,0.0000,0.0051,0.0043
97762,0.0000,0.0041,0.0025
104469,0.0000,0.0039,0.0043
111205,0.0000,0.0034,0.0045
117918,0.0000,0.0034,0.0050
123781,0.0000,0.0026,0.0024
129901,0.0000,0.0020,0.0012
136007,0.0000,0.0025,0.0022
141758,0.0000,0.0042,0.0010
148469,0.0000,0.0037,0.0011
155173,0.0000,0.0022,0.0000
161826,0.0000,0.0016,0.0000
167851,0.0000,0.0076,0.0000
174485,0.0000,0.0073,0.0000
181110,0.0000,0.0063,0.0000
187764,0.0000,0.0058,0.0000
194404,0.0000,0.0050,0.0000
201053,0.0000,0.0033,0.0000
206720,0.0000,0.0033,0.0000
213368,0.0000,0.0025,0.0000
220020,0.0000,0.0023,0.0000
225787,0.0000,0.0024,0.0000
231824,0.0000,0.0021,0.0000
238490,0.0000,0.0019,0.0000
245145,0.0000,0.0010,0.0000
251779,0.0000,0.0000,0.0000
258313,0.0000,0.0000,0.0000
264827,0.0000,0.0000,0.0000
270866,0.0000,0.0000,0.0000
276757,0.0000,0.0000,0.0000
283268,0.0000,0.0000,0.0000
289787,0.0000,0.0000,0.0000
296307,0.0000,0.0000,0.0000
302826,0.0000,0.0000,0.0000
309342,0.0000,0.0000,0.0000
315847,0.0000,0.0000,0.0000
322363,0.0000,0.0000,0.0000
328895,0.0000,0.0000,0.0000
335408,0.0000,0.0000,0.0000
341933,0.0000,0.0000,0.0000
348440,0.0000,0.0000,0.0000
354979,0.0000,0.0000,0.0000
361490,0.0000,0.0000,0.0000
368019,0.0000,0.0000,0.0000
373717,0.0000,0.0000,0.0000
380245,0.0000,0.0000,0.0000
386756,0.0000,0.0000,0.0000
393285,0.0000,0.0000,0.0059
399894,0.0000,0.0000,0.0052
406060,0.0000,0.0000,0.0033
411727,0.0000,0.0000,0.0033
418346,0.0000,0.0000,0.0036
424980,0.0000,0.0000,0.0019
430718,0.0000,0.0000,0.0028
437347,0.0000,0.0000,0.0029
443978,0.0000,0.0000,0.0030
450020,0.0000,0.0000,0.0030
455816,0.0000,0.0000,0.0004
462456,0.0000,0.0000,0.0000
468999,0.0000,0.0000,0.0000
474752,0.0000,0.0000,0.0000
481271,0.0000,0.0000,0.0000
487811,0.0000,0.0000,0.0000
493824,0.0000,0.0000,0.0000
499764,0.0000,0.0000,0.0000
506301,0.0004,0.0000,0.0000
512941,0.0112,0.0000,0.0000
519504,0.0349,0.0000,0.0000
526148,0.0747,0.0000,0.0000
532773,0.1386,0.0000,0.0000
539427,0.2302,0.0000,0.0000
546059,0.3109,0.0000,0.0000
551734,0.3803,0.0000,0.0000
557743,0.4416,0.0000,0.0000
564398,0.4962,0.0000,0.0000
571048,0.5435,0.0000,0.0000
576751,0.5837,0.0000,0.0000
582910,0.6181,0.0003,0.0000
589138,0.6477,0.0079,0.0008
595931,0.6731,0.0242,0.0068
602738,0.6944,0.0714,0.0243
608770,0.7134,0.1937,0.0616
614710,0.7320,0.3000,0.1524
621484,0.7476,0.3903,0.2566
628275,0.7640,0.4699,0.3457
635055,0.7759,0.5354,0.4215
641829,0.7824,0.5925,0.4853
647948,0.7887,0.6414,0.5405
654745,0.7929,0.6829,0.5861
661518,0.7957,0.7168,0.6258
668301,0.8009,0.7457,0.6600
675061,0.7999,0.7723,0.6896
681850,0.7830,0.7955,0.7138
688071,0.7454,0.8156,0.7347
694854,0.6860,0.8300,0.7529
701515,0.6107,0.8439,0.7682
708299,0.5300,0.8544,0.7803
715064,0.4506,0.8602,0.7900
721846,0.3826,0.8594,0.7965
728210,0.3245,0.8451,0.8014
734993,0.2742,0.8015,0.8049
741761,0.2307,0.7301,0.8059
748480,0.1988,0.6459,0.7535
755253,0.1668,0.5590,0.6620
762030,0.1402,0.4756,0.5639
768801,0.1176,0.4071,0.4801
