Time_us,K1,K2,K3
131,0.0000,0.0000,0.0005
6431,0.0000,0.0000,0.0010
12457,0.0000,0.0000,0.0017
18679,0.0000,0.0000,0.0010
24340,0.0000,0.0000,0.0021
30969,0.0000,0.0000,0.0013
37591,0.0000,0.0000,0.0000
43310,0.0000,0.0000,0.0006
49933,0.0000,0.0000,0.0000
56447,0.0000,0.0000,0.0000
62360,0.0000,0.0000,0.0000
68580,0.0000,0.0000,0.0000
75082,0.0000,0.0000,0.0000
81613,0.0000,0.0000,0.0005
87383,0.0000,0.0000,0.0010
94016,0.0000,0.0000,0.0017
100632,0.0000,0.0000,0.0023
106400,0.0000,0.0000,0.0032
112411,0.0000,0.0000,0.0019
118610,0.0000,0.0000,0.0009
124442,0.0000,0.0000,0.0003
131064,0.0000,0.0000,0.0000
137592,0.0000,0.0000,0.0000
144109,0.0000,0.0000,0.0000
150615,0.0000,0.0000,0.0000
156396,0.0000,0.0000,0.0000
162454,0.0000,0.0000,0.0000
168984,0.0000,0.0000,0.0000
175530,0.0000,0.0000,0.0000
182046,0.0000,0.0000,0.0000
188580,0.0000,0.0000,0.0000
195092,0.0000,0.0000,0.0000
201607,0.0000,0.0000,0.0000
207626,0.0000,0.0000,0.0000
213560,0.0000,0.0000,0.0000
220070,0.0000,0.0000,0.0000
226591,0.0000,0.0000,0.0000
232348,0.0000,0.0000,0.0000
238870,0.0000,0.0000,0.0000
245378,0.0000,0.0000,0.0000
251491,0.0024,0.0000,0.0000
258135,0.0000,0.0000,0.0000
264756,0.0000,0.0000,0.0000
270322,0.0000,0.0000,0.0000
276852,0.0000,0.0000,0.0003
283464,0.0000,0.0000,0.0000
289390,0.0000,0.0000,0.0000
295929,0.0000,0.0000,0.0000
302462,0.0000,0.0000,0.0000
308981,0.0000,0.0000,0.0000
315511,0.0000,0.0000,0.0015
322121,0.0000,0.0000,0.0001
328768,0.0000,0.0000,0.0017
335399,0.0000,0.0000,0.0003
342037,0.0000,0.0000,0.0015
348668,0.0000,0.0000,0.0021
354325,0.0000,0.0000,0.0047
360943,0.0000,0.0000,0.0085
367583,0.0000,0.0000,0.0197
373672,0.0000,0.0000,0.0412
379338,0.0000,0.0000,0.0790
385969,0.0000,0.0000,0.1628
392594,0.0000,0.0000,0.2599
399158,0.0000,0.0000,0.3450
405778,0.0000,0.0000,0.4214
412416,0.0000,0.0000,0.4863
418343,0.0000,0.0000,0.5415
424344,0.0000,0.0000,0.5878
430380,0.0000,0.0000,0.6274
437018,0.0000,0.0000,0.6598
443662,0.0000,0.0000,0.6876
449327,0.0000,0.0000,0.7126
455964,0.0000,0.0000,0.7322
462583,0.0000,0.0000,0.7485
468415,0.0000,0.0000,0.7640
474437,0.0000,0.0000,0.7779
480470,0.0000,0.0000,0.7903
487098,0.0000,0.0000,0.8006
493740,0.0000,0.0000,0.8103
500370,0.0000,0.0000,0.8195
507004,0.0000,0.0000,0.8280
513635,0.0000,0.0000,0.8310
519427,0.0000,0.0273,0.8351
525548,0.0000,0.1519,0.8400
531749,0.0000,0.2548,0.8448
538449,0.0000,0.3412,0.8485
545144,0.0000,0.4157,0.8510
551857,0.0000,0.4790,0.8515
558565,0.0003,0.5338,0.8496
565354,0.0014,0.5814,0.8473
572120,0.0044,0.6229,0.8447
578905,0.0133,0.6586,0.8415
585681,0.0335,0.6902,0.8265
592453,0.0860,0.7199,0.7906
598323,0.1983,0.7461,0.7295
605109,0.2922,0.7695,0.6511
611897,0.3721,0.7893,0.5686
618352,0.4388,0.8041,0.4868
624540,0.4964,0.8143,0.4134
630356,0.5445,0.8240,0.3506
637141,0.5856,0.8318,0.2989
643915,0.6212,0.8375,0.2536
650679,0.6502,0.8358,0.2164
657439,0.6752,0.8011,0.1832
663631,0.6962,0.7321,0.1546
670427,0.7129,0.6457,0.1309
676418,0.7256,0.5541,0.1122
682370,0.7286,0.4690,0.0966
688396,0.6959,0.3970,0.0816
694398,0.6291,0.3372,0.0689
701165,0.5431,0.2870,0.0598
707338,0.4602,0.2440,0.0517
713657,0.3894,0.2072,0.0445
720436,0.3310,0.1741,0.0364
726408,0.2802,0.1484,0.0315
732382,0.2382,0.1252,0.0253
739134,0.2022,0.1048,0.0224
745916,0.1722,0.0881,0.0196
752695,0.1452,0.0743,0.0175
759495,0.1240,0.0629,0.0141
771887,0.1042,0.0521,0.0105
778689,0.0883,0.0437,0.0065
785452,0.0751,0.0362,0.0064
791446,0.0635,0.0308,0.0063
797892,0.0540,0.0256,0.0046
804681,0.0456,0.0218,0.0048
811458,0.0365,0.0159,0.0036
817323,0.0316,0.0119,0.0026
824098,0.0266,0.0091,0.0004
830483,0.0206,0.0071,0.0000
836413,0.0175,0.0055,0.0000
843140,0.0146,0.0040,0.0000
849860,0.0098,0.0028,0.0000
856571,0.0083,0.0018,0.0000
862342,0.0059,0.0000,0.0000
868982,0.0048,0.0000,0.0000
875615,0.0044,0.0000,0.0000
881341,0.0046,0.0000,0.0000
887987,0.0042,0.0000,0.0000
894636,0.0015,0.0000,0.0000
901361,0.0019,0.0001,0.0000
908072,0.0057,0.0000,0.0000
914724,0.0034,0.0000,0.0000
921359,0.0032,0.0065,0.0000
927596,0.0015,0.0183,0.0000
933327,0.0013,0.0369,0.0000
940042,0.0000,0.0740,0.0000
946684,0.0000,0.1487,0.0002
953379,0.0000,0.2476,0.0011
960089,0.0000,0.3320,0.0000
966750,0.0000,0.4044,0.0000
973406,0.0000,0.4660,0.0000
980065,0.0000,0.5214,0.0000
986714,0.0000,0.5709,0.0003
993427,0.0000,0.6112,0.0127
999494,0.0000,0.6462,0.0409
1005387,0.0000,0.6753,0.1059
1012096,0.0000,0.7020,0.2161
1018818,0.0000,0.7265,0.3112
1025555,0.0000,0.7469,0.3926
1031321,0.0000,0.7650,0.4619
1038039,0.0000,0.7811,0.5214
1044767,0.0000,0.7940,0.5716
1051491,0.0000,0.8040,0.6147
1057434,0.0000,0.8125,0.6510
1063323,0.0000,0.8152,0.6828
1070050,0.0000,0.8162,0.7105
1076753,0.0000,0.8184,0.7357
1083461,0.0000,0.8209,0.7551
1089437,0.0000,0.8200,0.7720
1095342,0.0000,0.8213,0.7873
1102054,0.0000,0.8220,0.7993
1108775,0.0000,0.7990,0.8102
1115477,0.0000,0.7420,0.8198
1121404,0.0000,0.6675,0.8286
1128135,0.0000,0.5887,0.8354
1134859,0.0000,0.5122,0.8399
1141560,0.0000,0.4433,0.8464
1147319,0.0000,0.3817,0.8508
1154016,0.0000,0.3269,0.8547
1160726,0.0000,0.2790,0.8576
1167446,0.0000,0.2386,0.8604
1173535,0.0000,0.2029,0.8628
1179664,0.0009,0.1698,0.8645
1186441,0.0017,0.1468,0.8659
1192410,0.0020,0.1276,0.8665
1198376,0.0020,0.1157,0.8676
1205145,0.0003,0.1218,0.8689
1211934,0.0008,0.1671,0.8694
1218706,0.0000,0.2680,0.8691
1225437,0.0000,0.3538,0.8672
1231628,0.0010,0.4288,0.8636
1238408,0.0040,0.4973,0.8599
1244379,0.0144,0.5563,0.8567
1251143,0.0394,0.6067,0.8533
1257916,0.0968,0.6492,0.8502
1264702,0.2126,0.6854,0.8468
1271483,0.3128,0.7165,0.8449
1277649,0.3988,0.7418,0.8433
1284411,0.4757,0.7648,0.8417
1290426,0.5393,0.7836,0.8369
1296380,0.5928,0.8003,0.8355
1302436,0.6397,0.8145,0.8327
1308448,0.6793,0.8265,0.8257
1314731,0.7126,0.8344,0.7806
1321490,0.7416,0.8386,0.7038
1327648,0.7659,0.8378,0.6140
1334421,0.7871,0.8381,0.5241
1340446,0.8057,0.8343,0.4464
1346369,0.8210,0.8049,0.3800
1353140,0.8354,0.7303,0.3239
1359937,0.8473,0.6338,0.2765
1366719,0.8523,0.5378,0.2346
1373504,0.8565,0.4562,0.1989
1379521,0.8593,0.3878,0.1700
1385317,0.8590,0.3277,0.1437
1392083,0.8463,0.2779,0.1217
1398859,0.7829,0.2346,0.1046
1405640,0.6771,0.1988,0.0895
1412398,0.5764,0.1677,0.0746
1418403,0.4899,0.1426,0.0630
1424420,0.4162,0.1209,0.0531
1430370,0.3520,0.1022,0.0443
1437145,0.2989,0.0859,0.0369
1443953,0.2512,0.0724,0.0322
1450723,0.2144,0.0585,0.0263
1457515,0.1808,0.0481,0.0215
1463329,0.1543,0.0396,0.0169
1470112,0.1279,0.0327,0.0139
1476901,0.1088,0.0258,0.0127
1483685,0.0925,0.0217,0.0087
1490466,0.0757,0.0158,0.0096
1496375,0.0617,0.0121,0.0073
1502565,0.0528,0.0093,0.0041
1509354,0.0449,0.0066,0.0027
1515683,0.0370,0.0071,0.0019
1522436,0.0312,0.0040,0.0008
1529162,0.0253,0.0028,0.0000
1535906,0.0201,0.0025,0.0000
1542627,0.0188,0.0015,0.0000
1549357,0.0148,0.0003,0.0000
1556058,0.0100,0.0000,0.0000
1562685,0.0073,0.0000,0.0000
1568362,0.0071,0.0000,0.0000
1574404,0.0058,0.0000,0.0000
1581058,0.0052,0.0000,0.0000
1587708,0.0021,0.0000,0.0000
1593346,0.0003,0.0000,0.0000
1599984,0.0000,0.0000,0.0000
1606500,0.0013,0.0000,0.0000
1612509,0.0000,0.0000,0.0000
1619040,0.0000,0.0000,0.0033
1625651,0.0000,0.0000,0.0153
1631495,0.0000,0.0000,0.0443
1637625,0.0000,0.0000,0.1221
1643413,0.0000,0.0000,0.2316
1649515,0.0000,0.0000,0.3266
