Time_us,K1,K2,K3
128,0.0000,0.0000,0.0000
6121,0.0000,0.0000,0.0000
12119,0.0000,0.0000,0.0000
17837,0.0000,0.0000,0.0000
24110,0.0000,0.0000,0.0000
30115,0.0000,0.0000,0.0000
36115,0.0000,0.0000,0.0000
42117,0.0000,0.0000,0.0000
48114,0.0000,0.0000,0.0000
54114,0.0000,0.0000,0.0000
60116,0.0000,0.0000,0.0000
66029,0.0000,0.0000,0.0000
72026,0.0000,0.0000,0.0000
78111,0.0000,0.0000,0.0000
84116,0.0000,0.0000,0.0000
96118,0.0000,0.0000,0.0000
102118,0.0000,0.0000,0.0000
108116,0.0000,0.0000,0.0000
114046,0.0000,0.0000,0.0000
120035,0.0000,0.0000,0.0000
125876,0.0000,0.0000,0.0000
132116,0.0000,0.0000,0.0000
138115,0.0000,0.0000,0.0000
144120,0.0000,0.0000,0.0000
150107,0.0000,0.0000,0.0000
156115,0.0000,0.0000,0.0000
161838,0.0000,0.0000,0.0000
168110,0.0000,0.0000,0.0000
174113,0.0000,0.0000,0.0000
180117,0.0000,0.0000,0.0000
186116,0.0000,0.0000,0.0000
192116,0.0000,0.0000,0.0000
198117,0.0000,0.0000,0.0000
203807,0.0000,0.0000,0.0050
209935,0.0000,0.0000,0.0048
215970,0.0000,0.0000,0.0029
222127,0.0000,0.0000,0.0013
227825,0.0000,0.0000,0.0030
234127,0.0000,0.0000,0.0014
240120,0.0000,0.0000,0.0014
245824,0.0000,0.0000,0.0003
252131,0.0000,0.0000,0.0015
258131,0.0000,0.0000,0.0022
264123,0.0000,0.0000,0.0038
269974,0.0000,0.0053,0.0003
276125,0.0000,0.0053,0.0000
281830,0.0000,0.0049,0.0000
288122,0.0000,0.0039,0.0000
293926,0.0000,0.0023,0.0000
300126,0.0000,0.0013,0.0000
306117,0.0000,0.0016,0.0000
311943,0.0000,0.0011,0.0000
318126,0.0000,0.0010,0.0000
323923,0.0000,0.0019,0.0000
330118,0.0000,0.0017,0.0000
336125,0.0000,0.0008,0.0000
341983,0.0000,0.0004,0.0000
348120,0.0000,0.0000,0.0000
354121,0.0000,0.0000,0.0000
360118,0.0000,0.0000,0.0000
366116,0.0000,0.0000,0.0000
372019,0.0000,0.0000,0.0000
378117,0.0000,0.0000,0.0000
384119,0.0000,0.0000,0.0000
389974,0.0000,0.0000,0.0000
396118,0.0000,0.0000,0.0000
402114,0.0000,0.0000,0.0000
408112,0.0000,0.0000,0.0000
414026,0.0000,0.0000,0.0000
420113,0.0000,0.0000,0.0000
426115,0.0000,0.0000,0.0000
432115,0.0000,0.0000,0.0000
438114,0.0000,0.0000,0.0000
444112,0.0000,0.0000,0.0000
450115,0.0000,0.0000,0.0000
456109,0.0000,0.0000,0.0000
461815,0.0000,0.0000,0.0000
467844,0.0000,0.0000,0.0000
474113,0.0000,0.0000,0.0003
479874,0.0000,0.0000,0.0015
486127,0.0000,0.0000,0.0000
491831,0.0000,0.0000,0.0000
498122,0.0000,0.0000,0.0000
503854,0.0000,0.0000,0.0000
510117,0.0000,0.0000,0.0000
516116,0.0000,0.0000,0.0000
522116,0.0000,0.0000,0.0000
528120,0.0000,0.0000,0.0000
534111,0.0000,0.0000,0.0000
540113,0.0000,0.0000,0.0000
546117,0.0000,0.0000,0.0000
551810,0.0000,0.0000,0.0000
558111,0.0000,0.0000,0.0065
564127,0.0000,0.0000,0.0032
569963,0.0000,0.0000,0.0015
576124,0.0000,0.0000,0.0001
581909,0.0000,0.0000,0.0000
588119,0.0000,0.0000,0.0000
594116,0.0036,0.0000,0.0000
