Time_us,K1,K2,K3
135,0.0000,0.0000,0.0000
5772,0.0000,0.0000,0.0000
11763,0.0000,0.0000,0.0000
18063,0.0000,0.0000,0.0000
23976,0.0000,0.0000,0.0000
29969,0.0000,0.0000,0.0000
35890,0.0000,0.0000,0.0000
42063,0.0000,0.0000,0.0000
48068,0.0000,0.0000,0.0000
54062,0.0000,0.0000,0.0000
59752,0.0000,0.0000,0.0000
66063,0.0000,0.0000,0.0000
71962,0.0000,0.0000,0.0000
77887,0.0000,0.0000,0.0000
84061,0.0000,0.0000,0.0000
90058,0.0000,0.0000,0.0000
96057,0.0000,0.0000,0.0000
101762,0.0000,0.0000,0.0000
108056,0.0000,0.0000,0.0000
113733,0.0000,0.0007,0.0000
120069,0.0000,0.0007,0.0000
125754,0.0000,0.0006,0.0000
132069,0.0000,0.0000,0.0000
138063,0.0000,0.0000,0.0000
144061,0.0000,0.0000,0.0000
149871,0.0000,0.0000,0.0000
156064,0.0000,0.0000,0.0000
162063,0.0000,0.0000,0.0000
167857,0.0000,0.0000,0.0000
174064,0.0000,0.0000,0.0000
179744,0.0000,0.0000,0.0000
186058,0.0000,0.0000,0.0000
192065,0.0000,0.0000,0.0000
197975,0.0000,0.0000,0.0000
203901,0.0000,0.0000,0.0000
210066,0.0000,0.0000,0.0000
215799,0.0000,0.0000,0.0000
222063,0.0000,0.0000,0.0000
227719,0.0000,0.0000,0.0000
234063,0.0000,0.0000,0.0000
239723,0.0000,0.0000,0.0000
246066,0.0000,0.0000,0.0000
251760,0.0000,0.0000,0.0000
258068,0.0000,0.0000,0.0000
263722,0.0000,0.0000,0.0000
270064,0.0000,0.0000,0.0000
275755,0.0000,0.0000,0.0000
282061,0.0000,0.0000,0.0000
287976,0.0000,0.0000,0.0000
294064,0.0000,0.0000,0.0000
299731,0.0000,0.0000,0.0000
306060,0.0000,0.0000,0.0000
312065,0.0000,0.0000,0.0000
317765,0.0000,0.0000,0.0000
324066,0.0000,0.0000,0.0000
329744,0.0000,0.0000,0.0000
336058,0.0000,0.0000,0.0000
341979,0.0000,0.0000,0.0000
347967,0.0000,0.0000,0.0000
354064,0.0000,0.0000,0.0000
360060,0.0000,0.0000,0.0000
366062,0.0000,0.0000,0.0000
371794,0.0000,0.0000,0.0000
378063,0.0000,0.0000,0.0000
383757,0.0000,0.0000,0.0000
390064,0.0000,0.0000,0.0000
395982,0.0000,0.0000,0.0000
402063,0.0000,0.0000,0.0000
408061,0.0000,0.0000,0.0000
414063,0.0000,0.0000,0.0000
419770,0.0000,0.0000,0.0000
426062,0.0000,0.0000,0.0000
431791,0.0000,0.0000,0.0000
437740,0.0000,0.0000,0.0000
443731,0.0000,0.0000,0.0000
449722,0.0000,0.0000,0.0000
456061,0.0000,0.0000,0.0000
461839,0.0000,0.0000,0.0000
468064,0.0000,0.0000,0.0000
474066,0.0000,0.0000,0.0000
479733,0.0000,0.0000,0.0000
486061,0.0000,0.0000,0.0000
492066,0.0000,0.0000,0.0000
498061,0.0000,0.0000,0.0000
503721,0.0000,0.0000,0.0000
510066,0.0000,0.0000,0.0000
515862,0.0000,0.0000,0.0000
522060,0.0000,0.0000,0.0000
527752,0.0000,0.0000,0.0000
534065,0.0000,0.0000,0.0000
539970,0.0000,0.0000,0.0000
545726,0.0000,0.0000,0.0000
552060,0.0000,0.0000,0.0000
558063,0.0000,0.0000,0.0000
564060,0.0000,0.0000,0.0000
570062,0.0000,0.0014,0.0000
575729,0.0000,0.0002,0.0000
581835,0.0000,0.0000,0.0000
587976,0.0000,0.0000,0.0000
594065,0.0000,0.0000,0.0000
599739,0.0235,0.0000,0.0000
606077,0.0659,0.0000,0.0000
611747,0.1396,0.0000,0.0000
618065,0.2368,0.0000,0.0000
623745,0.3207,0.0000,0.0000
629772,0.3948,0.0000,0.0000
636069,0.4584,0.0000,0.0000
641743,0.5145,0.0000,0.0000
648074,0.5639,0.0000,0.0000
653752,0.6070,0.0000,0.0000
660066,0.6440,0.0000,0.0000
665755,0.6777,0.0000,0.0000
672072,0.7081,0.0000,0.0000
677739,0.7354,0.0000,0.0000
684072,0.7578,0.0347,0.0000
690800,0.7782,0.1662,0.0000
697069,0.7976,0.2773,0.0000
703787,0.8132,0.3734,0.0000
710072,0.8290,0.4534,0.0000
716792,0.8414,0.5203,0.0000
722924,0.8524,0.5776,0.0000
729068,0.8618,0.6269,0.0000
735790,0.8690,0.6685,0.0000
742074,0.8736,0.7049,0.0000
748820,0.8781,0.7352,0.0000
755070,0.8802,0.7613,0.0000
761788,0.8814,0.7838,0.0000
768070,0.8789,0.8036,0.0000
774778,0.8693,0.8208,0.0164
780737,0.8395,0.8333,0.0613
787077,0.7896,0.8485,0.1298
793862,0.7165,0.8583,0.2223
799806,0.6379,0.8680,0.3236
806075,0.5564,0.8762,0.4125
812855,0.4755,0.8832,0.4912
818804,0.4036,0.8888,0.5584
825077,0.3436,0.8922,0.6156
831844,0.2918,0.8954,0.6645
