Time_us,K1,K2,K3
129,0.0000,0.0000,0.0035
6455,0.0000,0.0000,0.0040
12449,0.0000,0.0000,0.0050
18449,0.0000,0.0000,0.0038
24446,0.0000,0.0000,0.0042
30455,0.0000,0.0000,0.0032
36454,0.0000,0.0000,0.0036
42449,0.0000,0.0000,0.0020
48448,0.0000,0.0000,0.0013
54452,0.0000,0.0000,0.0021
60453,0.0000,0.0000,0.0034
66450,0.0000,0.0000,0.0048
72454,0.0000,0.0000,0.0050
78447,0.0000,0.0000,0.0035
84446,0.0000,0.0000,0.0026
90450,0.0000,0.0000,0.0011
96454,0.0000,0.0000,0.0016
102449,0.0000,0.0000,0.0019
108451,0.0000,0.0000,0.0009
114451,0.0000,0.0000,0.0004
120450,0.0000,0.0000,0.0000
126439,0.0000,0.0000,0.0000
132438,0.0000,0.0000,0.0005
138445,0.0000,0.0001,0.0017
144450,0.0000,0.0000,0.0024
150454,0.0000,0.0000,0.0033
156451,0.0000,0.0000,0.0024
162453,0.0000,0.0000,0.0003
168448,0.0000,0.0000,0.0016
174449,0.0000,0.0000,0.0026
180451,0.0000,0.0000,0.0032
186452,0.0000,0.0000,0.0023
192455,0.0000,0.0000,0.0032
198456,0.0000,0.0000,0.0057
204446,0.0000,0.0000,0.0058
210451,0.0000,0.0000,0.0042
216453,0.0000,0.0000,0.0031
222449,0.0000,0.0000,0.0036
228453,0.0000,0.0000,0.0037
234449,0.0000,0.0000,0.0027
240453,0.0000,0.0000,0.0036
246449,0.0000,0.0000,0.0037
252445,0.0000,0.0000,0.0041
258453,0.0000,0.0000,0.0057
264452,0.0000,0.0000,0.0041
270447,0.0000,0.0000,0.0024
276454,0.0000,0.0000,0.0030
282452,0.0000,0.0000,0.0035
288449,0.0000,0.0000,0.0049
294457,0.0000,0.0000,0.0034
300456,0.0000,0.0000,0.0042
306454,0.0000,0.0000,0.0032
312447,0.0000,0.0000,0.0016
318451,0.0000,0.0000,0.0006
324452,0.0000,0.0000,0.0035
330451,0.0000,0.0000,0.0012
336453,0.0000,0.0000,0.0000
342443,0.0000,0.0000,0.0009
348448,0.0000,0.0000,0.0017
354447,0.0000,0.0000,0.0041
360446,0.0000,0.0000,0.0047
366449,0.0000,0.0000,0.0046
372454,0.0000,0.0000,0.0032
378452,0.0000,0.0000,0.0023
384451,0.0000,0.0000,0.0032
390452,0.0000,0.0000,0.0024
396451,0.0000,0.0000,0.0026
402452,0.0000,0.0000,0.0018
408455,0.0000,0.0000,0.0011
414449,0.0000,0.0000,0.0019
420453,0.0000,0.0000,0.0012
426454,0.0000,0.0000,0.0003
432451,0.0000,0.0000,0.0000
438445,0.0000,0.0000,0.0000
444436,0.0000,0.0000,0.0000
450439,0.0000,0.0000,0.0000
456435,0.0000,0.0000,0.0000
462431,0.0000,0.0000,0.0000
468441,0.0000,0.0000,0.0000
474434,0.0000,0.0000,0.0000
480438,0.0000,0.0000,0.0000
486447,0.0000,0.0000,0.0000
492439,0.0000,0.0000,0.0000
498439,0.0000,0.0000,0.0000
504432,0.0000,0.0000,0.0000
