Time_us,K1,K2,K3
131,0.0000,0.0000,0.0043
6795,0.0000,0.0000,0.0029
12787,0.0000,0.0000,0.0037
18791,0.0000,0.0000,0.0024
24789,0.0000,0.0000,0.0030
30787,0.0000,0.0000,0.0022
36787,0.0000,0.0022,0.0024
42789,0.0000,0.0016,0.0034
48787,0.0000,0.0012,0.0018
54781,0.0000,0.0005,0.0001
60784,0.0000,0.0009,0.0000
66784,0.0000,0.0000,0.0000
72780,0.0000,0.0000,0.0000
78774,0.0000,0.0000,0.0000
84776,0.0000,0.0000,0.0000
90777,0.0000,0.0000,0.0000
96774,0.0000,0.0000,0.0005
102792,0.0000,0.0000,0.0010
108791,0.0000,0.0000,0.0022
114786,0.0000,0.0000,0.0031
120791,0.0000,0.0000,0.0016
126783,0.0000,0.0000,0.0026
132787,0.0000,0.0000,0.0012
138786,0.0000,0.0000,0.0002
144784,0.0000,0.0000,0.0011
150787,0.0021,0.0000,0.0002
156786,0.0000,0.0000,0.0000
162775,0.0013,0.0000,0.0008
168784,0.0064,0.0000,0.0029
174788,0.0062,0.0000,0.0044
180787,0.0052,0.0000,0.0051
186791,0.0024,0.0000,0.0032
192788,0.0023,0.0000,0.0033
198785,0.0019,0.0000,0.0038
204782,0.0010,0.0000,0.0028
210793,0.0005,0.0000,0.0030
216785,0.0000,0.0000,0.0021
222781,0.0000,0.0000,0.0014
228789,0.0000,0.0000,0.0001
234787,0.0000,0.0000,0.0007
240789,0.0000,0.0000,0.0036
246786,0.0000,0.0000,0.0026
252792,0.0000,0.0000,0.0035
258783,0.0000,0.0000,0.0039
264793,0.0000,0.0000,0.0039
270787,0.0000,0.0000,0.0063
276785,0.0000,0.0000,0.0066
282788,0.0000,0.0000,0.0069
288791,0.0000,0.0000,0.0068
294789,0.0000,0.0000,0.0054
300791,0.0000,0.0000,0.0038
306789,0.0000,0.0000,0.0039
312789,0.0000,0.0000,0.0039
318787,0.0000,0.0000,0.0029
324789,0.0000,0.0000,0.0014
330790,0.0000,0.0000,0.0018
336792,0.0000,0.0000,0.0008
342789,0.0002,0.0000,0.0020
348787,0.0000,0.0000,0.0009
354783,0.0000,0.0000,0.0014
360785,0.0000,0.0000,0.0004
366783,0.0000,0.0000,0.0010
372784,0.0000,0.0000,0.0000
378774,0.0000,0.0000,0.0000
384779,0.0000,0.0000,0.0009
390791,0.0000,0.0000,0.0000
396783,0.0000,0.0000,0.0000
402787,0.0000,0.0000,0.0010
408790,0.0000,0.0000,0.0001
414788,0.0000,0.0000,0.0000
420777,0.0000,0.0000,0.0000
426771,0.0000,0.0000,0.0000
432771,0.0000,0.0000,0.0000
438775,0.0000,0.0000,0.0000
444773,0.0000,0.0000,0.0033
450786,0.0000,0.0000,0.0117
456788,0.0000,0.0000,0.0112
462789,0.0000,0.0000,0.0108
468789,0.0000,0.0000,0.0088
474787,0.0000,0.0000,0.0091
480791,0.0000,0.0000,0.0073
486784,0.0000,0.0000,0.0068
492790,0.0000,0.0000,0.0074
498788,0.0000,0.0000,0.0076
504790,0.0002,0.0000,0.0057
510789,0.0001,0.0000,0.0055
516783,0.0003,0.0000,0.0059
522786,0.0000,0.0000,0.0046
528795,0.0000,0.0000,0.0062
534789,0.0000,0.0000,0.0042
540788,0.0000,0.0000,0.0032
546792,0.0000,0.0000,0.0019
552786,0.0000,0.0000,0.0026
558784,0.0000,0.0000,0.0018
564786,0.0000,0.0000,0.0011
570786,0.0000,0.0000,0.0002
576784,0.0000,0.0000,0.0000
582771,0.0000,0.0000,0.0000
588769,0.0000,0.0000,0.0000
594775,0.0000,0.0000,0.0000
600782,0.0000,0.0000,0.0000
606776,0.0000,0.0000,0.0000
612773,0.0000,0.0000,0.0000
618781,0.0000,0.0000,0.0000
624772,0.0000,0.0000,0.0000
630777,0.0000,0.0000,0.0000
636773,0.0000,0.0000,0.0003
642788,0.0000,0.0000,0.0000
648777,0.0000,0.0000,0.0002
654787,0.0000,0.0000,0.0015
660786,0.0000,0.0000,0.0032
666785,0.0000,0.0000,0.0057
672785,0.0000,0.0000,0.0128
678787,0.0000,0.0000,0.0285
684790,0.0000,0.0003,0.0608
690788,0.0000,0.0000,0.1210
696789,0.0000,0.0000,0.2265
702783,0.0000,0.0000,0.3172
708790,0.0000,0.0018,0.3939
714786,0.0000,0.0000,0.4618
720791,0.0000,0.0008,0.5219
726791,0.0000,0.0000,0.5756
732786,0.0000,0.0003,0.6226
738790,0.0000,0.0008,0.6632
744786,0.0000,0.0000,0.6981
750786,0.0000,0.0000,0.7277
756789,0.0000,0.0000,0.7522
762787,0.0000,0.0000,0.7720
768792,0.0000,0.0004,0.7865
774791,0.0000,0.0000,0.8009
780785,0.0000,0.0000,0.8114
786784,0.0023,0.0000,0.8204
792787,0.0019,0.0000,0.8273
798788,0.0016,0.0000,0.8342
804794,0.0021,0.0000,0.8404
810789,0.0015,0.0000,0.8453
816785,0.0015,0.0027,0.8502
822784,0.0009,0.0078,0.8543
828792,0.0016,0.0105,0.8572
834786,0.0013,0.0139,0.8569
840786,0.0013,0.0167,0.8567
846790,0.0008,0.0248,0.8552
852795,0.0012,0.0382,0.8539
858786,0.0000,0.0632,0.8528
864792,0.0001,0.1145,0.8526
870787,0.0000,0.2223,0.8537
876782,0.0000,0.3152,0.8540
882787,0.0000,0.3955,0.8535
888785,0.0000,0.4682,0.8525
894785,0.0000,0.5314,0.8513
900789,0.0000,0.5844,0.8486
906786,0.0000,0.6301,0.8480
912789,0.0000,0.6690,0.8454
918788,0.0000,0.7007,0.8293
924789,0.0000,0.7286,0.7798
930786,0.0011,0.7527,0.7068
936789,0.0028,0.7736,0.6231
942789,0.0029,0.7913,0.5402
948790,0.0038,0.8060,0.4615
954791,0.0088,0.8174,0.3939
960790,0.0209,0.8275,0.3354
966789,0.0529,0.8358,0.2843
972795,0.1203,0.8424,0.2400
978784,0.2309,0.8481,0.2052
984781,0.3275,0.8516,0.1754
990788,0.4065,0.8525,0.1480
996786,0.4748,0.8441,0.1247
1002787,0.5326,0.8065,0.1073
1008787,0.5820,0.7385,0.0918
1014786,0.6234,0.6523,0.0793
1020795,0.6578,0.5618,0.0667
1026784,0.6881,0.4776,0.0593
1032787,0.7108,0.4048,0.0517
1038784,0.7312,0.3442,0.0435
1044788,0.7488,0.2931,0.0366
1050790,0.7630,0.2496,0.0317
1056789,0.7756,0.2113,0.0276
1062790,0.7857,0.1790,0.0244
1068789,0.7943,0.1520,0.0223
1074795,0.7871,0.1280,0.0203
1080788,0.7404,0.1086,0.0168
1086785,0.6603,0.0924,0.0152
1092787,0.5665,0.0791,0.0142
1098786,0.4795,0.0650,0.0117
1104784,0.4028,0.0533,0.0095
1110790,0.3415,0.0458,0.0087
1116791,0.2947,0.0381,0.0070
1122794,0.2465,0.0308,0.0069
1128789,0.2100,0.0257,0.0068
1134793,0.1782,0.0226,0.0054
1140786,0.1466,0.0163,0.0025
1152798,0.1212,0.0133,0.0017
1158795,0.1041,0.0108,0.0000
1164788,0.0859,0.0073,0.0000
1170784,0.0704,0.0057,0.0010
1176790,0.0592,0.0050,0.0000
1182780,0.0494,0.0047,0.0000
1188781,0.0400,0.0041,0.0000
1194779,0.0359,0.0033,0.0000
1200785,0.0299,0.0016,0.0000
1206779,0.0234,0.0008,0.0000
1212784,0.0198,0.0000,0.0000
1218780,0.0165,0.0000,0.0015
1224788,0.0109,0.0000,0.0025
1230788,0.0067,0.0000,0.0031
1236779,0.0059,0.0000,0.0036
1242784,0.0041,0.0000,0.0040
1248788,0.0017,0.0000,0.0047
1254790,0.0014,0.0000,0.0069
1260798,0.0059,0.0000,0.0055
1266783,0.0030,0.0000,0.0063
1272789,0.0036,0.0000,0.0063
1278787,0.0022,0.0000,0.0059
1284783,0.0088,0.0000,0.0043
1290788,0.0074,0.0000,0.0046
1296783,0.0057,0.0000,0.0049
1302792,0.0053,0.0000,0.0064
1308784,0.0039,0.0000,0.0074
1314789,0.0030,0.0000,0.0069
1320788,0.0017,0.0000,0.0088
1326789,0.0014,0.0000,0.0084
1332789,0.0000,0.0000,0.0068
1338783,0.0000,0.0003,0.0064
1344788,0.0000,0.0000,0.0050
1350785,0.0000,0.0000,0.0055
1356793,0.0000,0.0000,0.0056
1362791,0.0000,0.0001,0.0034
1368790,0.0000,0.0000,0.0042
1374792,0.0006,0.0000,0.0045
1380791,0.0002,0.0000,0.0034
1386793,0.0000,0.0000,0.0045
1392787,0.0000,0.0000,0.0034
1398786,0.0000,0.0000,0.0042
1404787,0.0000,0.0000,0.0042
1410790,0.0000,0.0000,0.0068
1416782,0.0000,0.0000,0.0121
1422787,0.0000,0.0000,0.0256
1428790,0.0000,0.0000,0.0530
1434788,0.0000,0.0000,0.0940
1440785,0.0000,0.0000,0.1495
1446783,0.0000,0.0000,0.2244
1452790,0.0000,0.0000,0.3151
1458791,0.0011,0.0000,0.3918
1464788,0.0003,0.0000,0.4577
1470786,0.0000,0.0000,0.5134
1476792,0.0016,0.0000,0.5610
1482787,0.0000,0.0000,0.6019
1488788,0.0002,0.0000,0.6369
1494791,0.0000,0.0000,0.6670
1500785,0.0000,0.0000,0.6920
1506787,0.0000,0.0000,0.7135
1512784,0.0000,0.0000,0.7311
1518786,0.0000,0.0000,0.7471
1524790,0.0000,0.0000,0.7597
1530780,0.0000,0.0000,0.7714
1536788,0.0000,0.0000,0.7857
1542783,0.0000,0.0000,0.7938
1548784,0.0000,0.0000,0.8008
1554789,0.0000,0.0000,0.8056
1560789,0.0000,0.0000,0.8115
1566789,0.0000,0.0016,0.8181
1572790,0.0000,0.0334,0.8230
1578784,0.0000,0.0875,0.8272
1584790,0.0000,0.1607,0.8328
1590791,0.0000,0.2591,0.8362
1596785,0.0000,0.3458,0.8384
1602789,0.0000,0.4206,0.8407
1608787,0.0000,0.4872,0.8422
1614787,0.0000,0.5448,0.8439
1620790,0.0000,0.5937,0.8456
1626787,0.0000,0.6333,0.8465
1632787,0.0000,0.6700,0.8451
1638789,0.0000,0.7009,0.8467
1644791,0.0000,0.7268,0.8470
1650789,0.0000,0.7484,0.8470
1656786,0.0000,0.7682,0.8476
1662785,0.0000,0.7847,0.8474
1668795,0.0018,0.7980,0.8470
1674784,0.0091,0.8096,0.8466
1680787,0.0135,0.8189,0.8453
1686790,0.0196,0.8274,0.8311
1692787,0.0303,0.8357,0.7854
1698788,0.0562,0.8424,0.7162
1704791,0.1031,0.8467,0.6368
1710788,0.1968,0.8476,0.5582
1716790,0.2921,0.8458,0.4851
1722787,0.3742,0.8431,0.4193
1728781,0.4448,0.8392,0.3620
1734787,0.5059,0.8349,0.3113
1740789,0.5576,0.8291,0.2659
1746788,0.6013,0.8266,0.2273
1752781,0.6387,0.8242,0.1945
1758785,0.6699,0.8210,0.1649
1764789,0.6954,0.8191,0.1394
1770785,0.7186,0.8157,0.1194
1776789,0.7379,0.8003,0.1008
1782789,0.7542,0.7496,0.0853
1788787,0.7684,0.6719,0.0734
1794787,0.7785,0.5865,0.0620
1800791,0.7868,0.5027,0.0616
1806785,0.7944,0.4275,0.0553
1812786,0.7975,0.3628,0.0466
1818788,0.8013,0.3058,0.0389
1824790,0.7986,0.2608,0.0350
1830785,0.7944,0.2215,0.0287
1836778,0.7885,0.1877,0.0253
1842786,0.7743,0.1597,0.0205
1848785,0.7365,0.1345,0.0180
1854794,0.6738,0.1135,0.0162
1860790,0.6018,0.0952,0.0144
1866783,0.5193,0.0814,0.0118
1872787,0.4380,0.0680,0.0087
1878789,0.3720,0.0600,0.0086
1884792,0.3156,0.0498,0.0096
1890791,0.2654,0.0418,0.0078
1896788,0.2238,0.0336,0.0079
1902790,0.1907,0.0291,0.0063
1908792,0.1604,0.0248,0.0039
1914786,0.1346,0.0202,0.0019
1920783,0.1138,0.0180,0.0006
1926789,0.0949,0.0145,0.0018
1932785,0.0809,0.0114,0.0011
1938793,0.0668,0.0092,0.0005
1944785,0.0595,0.0069,0.0017
